N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
69,13295.668908728043,61515.520577133175,115889.39603089506,4913.163128397874,6808.7582953643105,4379.407827568779,5595.177069916853,1098010.4784913475,1096664.0525747435,63827.4645148278,[ 0.75941531  0.5344855  -0.37096312],[ 0.64283175 -0.70430155  0.30120867],[0.10027824 0.46720935 0.87844163]
356,195233.9384271383,134413.56882857982,43172.76422200055,6923.332837844611,11596.156456794497,15784.853367257252,11163.299132757467,4559953.304474367,4553361.191683422,332563.1539181694,[ 0.5144367  -0.82315686  0.24034904],[-0.28267386  0.10183471  0.95379515],[0.80959889 0.55860762 0.18029741]
29,71568.02527489222,141615.33323884418,200519.32393981167,3874.4824926292877,4604.878034597692,2487.4690936991456,2876.311972575709,1377356.0735328877,1377199.875049111,31519.249871476903,[-0.54288039 -0.58237641  0.60507735],[-0.79183605  0.59499087 -0.13777349],[-0.27977947 -0.55391659 -0.78415551]
8,44031.804085875,172348.50732364476,67193.76492856759,2146.3247632664975,2215.014479136068,1568.099909634311,2173.870075579714,537897.0690131519,537889.8410153922,7600.6414973791825,[-0.03611035 -0.35494909  0.93418798],[ 0.97214318 -0.22910711 -0.04947284],[0.23158944 0.906378   0.35333448]
15,102160.36568208077,150015.37650709428,29730.869979907573,2534.8114023752773,2668.939289421472,4211.228284724187,2543.8763785113447,712581.2912403885,712426.7490335287,19309.664877553176,[-0.82271797  0.51092745  0.24917522],[ 0.12068799 -0.2713519   0.95488353],[-0.55549037 -0.81567229 -0.16158328]
2031,113548.12688779084,87273.15312392708,147243.89740044315,30882.571637063196,26998.690105966798,25235.38257877164,18192.709573936452,9462921.85928325,9342870.639303407,1990887.0010543903,[ 0.62234858 -0.78254577 -0.01744623],[-0.54955535 -0.45270863  0.70217078],[0.55737883 0.42740732 0.71179479]
1100,106761.81435906641,25012.683317893407,81380.15442182438,17079.181679576766,16027.071630028167,19752.339826284748,20102.712538718737,4619807.231202119,4600487.236329956,761755.0266091281,[-0.61634568  0.37126498  0.69446405],[-0.10277182 -0.91226724  0.39649267],[-0.78074065 -0.17300521 -0.60042755]
475,12394.346533628863,47469.868700493695,152874.2741249227,8994.451877260288,14995.127317515264,13020.477195628768,12494.315362480796,3526395.4170201607,3515142.264829078,385366.14477519493,[-0.97349722  0.22856326  0.0078733 ],[-0.2153011  -0.92753425  0.30549249],[-0.07712712 -0.29570096 -0.95216193]
325,86920.71006562434,172549.94083883523,34620.9966607237,11550.0248979692,10907.588778877189,8153.415639152986,13138.56284042699,3551014.839358566,3548612.325093843,218287.72967704033,[ 0.0728094  -0.23258462  0.96984699],[-0.8933553   0.41712566  0.16710025],[-0.44341301 -0.87858442 -0.17741004]
135,151195.4888762089,195606.676230591,168183.45163967606,11039.975245463367,5884.565879761086,8227.769791711824,6402.966660837028,3477567.177761027,3475964.1217345055,157543.89864354787,[-0.39127386 -0.4073906   0.82518947],[-0.76872674  0.63764332 -0.04970105],[-0.50592882 -0.65379193 -0.56266521]
