N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
441,152951.8582341463,15359.573147513991,174738.10795824815,13378.708072099827,7719.731112718257,13558.319054943331,13109.283281958573,4903668.321605354,4897661.491383161,334374.19676664035,[-0.10195158 -0.9794101   0.17424616],[-0.74681544  0.19106666  0.63699311],[-0.65717012 -0.06518727 -0.75091814]
7,190779.13273609846,187418.05247086703,154098.4156405988,2205.4665534862092,1193.6281715374562,1392.715019590523,1146.0066878373689,816652.4816688122,816642.4736190831,6953.518865193758,[-0.31995334  0.77444087 -0.54577577],[-0.718031    0.17761529  0.67296678],[0.6181111  0.60720189 0.49924395]
1326,105636.14976985699,24647.890337179047,84176.27762323688,20406.61342392999,16910.909584117668,20712.729531940648,21470.559595269187,5112617.809857276,5099092.288652663,925671.4842211779,[-0.63789279  0.22163874  0.73754258],[-0.0139988  -0.96087063  0.27664359],[-0.76999793 -0.16614424 -0.61603512]
4452,141204.41396442856,115644.59343919405,86066.78505159935,35825.34599624998,27606.23205102274,37087.117767451724,27621.03605664452,13849915.47097636,13779438.811894367,3367069.720355622,[-0.21486449 -0.41653243  0.88336515],[-0.67921595  0.71366652  0.17130613],[-0.70178269 -0.56318809 -0.43625706]
187,117369.07828340017,21291.761657133487,35198.85382925242,10107.025152060012,13795.043345293681,5991.416657367676,8983.498114591472,1717578.4538907704,1706536.6319559712,213113.89603847917,[ 0.29587071 -0.05156822 -0.95383502],[ 0.14354203 -0.98480309  0.09776787],[0.94438139 0.16584206 0.28397218]
120,40482.73458866147,14057.37676030853,64962.67347784619,6425.855056119647,4131.046341592692,7068.64728241919,5771.463059922629,859107.8254721876,855821.7452255884,95325.3845431533,[ 0.09941056 -0.98336696  0.15200973],[-0.84940434 -0.00429178  0.52772516],[-0.51829509 -0.18157918 -0.83570282]
8,126465.74665754489,55642.35317221764,88602.33837667452,2754.96510169818,2230.9181639725443,2035.9289155164163,2753.4424865867,464382.43146220775,464310.0381449456,8545.744498648504,[-0.5650641   0.75514888  0.33234429],[-0.29486768 -0.56105554  0.77347898],[-0.77055539 -0.33906762 -0.53970134]
86,26696.82354298914,6226.290260144876,120259.94041620071,5996.703746649139,3871.109905874835,8775.577265688924,8501.14010930974,1148188.3357886178,1147026.9079121412,69275.61475738714,[ 0.2711492  -0.96248601 -0.00993939],[-0.93811434 -0.26656649  0.22109677],[-0.21545206 -0.05062592 -0.97520122]
1513,98538.24191866512,76460.78834353757,165470.16646383586,24004.329046817915,27863.730825622246,16748.02436763011,23688.000646849272,8182615.445787159,8141367.901761247,1276814.3797190841,[ 0.79260516 -0.57334843 -0.20748164],[-0.37727074 -0.72847646  0.57182938],[0.47900297 0.37495816 0.79370179]
18,92996.32750161826,168946.11877471203,3730.6099103386887,3153.5088188326927,2735.982017668842,2073.687911152638,3101.049548119868,818554.0110871166,818483.1854903195,14758.580839057644,[-0.42564776  0.21491437  0.87899704],[-0.76571961  0.43206887 -0.47643465],[-0.48217991 -0.87585861 -0.019345  ]
490,93429.13215131708,178121.44631243276,189101.2531719402,16903.6661317332,15495.387376674114,11438.375717403556,12179.812054162107,6133053.409327458,6121264.041301568,500551.55627151526,[-0.36740951 -0.57964448  0.72733935],[-0.86666724  0.49714986 -0.04159215],[-0.337488   -0.64564254 -0.68501647]
13,52463.79505297147,30578.329726115328,11748.237224296092,3412.2051597384207,1715.1924108484543,4787.794100973075,4273.017263761755,224041.4757201962,223591.5356168711,15829.828310082541,[-0.52473352  0.83316497  0.17461632],[-0.07549866 -0.24986589  0.96533258],[-0.84791196 -0.49335906 -0.19401585]
10,180373.44551955978,116602.79481514159,49994.91149781742,2079.743824511768,2441.130934312018,1625.442865641411,1838.6326734397396,697429.2172850062,697395.9209830542,9777.643651489889,[ 0.14518855  0.19160481 -0.97067393],[-0.55669116  0.82686328  0.07995043],[0.81793352 0.52875771 0.22671579]
747,152426.56112682042,174768.12041516727,180414.2073255214,19870.173093936053,16090.264187016139,19288.00862926054,26114.88400177714,8072671.205479284,8067756.629491862,498342.5794499423,[-0.7488971  -0.02905009  0.66204927],[ 0.41082489 -0.80424811  0.42942739],[-0.51997697 -0.59358324 -0.61423358]
163,50970.716633720745,188361.8010314565,127764.21213501811,7895.632038492218,6215.656120309758,6617.797214656454,7828.714129694628,2981242.722909795,2980050.6592281163,117032.80559611622,[ 0.44499808 -0.58221099  0.68044623],[-0.86838148 -0.09485914  0.4867395 ],[-0.21883854 -0.80748505 -0.54779338]
212,133838.62504866646,198674.2508521923,82759.44894729808,13990.18416225613,4191.385662055094,16766.630831449755,10713.405638799797,3702114.9477857635,3695961.322401817,280697.9165229973,[ 0.7738966  -0.28649051 -0.56480726],[ 0.34783004 -0.55300521  0.7570994 ],[0.52924315 0.78237358 0.32831885]
441,12372.929342407224,49308.69723817177,152641.2605745594,8335.227850211768,13555.220281023641,14742.99910781652,14699.83068703426,3405204.2142076283,3397072.0883407374,330208.4196912877,[-0.96054959  0.27783657 -0.01230151],[-0.26736148 -0.91034849  0.31588522],[-0.0765658  -0.30671236 -0.94871766]
362,110916.16530143935,96876.47181574028,53182.75828133962,7648.241472812912,11537.414104730437,17165.4121695069,14677.480094299359,3006797.209705728,2994022.174764043,310693.1921183146,[ 0.46955117 -0.77244913  0.42760266],[ 0.53176815 -0.13918804 -0.83537376],[0.70480092 0.6196362  0.34540793]
1935,24546.76579215477,45471.488284677514,37358.36513682545,13399.57247478691,22036.854984779486,24758.383995461863,20194.315396717036,3162446.73938231,2982103.9378852034,1336881.8890579673,[-0.91880372  0.37114342  0.13435884],[-0.1220949  -0.59093688  0.79742488],[-0.37535659 -0.71627241 -0.58826972]
17,145001.45253807423,117681.26386977707,98166.76987718492,3795.569270221007,3012.781581281451,1717.9573459371989,3836.2632546464824,870120.3763983325,870037.550759041,14089.146869792108,[-0.57889965  0.80752801 -0.11302083],[-0.4386335  -0.19156134  0.87801191],[-0.68736879 -0.55785551 -0.46510362]
17,66003.36414530184,141740.04601640187,25542.721787405586,3479.304831194272,2065.6768336443,1893.255814973466,2041.9262952619913,653420.622219597,653316.046678622,16373.571713282588,[-0.22075086 -0.07239236  0.97263991],[-0.88182902  0.44088507 -0.16732586],[-0.41670931 -0.89463943 -0.16116344]
2,19557.72403057629,74189.86908507037,44062.97273063378,666.0989437300213,134.99406422842003,652.5429985543815,359.00423217294883,125132.52601575508,125126.46178170772,1231.9208880701017,[ 0.70530995  0.21522523 -0.67543761],[ 0.67354547 -0.50059359  0.54382217],[0.22107549 0.83850114 0.49803762]
2,168729.5282092467,8614.035071041755,74631.08714884278,978.7181348334416,957.6040033500876,1392.7694067210396,286.6451617562125,261218.1814505769,261203.89216996444,2732.2217348077816,[ 0.16665943  0.86327137 -0.47643171],[-0.37102641  0.50258151  0.78086569],[0.91354476 0.04663012 0.40405643]
127,77711.95654051536,130691.31499855316,133513.65478511128,4704.958963844093,5690.916818930694,9646.86361280397,8304.452355486908,2283887.178179954,2282844.0436265757,100330.05052961159,[-0.91796447  0.34414989  0.1972361 ],[-0.09998564 -0.68193899  0.72454267],[-0.38385426 -0.64538365 -0.66040582]
721,17577.119394099624,109311.83542915079,87745.3590918283,10250.145987780692,13234.80323997791,18645.21828393669,15654.735917106487,3845299.1607473535,3823776.497359536,525541.8746875788,[-0.92326957  0.31985805 -0.21275367],[-0.36377988 -0.55001394  0.75176384],[-0.12344023 -0.77147618 -0.62416906]
54,41837.097654496465,103715.50090159054,7512.835396978944,4139.685734878884,4269.775654107966,4529.166328487003,4109.928175127951,824909.5513819264,824816.1318427058,46003.751164179565,[-0.7197736   0.33446158 -0.60832674],[-0.58545026  0.17845732  0.79082297],[-0.37306026 -0.92535854 -0.06736175]
788,18836.43713164816,145287.4462111529,27421.47236091472,12717.289588630314,12459.96568426643,10439.918618375086,12888.25514413782,4217114.4650672525,4206285.147101443,453412.7981853808,[-0.44374235 -0.11202859  0.88912447],[-0.88728564  0.19416146 -0.41836052],[-0.12576536 -0.97455165 -0.18555902]
29,94390.078605987,58869.3965159307,32778.69087705374,6071.556919393881,2107.3135357607875,2881.8159986914998,5482.654195605047,625621.4350248784,625296.6290251982,23502.00127608486,[ 0.40325832 -0.84398119  0.35366435],[-0.41707957  0.17448825  0.89196327],[-0.8145105  -0.50719779 -0.28164348]
14,81822.94009332154,172242.23662433602,199680.18117139177,2408.060096294262,2280.3953487365193,3626.2330953872656,2367.7366449056253,1033217.7410606822,1033172.7981593154,16087.426604877115,[ 0.87246977 -0.48487804  0.06074366],[-0.38857436 -0.61300477  0.68792087],[0.29632157 0.62379359 0.7232393 ]
110,87064.54725822085,189594.0235539544,108333.74598640825,4340.188197422836,6127.868699401385,5548.066940408649,6532.180405523969,2467155.365612207,2466801.036900337,70190.93357913783,[-0.90669304  0.42168772 -0.00933837],[-0.20184433 -0.41434325  0.88745622],[-0.3703601  -0.80653527 -0.46079741]
403,144052.9595842081,14503.272036440767,13444.371642510783,14613.506719557974,9266.040810216135,10680.359399725987,14568.260679302919,2941500.685076432,2939471.8264984153,284749.71859219455,[ 0.0428373  -0.88182076  0.46963509],[-0.12851685  0.46129765  0.87788832],[-0.9907817  -0.09796238 -0.09356808]
3,23608.099501951157,179626.67675733412,175932.84730837555,687.513460749994,1919.957768384045,586.654766948698,1687.6653331301995,437423.8359381202,437418.7269308199,2230.7630760890197,[ 0.75675709  0.40393349 -0.51396153],[ 0.64698041 -0.5752248   0.5005325 ],[0.09346158 0.71130455 0.6966425 ]
204,191384.2925730832,181615.57894322625,111701.5101248647,8335.006857254499,5032.627877054191,8190.436002226967,6213.92166619369,4095669.226886657,4093784.134123526,157942.2553984403,[ 0.42481676 -0.75498789  0.49952378],[-0.61090514  0.1681247   0.77364656],[-0.66807607 -0.63381967 -0.38980379]
