N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
29,6091.891640324613,178461.0777747455,191067.51188469978,3712.322224442127,5224.247242760936,3985.9967071011424,5574.792129661573,1408800.7251875645,1408753.2433332114,27382.399052430224,[ 0.61423445 -0.58635597  0.52811241],[-0.78877712 -0.43637522  0.43290567],[-0.02338166 -0.68246856 -0.73054087]
3670,163195.94087627233,109447.95262597779,90313.7010379863,25844.866727706987,23156.016284614514,43448.37893338996,22535.70133922945,13465465.323762417,13235641.076671697,3077874.684571467,[ 0.47907556 -0.85919374  0.1796461 ],[-0.45215885 -0.0661391   0.88948187],[0.75235562 0.5073576  0.42017768]
1234,98978.5673622375,131496.38055874058,47919.7102807044,31048.258380352258,17142.16000303102,21423.279517321356,18221.155201238933,6166281.196159544,6079867.849745751,1330354.1461493527,[ 0.13255693 -0.43235168  0.89190845],[-0.80298553  0.48068792  0.35235402],[-0.58107047 -0.76289655 -0.28345363]
42,136850.63859281834,146909.0136963386,24818.664061894513,5440.825584225405,6253.390501418702,3078.278842190818,4738.5140594937475,1312193.6332151466,1311560.3739712948,48328.772384808784,[-0.00274296 -0.16417231  0.98642786],[-0.73657796  0.66750433  0.1090453 ],[-0.67634709 -0.72628192 -0.12275664]
7,87432.61894688559,27323.777626125426,32014.244602531977,1347.101085612959,2898.169383642403,2016.883977900772,1923.7648903992263,256888.85216170616,256821.94917150596,8604.650607998734,[-0.38133156  0.15090472  0.91203838],[ 0.20719543 -0.94753495  0.24340824],[-0.90091969 -0.28178943 -0.33005821]
129,26180.325084292595,98141.99040331448,29933.658058470857,5629.917928666036,6555.3919818036875,7371.2244721520965,6621.634889252867,1208006.5803786418,1206727.9286433752,104105.85283027904,[ 0.65513238 -0.37466482  0.65607   ],[-0.71463233 -0.02552486  0.69903441],[-0.24515751 -0.92680891 -0.28446976]
10,64816.33087848926,21709.77090493337,80625.76527493457,3394.878198647476,2588.9504903677766,1716.4820526685596,3607.427760645236,334562.4542279086,334468.14442664944,9066.785500197539,[-0.65222143  0.67634485  0.34229353],[-0.44515965 -0.70723961  0.5492222 ],[-0.61354714 -0.20583922 -0.76235826]
253,89101.97907588391,175764.26252283706,34903.01794402119,10028.755275010964,10726.851432488858,7959.40391588317,12064.710903329209,3192506.1037206114,3190729.561807586,183991.0546769827,[ 0.08078243 -0.2345149   0.96875021],[-0.89175852  0.41715703  0.17534753],[-0.44524256 -0.87805625 -0.1754317 ]
3,32307.05379363778,97415.59278992658,115790.04898011057,531.1523509819237,991.0239956048962,1806.0243307849653,1839.2683804692576,268022.49443881324,268016.68153557077,1852.0428076144385,[-0.46749291  0.73637148 -0.48908835],[-0.85900061 -0.24777272  0.44802526],[0.20873027 0.62957583 0.74837554]
270,103448.16745162742,167981.86763017913,184972.64741693897,9055.930274556042,12391.799839793033,12154.071172650623,11289.633893125188,4453990.601169306,4448906.460201779,262112.13630272768,[-0.89446354  0.06394216  0.44254533],[ 0.23102744 -0.78129252  0.57983474],[-0.38283324 -0.62088115 -0.68406528]
1117,95491.65310858123,81562.90086390905,154101.953002218,19399.32194437277,24106.396581225163,14436.440801218017,21408.219860549263,6719795.706157037,6705329.479583386,878598.5381937505,[-0.86930717  0.11669895  0.48029823],[ 0.10911511 -0.90244415  0.41675946],[-0.48207772 -0.41469979 -0.77176755]
