N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
2042,24601.51631448455,43103.34154657828,37033.218942163796,13730.81668296217,23538.972997938177,25157.58677309493,20088.595804325327,3197569.392171356,2980420.976446542,1473346.2821599592,[-0.92171314  0.31397055  0.22774412],[-0.02826962 -0.6399796   0.7678717 ],[-0.38684069 -0.70131919 -0.59875343]
260,138146.82908383405,198590.55045671074,83603.0470655104,17648.10341651823,4399.51610090541,16567.101692517466,13000.58638400949,4143528.9814505773,4135447.7792208693,332175.6691083736,[ 0.66190564 -0.15140396 -0.73413742],[ 0.51824694 -0.6151706   0.59412561],[0.54157273 0.77371957 0.32872025]
8,4319.795360466715,17507.640093159913,126726.83873003729,2424.0685680017978,3583.7009521741757,1462.5770234666277,1669.4579609973566,362229.8294054197,362127.2993730559,12042.26502912224,[-0.90461744 -0.41696689  0.08835096],[ 0.42490211 -0.89853927  0.10993353],[-0.03354817 -0.1369883  -0.99000441]
510,175760.42673157452,170052.67497616468,129852.26967298167,15288.772247261499,15801.444961326451,18523.665069695577,10663.972707997022,6282546.690238145,6262126.4616706,602615.6859303358,[-0.71117112  0.70164231  0.04397396],[-0.30047565 -0.3599138   0.88327597],[-0.63557063 -0.61494725 -0.46678673]
1201,178893.23931307535,97653.29670915799,44811.73715004651,15957.172727086732,25778.181394927113,19060.956369555846,21248.67282925652,7325504.181804025,7279131.3179494785,1015741.8082467719,[-0.47795081  0.56625592  0.67150373],[ 0.19836983 -0.67514186  0.71051593],[-0.85569412 -0.47279775 -0.21035651]
593,171505.16309240196,120198.99522447184,80332.79032365877,13850.906443538564,15410.276592927305,10806.252820355972,16090.434025429866,5487688.0938295135,5480589.244155156,412182.2472172192,[-0.54119064  0.23233129  0.8081676 ],[ 0.35025818 -0.81145376  0.4678269 ],[-0.76448146 -0.53625085 -0.35777524]
318,187904.48962389474,58452.43827850285,157740.08523318527,11412.304220289938,12473.67326864011,13634.212728510422,12747.812416609186,4511380.260472833,4505879.89979736,313663.8295498307,[-0.37116394 -0.63605479  0.67651432],[-0.55479433  0.7361244   0.38771655],[-0.74460766 -0.23141991 -0.62610243]
361,146031.13549204535,15859.349162438695,14877.962867706705,14563.41361983737,9286.41785078515,11590.789548855832,14415.222757576506,2827470.7911935262,2823919.2815961996,285328.7849962556,[ 0.04459551 -0.88034993  0.47222371],[-0.13931192  0.46259507  0.87555582],[-0.98924387 -0.10483225 -0.10201358]
1346,137975.2607155621,114198.26353582014,127691.86555689738,24565.92961776693,15999.170690846535,21511.90548891986,20763.149768354615,8146572.674260591,8138842.767887392,1095781.6332313102,[-0.40850726 -0.41705979  0.81190083],[-0.6607079   0.74882425  0.05222376],[-0.62975146 -0.51509551 -0.58145483]
1688,19129.39584113445,129583.40267334579,55751.025343806046,11909.523016842038,21393.207014148054,32078.245549587118,14842.54516871783,6060071.626026777,5900741.813957348,1540315.5288824753,[-0.99086963  0.12594028  0.04812925],[-0.00477453 -0.38953364  0.92099986],[-0.13473894 -0.912361   -0.38657836]
1817,72059.83529642201,170893.49838694578,131783.48133349358,33071.82897223997,16240.0650400089,27256.03594764695,18510.200342305317,9877607.93103988,9746873.947099874,1781795.805522856,[ 0.39647493 -0.65956688  0.63857589],[-0.8632974  -0.03124403  0.50372752],[-0.3122903  -0.75099624 -0.58178984]
1444,101899.36728261087,116975.4513474695,45612.49485912492,22580.060716222593,18993.392014041692,19820.28424584007,19649.479291499807,6257016.44036466,6227824.853102589,1107254.1946100343,[-0.0691604  -0.31664343  0.94601997],[-0.77300995  0.61644913  0.14982019],[-0.63061277 -0.72092122 -0.28740239]
225,99379.3698894659,188169.8657554152,11790.035782031864,8851.807177849229,9447.295745930513,7589.323377179316,10505.406142156864,3203192.2072228524,3202429.4277142137,160531.09774893662,[ 0.49899062 -0.31488342  0.80737649],[-0.73036983  0.34864578  0.58737215],[-0.46644215 -0.88277662 -0.05601038]
