N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
1261,109269.52742302233,141059.37481059995,72286.38045121258,20029.228221537916,20847.674247417042,24343.045965805937,27141.429088325593,6955649.83478485,6917163.138998712,920212.0233431897,[ 0.4075048  -0.64943303  0.6420098 ],[ 0.71807925 -0.20645757 -0.66463333],[0.56418262 0.73185518 0.38221193]
667,89989.32062463628,34486.33569950326,76112.19243084524,16011.614791562168,15443.806027852894,13463.731391746576,9391.689858622134,3222788.6549701686,3200237.0516071618,625642.5029706415,[ 0.55883869 -0.76408918 -0.32228412],[-0.38027121 -0.58148029  0.71921797],[0.73694853 0.27937145 0.61551479]
9,49554.929943900126,119542.44045517381,154755.72839194015,1524.3823632371507,3853.323793439378,2672.1297547562735,3876.9425151069117,605351.5317412345,605327.6147218911,9121.912394884897,[ 0.95967922 -0.26030211 -0.10610656],[-0.13678055 -0.76219888  0.63272739],[0.24557458 0.59270202 0.76707069]
1564,62514.51619253831,169583.34677738516,141722.3340177737,22222.46392837692,20521.510610297613,23713.93096921218,19732.943977431307,9185184.24083151,9140424.963532723,1309083.645321688,[ 0.63978634 -0.61673661  0.45859502],[ 0.71966938  0.27134146 -0.63910077],[0.269721   0.73892474 0.61744701]
5,156818.86911338326,128657.94590584282,37744.81624189961,625.2198780509032,2083.897359278032,2258.3791295481724,858.5420815101396,461399.51158211794,461367.7521615604,6751.673833847722,[ 0.60394882 -0.57385349 -0.55311662],[ 0.23995583 -0.53086469  0.81277542],[0.76004409 0.62359831 0.18291561]
769,17276.177686781783,111747.80517444332,86856.03974515427,11055.535320515135,14856.901437042046,18331.8577087877,15933.244705748712,4009182.1460743533,3989130.029228949,570238.3900355687,[-0.96105287  0.24648346 -0.12499311],[-0.24838493 -0.57206527  0.78169448],[-0.12117054 -0.78229613 -0.61100775]
554,96783.2175305358,183240.32547485916,29596.914651434257,13519.901401367879,13647.263176700537,17558.421833615255,17507.453493289595,4960316.594243004,4948150.045051488,462709.4328023806,[-0.87552513  0.42729961  0.22554553],[ 0.13621677 -0.22957992  0.96371056],[-0.46357387 -0.8744759  -0.14279762]
255,185526.23005867266,121245.7932355862,133756.4073816324,8613.860440451337,10343.92741593367,17750.343888051983,17634.06387435439,4147643.224735479,4144684.8621322475,217954.85328822347,[ 0.3163395  -0.87875397  0.35738043],[-0.62324129  0.09150068  0.77665817],[-0.71519201 -0.4684219  -0.51873048]
530,190199.8196523292,138736.99631698796,34121.98114348871,9901.555640585308,14581.091726602646,18332.02010890514,13566.256579953575,5501568.553054166,5490859.669035931,502242.49201990786,[-0.59802487  0.74574296  0.29365574],[ 0.06405452 -0.32075011  0.94499544],[-0.79891381 -0.58394075 -0.14404834]
13,70907.00806016332,101165.27897161577,4142.3254227655525,1663.3014460611555,3054.3858471640297,2801.6232177900442,2405.2590149784955,445897.91243850207,445841.69251016114,13512.572910374236,[-0.65471171  0.48261349 -0.58175321],[-0.49246856  0.31152536  0.81266639],[-0.57343464 -0.81855737 -0.03371267]
1734,24282.181950089893,42234.70579899634,34341.43673678309,13691.697231356158,18061.44108062054,24351.341805450855,17962.618937589083,2791246.000771935,2629325.3038193136,1205975.2768035065,[-0.89492086  0.43618733  0.09411305],[-0.19265079 -0.56791777  0.8002219 ],[-0.40249513 -0.69800431 -0.59227329]
42,173581.36191218483,69210.43014207277,149209.043954296,5947.815650696499,3387.8390728067616,5242.452230094214,4075.23092674106,1550562.6773932192,1550165.0398498604,49362.34664754886,[ 0.28799795 -0.95172121  0.10622575],[-0.62450196 -0.10256041  0.77426007],[-0.72598518 -0.2893235  -0.62388895]
169,43831.24223716773,72696.14208227671,115911.42326469795,8150.562991073539,8026.182045723722,7873.060499240751,6471.456741371227,1874209.3027821777,1871845.5262073742,159667.9197583253,[-0.71799665 -0.43489093  0.54346176],[ 0.62572712 -0.74527042  0.23029887],[-0.30487109 -0.50541258 -0.80722472]
137,31680.489526183508,10688.284849604346,117268.29520533465,10101.392668905914,8976.680880605816,8690.820205952823,9398.022283401711,1438567.7334288193,1432394.0559426746,154316.00519208104,[ 0.63907678 -0.76228542 -0.10247833],[ 0.72357186  0.64103222 -0.25597157],[0.26081531 0.08943505 0.96123709]
52,29728.75683374485,187723.32817142844,195162.2879856601,7493.891648846142,3701.0659693021807,6976.707649349369,6271.039324048653,1965773.2020379158,1965195.1486916048,64313.01230397189,[ 0.15188833 -0.72392772  0.67294768],[-0.98238345 -0.03557601  0.18345872],[-0.10887006 -0.68895791 -0.7165782 ]
35,95112.16600375072,88452.8074838555,89361.62177499097,2482.7303091063527,5820.6259990782655,3135.6747185474005,4117.290736849473,933487.1181322627,933189.4328789689,33929.33146472424,[-0.72013017  0.07760801  0.68948498],[ 0.34315113 -0.82384751  0.45113477],[-0.60304216 -0.56147331 -0.56664617]
1507,175421.2003163284,98808.8696330556,63526.73884096935,12999.238635472475,21877.735967240966,21250.92965208167,17296.683865617902,8267436.012905022,8251071.310039142,1104842.1473645922,[ 0.10555203 -0.66364559  0.74056283],[-0.55004261  0.58145961  0.59946463],[-0.82843943 -0.47061582 -0.30365911]
2182,112987.1731074969,92343.70369214396,144645.90441266086,30216.047924928604,26845.333753624025,24938.115082331657,20060.213052515344,9809273.682263458,9688824.073349748,1994597.3780564792,[ 0.63993602 -0.76835822 -0.01036981],[-0.53192455 -0.45267781  0.71563892],[0.55456123 0.45244717 0.69839344]
454,150916.8585545032,15688.459881304452,175636.50675774782,11863.494208357042,8143.494601167982,12732.904201741436,12916.999613855056,4959555.531424421,4955733.724387868,304765.8607921928,[-0.23288262 -0.93065803  0.28220793],[-0.72326478  0.35973461  0.58947355],[-0.65011826 -0.06683291 -0.75688811]
443,100081.3546144779,176012.9659616302,186395.55457165255,8828.388073376502,13865.321949186775,12342.014305810417,12485.592901433933,5805659.529920855,5801375.844807491,344194.98043543275,[-0.8221201  -0.12219589  0.5560456 ],[ 0.43850714 -0.7588075   0.48158349],[-0.36308405 -0.63974943 -0.67741467]
276,193991.6970666599,49609.80630082877,167146.45748886387,8410.919199614193,15680.778351941479,21551.01716907343,14053.357003420195,4353620.735522973,4343968.139413609,400827.4620353004,[-0.18202086 -0.86489852  0.46778088],[-0.64579927  0.46389364  0.60642064],[-0.74149289 -0.19171134 -0.64298916]
269,164615.47701041706,151733.81533765048,143501.9466091598,7606.914441953576,7001.253957375726,11504.017973013953,10009.624228433337,4367324.537873826,4366090.046453318,191532.50642160999,[-0.66700501  0.74472347 -0.02216478],[-0.41491286 -0.34657484  0.8412688 ],[-0.61883086 -0.57032696 -0.5401625 ]
181,112157.1780747064,52748.51457202554,144387.0139143173,6170.3545304001955,6249.156203054259,7106.504582020866,7718.108981654898,2563633.106598707,2563098.877575827,110718.02151060439,[-0.80400069  0.10975927  0.58441063],[ 0.07860531 -0.95457334  0.2874212 ],[-0.58940995 -0.27702462 -0.75884996]
