N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
27,118854.8403841312,163125.62161210968,64817.28552914464,4456.373567059159,4422.422040453145,2155.20853197928,5902.183818360122,1101999.6830729495,1101982.0814705791,15764.758632418596,[ 0.03876711 -0.39319404  0.91863788],[ 0.82705716 -0.5033028  -0.25032527],[0.56077942 0.76947043 0.30568235]
949,133526.68733399815,116361.61029041778,133579.63110822227,17888.633255881345,13179.082380107586,20830.20247120763,20572.468837216045,6885949.204411978,6875012.554435894,696123.9449256515,[-0.78429316  0.24781291  0.56874687],[ 0.14668436 -0.81669072  0.55812182],[-0.60280008 -0.5211574  -0.60417467]
58,18725.297199851026,161246.11961238328,88600.60952205617,5180.077594163092,5135.114723217135,3293.6321301279163,5260.341365057484,1409502.6414944946,1409231.5109995585,46006.11758248432,[ 0.32927508 -0.48378851  0.81088014],[-0.93873655 -0.07519137  0.3363331 ],[-0.1017429  -0.87194893 -0.4789086 ]
261,69454.31239322375,179811.06141569512,97818.16156092375,17084.878915923935,11648.393011848519,11818.4264201923,18873.53005089194,3511932.844316251,3506845.0216641594,233586.87744922758,[-0.40346351 -0.31166474  0.86028035],[ 0.85520319 -0.46274677  0.23343719],[0.32533782 0.82989789 0.45323812]
555,92401.54155417073,178573.45438843433,189823.32493177647,17696.585125681355,15355.316975577427,11464.13769386951,12179.446871909026,6538617.232074035,6524972.431681914,544423.4793997253,[-0.33197695 -0.60111715  0.7269453 ],[ 0.88246754 -0.47015825  0.01422211],[0.33323018 0.64622704 0.68654807]
4,125798.28571423865,201819.19023981082,13681.326598485692,924.0189951367064,1334.817251684794,2257.8503464683777,1506.3929767438985,476449.45986385515,476427.27293705306,4670.842514867658,[ 0.84593065 -0.53078673  0.0516409 ],[-0.07421729 -0.02128148  0.99701499],[0.52810333 0.84723819 0.05739621]
1899,23081.32713560928,41324.39996650148,37851.92553665404,14153.671450238318,17396.84463493739,27438.488845065775,19348.851131548712,3004473.270877645,2807569.8485482223,1345844.3164169427,[-0.90011045  0.42660684  0.08836161],[-0.22627945 -0.63111204  0.74195364],[-0.37228858 -0.64784581 -0.66460291]
1721,179166.76059480035,107226.02463871904,58028.307755369664,14771.702059584646,25108.816127332087,21551.219837394496,21013.08475283943,9076718.436128126,9070028.540397825,1233901.415209437,[-0.54161575  0.83289107  0.11377537],[-0.16591333 -0.23859801  0.95684051],[-0.82409049 -0.49936304 -0.26741618]
273,193694.10287519763,47299.294508567684,15012.71065061466,8251.328937380704,11609.012935578094,7669.187794023231,9260.350216367313,3312581.455081394,3309186.721323698,219191.19786919758,[-0.16907028  0.40784326  0.89726201],[-0.18292049  0.88156742 -0.43517695],[-0.96848094 -0.23770309 -0.07444396]
280,153316.48432265862,13161.897967150186,16759.73199091187,6884.015780753709,8596.837504454745,11561.452955218829,6418.61648431614,2601820.3611017913,2594369.711434254,245344.61775988512,[ 0.01560365 -0.85080849  0.52524416],[-0.136038    0.51861702  0.84411495],[-0.99058073 -0.08462444 -0.10764997]
179,192332.80004010917,181650.46878421764,109930.27775481809,6597.288641522544,5548.9236798124175,7311.6934267713505,6098.999363960703,3835196.0712211896,3834465.6068868055,127234.66908291359,[ 0.40900534 -0.74878484  0.5215706 ],[-0.61807438  0.19317795  0.76201466],[-0.67134097 -0.63403749 -0.38379392]
1427,103956.12479900269,25740.286553693208,83106.4537754341,21046.852372650228,18811.486176409086,19468.333402159555,20820.06542604899,5242501.788227826,5223357.534742018,1016886.8492761548,[-0.63251808  0.07111683  0.7712738 ],[ 0.09382681 -0.98140742  0.16743955],[-0.7688416  -0.17827471 -0.61408527]
857,105488.41359651217,126570.88995747342,52466.364663574546,23454.975997526588,10224.781689645024,12221.641031345116,13376.159362337423,5122374.69361992,5084049.424946383,735993.9832433219,[ 0.12955167 -0.47149198  0.87230251],[-0.77840046  0.49660422  0.38402731],[-0.61425491 -0.72875206 -0.30267367]
256,55126.64278563611,190147.02665483422,163738.4096582565,11057.428297726043,7587.880223275877,9776.144448206682,9010.962158144097,4118260.2803620268,4114168.907293775,221750.27436108876,[-0.62529913 -0.39719379  0.67174258],[-0.75014987  0.54321008 -0.37709146],[-0.21511896 -0.73970257 -0.63762366]
156,43725.088434894584,72908.60064589373,117853.86655962307,6010.485765262562,7618.606141880127,6717.248878297101,5856.306560374393,1819916.684216937,1817589.843486165,127508.53022120088,[ 0.90253322  0.12454696 -0.41221576],[ 0.30766109 -0.85627267  0.41489971],[0.30129459 0.50128353 0.81113278]
61,43405.19388746159,156306.59598948382,12985.993635543198,7731.374627082909,7392.412603209395,6469.328404413576,9363.648404105463,1274549.791580446,1273376.4923608005,64786.10324003084,[-0.70324214  0.13748524  0.69753015],[ 0.65836438 -0.24437929  0.71192352],[-0.2683409  -0.95988362 -0.08134243]
1578,18178.929551644113,132096.34454210493,55238.10051399565,11640.74916006818,21232.77996672623,31761.15470574654,13595.07389200814,5931202.51098578,5780050.986085307,1479584.1950666264,[-0.9918286   0.10946084  0.06553134],[ 0.01887853 -0.38207801  0.92393722],[-0.12617303 -0.9176245  -0.37688944]
294,141790.05496925308,198899.00227581066,86461.20425460803,20129.632067582985,4176.606077556751,17283.79805857105,15941.220167159707,4463719.456503741,4454458.158898774,368719.95457826165,[ 0.64081077 -0.12810314 -0.75693536],[ 0.53591036 -0.63134206  0.56054196],[0.54969232 0.76485083 0.33591899]
16,19128.856801795777,75398.09046387576,173249.20109453108,5670.509542975969,1494.365435493296,4956.985041576764,4215.063125763482,760241.0121639462,759849.0514501507,25768.102042656097,[ 0.25427988 -0.89675046  0.36218829],[-0.96193726 -0.19575102  0.19067838],[-0.10009219 -0.39688809 -0.91239323]
1129,95979.2149216757,85269.57768855552,156625.50147695225,18733.490111127787,26119.044187960248,14263.023994553172,18276.524813289623,6884680.081463957,6857008.748899198,992703.4343512299,[ 0.80604007  0.14252343 -0.57444449],[ 0.35387471 -0.89403401  0.27472873],[0.47441763 0.42472375 0.77106268]
320,128584.78838970298,167647.08813794868,99049.01042275943,10563.504506328003,11773.756014694005,7635.553016973721,8351.688680716446,4184513.4401615,4178597.1964193834,273517.4905813519,[-0.23979846 -0.35119624  0.90507342],[-0.79970742  0.60002442  0.02094605],[-0.55042233 -0.7187711  -0.42473917]
42,152805.58012260144,110560.49518861495,105776.64193007594,3588.3978575098886,4297.293662179255,4944.654992874441,5199.930847142685,1402145.5204960578,1401951.064031926,34706.44944885032,[ 0.47564511 -0.85497771  0.2068208 ],[-0.52402988 -0.08656986  0.84728882],[-0.70650861 -0.51138906 -0.48921039]
168,81070.57862135356,48065.849150592774,194773.40951291655,7713.493905447786,12355.71896338795,6115.546415309453,6175.274488426434,2810464.1434450233,2807360.7465686295,187625.6758867116,[-0.85428975 -0.29449859  0.42832184],[ 0.36044247 -0.92935179  0.07991541],[-0.37452669 -0.2226563  -0.90008551]
74,172859.4362907895,14897.377772112022,92627.22044013742,6709.696059013197,6144.050609358813,5800.966214419622,6859.705698410908,1694050.286874605,1693296.828907252,71576.99742530985,[-0.40647314  0.63542922  0.65651298],[-0.24951133 -0.7684377   0.58927718],[-0.87893326 -0.07571792 -0.47089608]
