N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
680,109796.77089566799,163762.6991111683,108243.81953683283,17101.819683467736,12773.673769244104,18368.632439573073,15767.275283372821,5907781.840636328,5881777.610494882,619777.8887291435,[ 0.49002794 -0.68474664  0.5394392 ],[ 0.72276125 -0.02680058 -0.69057795],[0.48732822 0.72828824 0.48177531]
390,192361.87494332198,136285.8876645762,39458.92401672076,8844.619024514053,10092.362836845457,17653.21864376258,11337.699470094272,4737211.198706679,4729029.791079755,378314.8023943444,[-0.56556613  0.82090411 -0.07906574],[-0.18209515 -0.03079673  0.98279851],[-0.80434837 -0.57023504 -0.16690025]
805,19792.077882570306,144345.14194665253,27896.83671917481,12764.943646655262,11963.217241967814,10769.518563054264,11812.966002188467,4241607.670283231,4229948.031850104,473939.6994741385,[-0.51639769 -0.09470283  0.85109624],[ 0.84600366 -0.21043625  0.48989222],[0.13270732 0.97300974 0.18878774]
744,119816.42433878199,12194.23666715,85263.58895293686,12200.793239282955,9045.234083244317,27729.55743647766,20913.776160320904,4108945.8336637006,4074866.136956626,632438.1246849356,[ 0.12453388 -0.99165295 -0.03340273],[-0.58241815 -0.10031329  0.80667611],[-0.80329348 -0.08100415 -0.59004908]
586,145024.6602441172,14159.029058520224,175753.92653371746,17229.6234280632,7576.2321865622,12648.162915510382,13471.410168397675,5550674.285069652,5539566.491523005,439284.85161787836,[ 0.03780289 -0.99809835  0.04868898],[-0.77062924  0.00190016  0.63728091],[-0.63616155 -0.06161221 -0.76909195]
33,196885.84464152856,26880.824130698045,19865.787308090257,2901.446798395622,6966.954296164776,4609.620665874239,3693.5880838145717,1148058.476007555,1147672.8720678748,46191.991295233514,[-0.07022908 -0.20735513  0.97574163],[-0.15241317  0.96890239  0.19493177],[-0.98581849 -0.13502599 -0.09964877]
118,67772.5488850854,81814.52951635575,27337.547593295763,6259.269966835012,4194.157764253365,14498.62409772245,7269.80309678833,1203318.5936557816,1195611.757283789,159957.04964692332,[-0.77371316  0.63294847  0.02727958],[-0.14081942 -0.21379988  0.96667445],[-0.61768749 -0.74408726 -0.25455122]
2,94082.61874314123,46899.516721301334,138280.38330698776,856.6843596974213,2326.0700297948533,788.8937116006127,463.93869265302783,245680.01582933124,245653.34745689863,3619.8150671876333,[-0.80665913 -0.09950624  0.58258009],[ 0.23648926 -0.95771571  0.16387022],[-0.54163999 -0.26996134 -0.79608228]
1982,25606.864518083938,37569.454254625496,41673.98035220957,14133.178181523184,19170.0284131067,29920.557461556626,20704.636262054228,3172462.9771698294,2929955.523998479,1492226.503375836,[-0.89477618  0.40547556  0.18698972],[-0.19452107 -0.7309244   0.65414913],[-0.40191683 -0.54894362 -0.73288728]
1309,104252.49845663398,118060.90534138586,47406.348296760785,22769.353327167566,17149.255212372504,18750.7284425418,17734.837732921864,6046372.087795812,6020960.671447467,1032146.7064360555,[-0.26810305 -0.14983859  0.95166651],[-0.72344604  0.68365    -0.09616912],[-0.63619697 -0.71426261 -0.29168878]
3803,142658.7528895538,100848.44795763586,112330.7284764768,35782.10852196331,22517.709579534712,44175.69058453492,19316.15345758091,13297274.027849805,12942321.71474816,3498662.303652828,[ 0.42458588 -0.87109356  0.24682553],[ 0.59031856  0.05964379 -0.80496374],[0.68647712 0.48748192 0.5395466 ]
165,59136.889755285396,187926.99132901515,169177.04756150683,6799.306476549478,8675.524041797311,6952.238424213058,9768.641098927275,3339105.248932341,3338839.1164918775,109502.38588646425,[-0.95036017  0.0200981   0.31050218],[ 0.21162935 -0.68979238  0.69238681],[-0.2280977  -0.72372822 -0.65129786]
34,62719.31317008535,7278.448342024187,35896.2127217802,3405.442813261263,2355.602443024886,2358.643465847377,2602.2911731291674,424185.3449311502,424016.1637407392,23166.41329184282,[ 0.00626818 -0.98218898  0.18779115],[-0.50351503  0.15915109  0.84920171],[-0.86396373 -0.09987862 -0.49354933]
388,102538.0895280809,173000.47515085328,187337.47590317417,8924.905852442478,14433.522849075754,11794.717877528827,13063.243182057153,5426811.94972615,5422155.77872508,315092.3012775817,[-0.85752441 -0.04676977  0.51231287],[ 0.35448181 -0.77542337  0.52255262],[-0.3728197  -0.62970722 -0.6815235 ]
7,101865.32562314272,48834.98227709384,2546.931874058981,2215.0172096408933,1489.2003846726602,1412.1727435197738,2103.0684067840116,299039.7020222994,299032.26387796813,5747.53605991229,[ 0.14941716 -0.26241416 -0.95331701],[-0.4060812   0.86279262 -0.30114274],[0.901539   0.43212    0.02235457]
631,53053.036803714356,165463.53068617944,133054.19155118408,10562.6965054402,17661.320163279874,9541.247388254835,13726.850047893182,5520628.290178073,5514535.886353718,454889.7929696432,[-0.96854038  0.22553298  0.10518745],[-0.05697672 -0.61242389  0.78847361],[-0.24224611 -0.7576753  -0.60600739]
10,3873.254960005651,169142.69614158274,112833.57524025805,2110.779254438638,3658.006787609462,2495.1535658169682,3980.5684871083904,643258.1197129968,643219.9488162644,9040.023196063792,[-0.65411461 -0.4093106   0.6360809 ],[-0.75615543  0.37503395 -0.53626346],[-0.01905362 -0.83175379 -0.55481762]
313,183953.0821156952,186332.87980745695,56355.48862889493,13915.833942190407,11437.008109882752,12567.325998425858,11651.310525775305,4750943.201230192,4746479.582705673,327597.82834346074,[ 0.17473744 -0.44027994  0.88069314],[-0.70545524  0.56799738  0.42392438],[-0.6868768  -0.69536505 -0.21134738]
209,98425.56225233404,191434.67035022826,13917.987433794047,8813.085161925645,7490.801264136304,7243.811439032296,8804.392744585812,3123168.6494550873,3122515.146929819,149996.64335390765,[-0.5507478   0.22481033  0.80382659],[-0.69864634  0.40277121 -0.59132787],[-0.45669482 -0.88726302 -0.06476244]
2,131017.69006626675,81670.08848257066,34990.93630236363,326.48982969581266,568.6062733631334,418.5788070628041,656.0825124438416,223877.6862632275,223876.9060739894,591.0442574113919,[-0.2159791   0.65623735 -0.7229838 ],[-0.51805509  0.55062239  0.65454863],[0.82763032 0.51591426 0.22104417]
671,18600.317299491613,109878.6876771477,87267.53953929702,10492.465007780838,14594.694025254508,16751.34367524269,15850.11052917088,3714162.2354313903,3696651.3875063052,486624.18111099984,[-0.90546473  0.34706794 -0.24428973],[-0.40382034 -0.52734992  0.74755013],[-0.13062451 -0.77552944 -0.61764984]
10,77823.71509300309,117370.71997577259,65441.52111737828,2130.4228268397437,2317.6711883106937,3379.212144546743,2292.2225883499245,491239.2759070805,491171.4241068855,12703.46243790528,[-0.68980417  0.64293361 -0.33287623],[-0.52259613 -0.12396495  0.84351999],[-0.50106237 -0.75582344 -0.42150615]
98,65172.47230589158,193929.2895140938,197513.1820391835,5329.229880362688,5504.581521036249,3788.130734173054,4285.752771493191,2815997.814882998,2815871.689703174,73256.66788586727,[ 0.63590389  0.43526383 -0.63731596],[-0.73694663  0.58770723 -0.33393096],[0.22920713 0.68201584 0.69449153]
8,64782.58173086544,157260.32429880163,71757.55708326827,2491.236296624369,1698.250775317111,4323.63470206966,2874.785203175987,522305.49057413917,522219.77683061134,12484.27750466468,[-0.91653581  0.22744853  0.32898219],[ 0.19176006 -0.47193972  0.86052367],[-0.35098461 -0.8517864  -0.38893411]
25,141647.82904753654,71225.03754446618,35420.17958518764,2861.8656447482435,3005.5264109187106,6551.480688000659,1929.1942664274836,813054.1555295442,812481.549447369,37537.56238296558,[-0.46163956  0.88447444  0.06777824],[-0.16299969 -0.1596849   0.97361791],[-0.87196331 -0.43841271 -0.21788592]
