N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
1708,24937.35788599756,41861.076237961985,35028.34881063326,14179.54079458458,17597.410280041913,24915.003480820746,18484.097791725282,2787637.9257255853,2632916.849539611,1209835.0230877488,[-0.89940496  0.40848983  0.15558524],[-0.14315741 -0.61157392  0.77812807],[-0.41300928 -0.67757907 -0.60853097]
3,171108.81469328355,201954.41299831503,165333.4228060582,1691.1738971431214,409.60733214406406,1726.6409874638446,1572.0978429812035,540569.0203994369,540559.27229938,3251.8742387164957,[ 0.71106073 -0.02725948 -0.70260199],[ 0.44020101 -0.76193121  0.47506199],[0.54828433 0.64708403 0.52977972]
642,89857.48787557497,39423.021771363674,73655.2239228111,16412.080462405498,12479.126248094188,14185.096079640105,9910.568000306363,3163635.0634173816,3129036.9623481133,577563.5131793205,[-0.48147929  0.86742309  0.12551844],[-0.47495375 -0.37858557  0.79441293],[-0.73661159 -0.32287792 -0.59426696]
1112,110101.40207196014,76880.98312283045,148011.2256048675,26185.098192832433,18923.09451003462,18608.28689561618,18591.2141194861,6760575.826471793,6711872.871260903,1078911.3534613259,[ 0.19989207 -0.92077639  0.33498359],[-0.80971881  0.03727409  0.58563307],[-0.55172331 -0.38830592 -0.73811916]
1445,83762.1691377831,161904.9034254788,116190.65480190252,36029.3772935206,16926.699538098164,18953.58605560767,15569.377634817301,8374528.543329479,8249033.2066248115,1577006.2908177995,[ 0.24640205 -0.64460636  0.72371864],[-0.88824429  0.14851796  0.43470047],[-0.3876959  -0.74995004 -0.53597279]
198,195931.10631030216,129266.24052018413,36544.112767466846,6979.630678681693,7763.978366199145,11628.12580623596,8184.265080057632,3349200.4216444674,3345480.0156597425,187835.09480393675,[-0.56280011  0.81671825  0.12738654],[-0.05568408 -0.19122081  0.97996627],[-0.8247153  -0.54443172 -0.1530973 ]
207,98399.89841796554,190036.3178570019,12258.321607659458,8240.940015487658,8815.65061914086,7608.5833969573305,9607.77025147419,3088978.612554296,3088924.0407350557,151368.2556078865,[ 0.7511674  -0.42205174  0.50756267],[-0.4742419   0.1898134   0.85968918],[0.45917551 0.88647798 0.05757298]
2,151025.19756722625,41073.33585808139,98913.5012276858,84.07956428114267,321.0165308855285,883.4551087590153,474.6052927729761,261841.17536310173,261838.63428752482,1153.5640313372649,[ 0.03001897 -0.93853136  0.34388625],[ 0.57770058 -0.26446917 -0.77221635],[0.81569657 0.22184443 0.53425102]
92,179402.673067848,135693.37312825778,20288.647655784753,5661.33334550904,6615.998386048429,4309.542965010568,7139.284301943217,2168029.043774807,2167670.8622373072,63209.00321646507,[ 0.3139784  -0.53226138  0.78620315],[-0.52023042  0.59625459  0.61142519],[-0.79421525 -0.6009811  -0.0896875 ]
349,142980.8782943822,19026.806559459543,174986.51558403388,7063.72522140663,7796.703687484622,14206.974820185696,13538.559313867052,4246811.910958835,4246508.590219309,212426.0474578887,[ 0.53212577  0.67821174 -0.50682442],[-0.56613715  0.73012705  0.38262673],[0.62954816 0.08332659 0.77248028]
108,66566.05350084268,193526.120579181,197426.28041352818,5493.0131669094435,5380.082151295027,4245.604495030137,4159.924200094021,2956236.132008683,2955798.486326753,80385.50987271468,[-0.71212634 -0.36608822  0.59904549],[ 0.66185767 -0.63465482  0.39894571],[-0.23413778 -0.6805826  -0.69425271]
918,175817.18602057835,85792.28954820601,52569.96026326892,14985.060975870403,11613.62664373084,19681.780491823312,15974.873405190434,6186164.84578829,6162858.962655069,680457.8815717296,[-0.46659407  0.87415247  0.13471239],[-0.16962584 -0.2379215   0.9563579 ],[-0.8680536  -0.42338022 -0.25929161]
642,168326.91122408592,190269.02320379426,27986.431016729763,15821.663454742844,10165.004861450745,21492.775780590906,10206.186026621957,6507917.998000407,6488841.761148284,677776.9789377394,[ 0.67329252 -0.51833164 -0.52726605],[ 0.33439802 -0.42254694  0.84239661],[0.65943547 0.74349606 0.11116862]
864,18643.824482588163,144646.59696241395,27763.51573553099,12616.402958138175,12531.487681708306,10494.89367624913,12413.46695429102,4397963.40165562,4387327.113194534,482640.4360729097,[-0.50663323 -0.09939771  0.85641279],[ 0.85300525 -0.2021739   0.48115254],[0.12531885 0.97429247 0.18721478]
227,46574.250119233286,72978.25842086256,114249.03049915083,9390.537543760729,6956.714710506149,9353.928214290929,6190.863290670952,2168361.7227411927,2164862.0700821863,204995.5176791864,[ 0.53673454 -0.79325601  0.28750813],[ 0.77897794  0.334944   -0.53009989],[0.3242058  0.50848541 0.79770495]
4,200184.94965609605,188345.84733471985,33698.829890480636,793.7384460873279,1159.5094638076114,642.0821921450021,1340.9144163018645,553845.1695767486,553843.418601699,1535.2954229717864,[-0.46004645  0.60520226 -0.64968261],[-0.51553413  0.41366878  0.75040169],[0.72289821 0.6801532  0.12169557]
88,159970.0974120615,34471.16464187344,60204.012528153246,5608.792828519856,5173.269543725867,8532.377558572427,5720.36750022706,1638773.628928266,1636999.8693576423,93158.50283124867,[ 0.06962925 -0.93398287  0.35046793],[-0.39208573  0.29742431  0.87052143],[-0.91728979 -0.19802723 -0.34549192]
518,182991.64049828265,38863.09738118955,158000.72087259154,14076.97920069159,24893.07566348234,11977.303906422612,10991.44935377523,5609225.875303305,5587502.215336267,656794.9026119278,[-0.65854088  0.30228067  0.68916638],[-0.08450995 -0.93969367  0.33141195],[-0.74778471 -0.1600069  -0.64437242]
