N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
889,19117.812779347132,146360.59808055073,30413.691228030228,12530.77457596163,11308.17211349029,12447.450442874873,12511.21872909976,4528227.848400448,4517151.631556368,504272.95835880534,[-0.62491371 -0.08169691  0.77640741],[ 0.7702498  -0.22664907  0.59610859],[0.12727178 0.97054408 0.20456314]
1950,88965.05127071028,173134.81140566355,114992.97998037717,38443.378277584125,18560.400572411145,21144.6570907413,19810.060486301772,10181419.223987995,10040600.417777931,1928715.4503784662,[ 0.39411143 -0.63925545  0.66032466],[-0.82782971  0.06517423  0.55718066],[-0.39921692 -0.76622764 -0.50350874]
558,92758.65905645033,39757.45251103798,72416.42237919192,11753.633638986248,13134.440292405721,9733.914979590649,9393.18777154215,2965844.1693723365,2949711.73853438,417287.50610286527,[-0.60877263  0.68052484  0.40777669],[-0.2625694  -0.65785959  0.70588814],[-0.74863422 -0.3226557  -0.57917191]
533,120104.76522020671,8843.981172046771,89373.77061265965,14867.02529514842,6194.220709716235,24238.99957325887,22877.272300424618,3524194.6380046187,3504960.0429421235,416629.9522114942,[ 0.15387717 -0.98178821 -0.11141694],[-0.58672121 -0.18151711  0.78918297],[-0.79503461 -0.05606656 -0.60396731]
15,6878.7849482351285,164751.1374704084,144734.82646028697,2064.628142349526,4378.706285684228,3664.6761652758,1655.0596792023973,850043.3869587271,849807.9518622806,22614.213312462965,[-0.98973646  0.11538662 -0.08430704],[-0.13942023 -0.65018166  0.74687737],[-0.03136476 -0.75096587 -0.65959572]
1221,106972.58431072954,117193.38139161839,53407.04671687343,19476.655257998056,17574.338221938422,14411.141028529933,15725.328660819803,5929607.112201429,5889237.671033275,890498.3867003345,[ 0.12761792 -0.50498485  0.85364159],[-0.75913154  0.50417229  0.41173973],[-0.63830476 -0.70057163 -0.31900851]
1817,23986.663406448348,40880.8727840916,35715.78554328514,14062.536271712468,17795.491572270086,25355.808895665796,18071.584212190195,2859305.56158806,2683261.275619557,1276735.980040128,[-0.89775205  0.42379305  0.12016949],[-0.18591608 -0.61184372  0.76881888],[-0.39934505 -0.66786729 -0.6280739 ]
19,129099.52605705324,89814.65550713579,194181.24726255386,3546.8884238019177,4680.203122879954,2803.1386526965075,2416.2431450877116,1089494.1385938642,1089324.6963789894,26314.868774313905,[-0.76422468 -0.2156323   0.60783496],[ 0.38601315 -0.90793608  0.16323581],[-0.51667638 -0.35938112 -0.77710406]
329,12832.85682193594,48061.27220899552,165744.44078430126,8670.616245317127,13227.743809800992,11094.69857256935,11557.371496415402,3154202.418578587,3150052.4451251794,279464.36409109103,[-0.9959675   0.07038595  0.0556288 ],[-0.05188515 -0.95775089  0.28288012],[-0.07318932 -0.2788531  -0.95754074]
516,165289.20570447625,185460.29148458614,190033.1384180996,12461.533733718385,12970.726778834358,11457.475633164184,11389.35432648071,7118099.5003788415,7113139.57774678,405478.8966169207,[-0.70565126 -0.09095868  0.70269682],[ 0.47177286 -0.80025287  0.37016984],[-0.52866498 -0.59272411 -0.60761128]
