N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
19,201621.08352907165,141410.6141427349,104072.6283416817,2476.7059466369087,4076.9930376497523,2216.15182532338,2988.6249491406716,1165547.2951311776,1165505.3213487323,18850.420839810573,[ 0.19160146  0.38965615 -0.90080906],[-0.62819697  0.7538703   0.1924789 ],[0.75409379 0.52900629 0.38922346]
407,190673.26876924702,138737.08122646407,28723.094547362463,9691.410494290178,13612.167504163332,11647.401535561941,12457.438881235337,4807012.154529201,4801793.982498791,326434.7604574818,[-0.51466567  0.5750953   0.63591245],[ 0.30258472 -0.57213033  0.7623053 ],[-0.802223   -0.58474976 -0.12044079]
2576,103770.82280388376,140574.6308045874,125760.10743164076,38335.76643162447,30065.64252654739,22092.068316721954,17687.632775663053,11184991.29131636,11032862.11875661,2585653.971841378,[-0.38872111 -0.43733786  0.81094482],[-0.78368689  0.61977389 -0.04141471],[-0.4844902  -0.6516256  -0.58365514]
828,18380.149927320836,145359.51474556542,27199.768380271686,12305.472329098444,10964.827271704733,10189.844310081691,11280.534322868187,4317595.5886101695,4306843.564002453,454024.16118752013,[-0.48212787 -0.10314217  0.87000828],[ 0.86743254 -0.19554575  0.45751793],[0.12293703 0.97525564 0.18374693]
72,28900.038310794833,187694.9417395683,195579.79512245877,6622.761436231677,4615.41210013944,5349.478628555261,5846.44683400262,2314416.2948452495,2313917.3599600215,65425.99202040055,[ 0.05750209 -0.72456222  0.68680645],[-0.99271209  0.03148125  0.11632557],[-0.10590664 -0.68849003 -0.71747143]
3,172446.69174838605,25050.30585202537,115901.01430326456,626.9611012649492,440.8723624882869,963.055079344002,1037.8062953552044,362490.9402685063,362489.50863832247,1144.7713755887091,[ 0.22789386  0.82486847 -0.51735519],[-0.51875192  0.55250696  0.65240517],[0.8239908  0.11969986 0.55381505]
1040,88871.27594447622,82061.84676858482,153446.02116469573,20006.725292595424,17035.505952261243,21871.38543287751,24253.321054219577,6382358.9094662145,6367398.794258388,750334.8059405402,[ 0.69153515 -0.72214801 -0.01677469],[-0.55951984 -0.55019952  0.61985323],[0.4568552  0.41926453 0.78453845]
5,146620.53398563425,163769.78701782087,19939.526976531193,1529.3070554491505,1495.1841022082626,847.5218624072437,864.0660031511447,493560.41805406625,493543.7037189801,4768.790186234671,[ 0.24529394 -0.10224911 -0.96404149],[-0.70607657  0.66256387 -0.24992998],[0.66429418 0.74199342 0.09032721]
44,189970.5485617673,159018.89715417303,125901.88419414694,3236.265334067874,5298.042268233539,3028.8613962153104,2901.8787962045526,1843852.3994937772,1843546.1043550773,41596.36182733803,[-0.60250246  0.09211829  0.79278308],[ 0.41194889 -0.81488007  0.40776044],[-0.68358532 -0.57226278 -0.45301922]
301,190682.53616691034,50900.54870247011,18024.944053887113,9317.445102932685,9178.85761859848,9592.79090496738,9783.060857417604,3447282.9241910707,3445050.2842909475,223954.21635001912,[-0.26874928  0.83778277  0.47528293],[ 0.04677027 -0.48150405  0.87519506],[-0.96207399 -0.25743715 -0.09022054]
