N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
6,41.41771042015165,107.58002298979098,39.33400747196723,1.8290205790761798,1.9082594470418461,2.406593531476002,2.028474567443709,298.46276724076944,298.4202581095633,7.162010576569315,[ 0.62061214 -0.46877002  0.62856602],[-0.70660708  0.01316478  0.70748365],[-0.33992206 -0.88322214 -0.323066  ]
61,123.38559953256447,83.83977641929614,34.23170978469301,7.526757352010571,6.373842965145082,2.8869778143725258,4.052578195451011,1197.868373839483,1195.9828369162387,73.90470747290782,[-0.11246909 -0.2292641   0.9668447 ],[-0.58021697  0.80505851  0.12340611],[-0.80665914 -0.54710033 -0.22356712]
13,24.921898270981202,178.17808147892706,156.40561720076215,4.238715942846958,2.25018484474004,3.4505536765134925,3.2886094633740637,859.7632300163131,859.6583854094196,17.759832588630612,[-0.09640952 -0.64903365  0.75462609],[-0.98984432  0.14209204 -0.00425098],[-0.10446733 -0.74737218 -0.65614129]
159,75.55500237010038,136.25904011894306,74.63056000206464,8.069512016467613,7.45237945464234,4.8017696304933795,7.671445922325141,2182.863892372031,2181.2621498601566,116.40026660920589,[-0.54356151 -0.1501234   0.82583524],[-0.71608242  0.59624127 -0.36293568],[-0.43791192 -0.78864397 -0.43159454]
487,113.27528141246651,120.03025286010556,36.51682329045748,14.625195169171805,10.953290996925068,15.065175832966265,13.367248142041742,3758.4579212553217,3749.5873135779693,435.88356396725777,[-0.73976275  0.65668038  0.14670365],[-0.03626021 -0.25661671  0.96583283],[-0.67189008 -0.70916764 -0.21364685]
34,41.24555041869919,4.12766331637959,152.86917754456158,3.5832279862441485,2.6182548987220153,5.111143593722875,4.783424334979128,924.2804888994091,924.1052081433156,27.95820699693055,[ 0.17507456 -0.98433661 -0.02074465],[-0.94956835 -0.17438267  0.26059667],[-0.26013235 -0.02592538 -0.96522486]
14,102.57371745238886,140.49275676435636,55.215170405141855,2.6949676040556407,3.6188894199715493,4.336235093141006,3.0718598125093437,683.2557290393421,682.9909881451625,20.34163605216127,[ 0.4125391  -0.57795527  0.7041159 ],[-0.71710757  0.27061687  0.64227972],[-0.56175459 -0.76989234 -0.30281606]
279,54.838129621887006,42.48242136060803,102.66931793934316,8.890708920169166,7.458771737099297,10.371463568416143,9.400668869134538,2083.749228855613,2077.972032577883,205.3020608783805,[-0.01359644 -0.92099706  0.38933218],[-0.89787167  0.18260172  0.40060339],[-0.44004727 -0.34412355 -0.8294199 ]
13,71.6801294978988,10.809025470940863,182.98632627262504,0.8762602732280724,3.7611504014881567,2.7021582583551895,2.5396739580667633,709.8405782606227,709.7243131217301,14.35352686325104,[-0.92226832  0.16033771  0.35172854],[-0.12973524 -0.98553034  0.10908121],[-0.36412898 -0.05497055 -0.92972486]
48,93.59466705530781,7.480896862061587,151.8297101416765,4.97035434668245,3.125648031763794,3.9218326335545974,2.8421158875715142,1237.6079810463418,1237.1134000822244,44.820558891208606,[ 0.21948243 -0.97170064 -0.08732318],[-0.8227806  -0.2324543   0.51864929],[-0.52427049 -0.04198659 -0.85051606]
471,107.21609076979398,108.3763618882512,187.0457098697454,15.621092369432231,13.598602040231725,6.702385961937435,11.874647953768891,5253.427143071363,5247.979637748842,395.29632544156493,[ 0.43852935 -0.86323979  0.25001813],[-0.78056474 -0.22795954  0.58202503],[-0.44543314 -0.4503904  -0.77378149]
2547,96.03519152747687,124.04488367812914,142.73817226298803,16.805239774505235,30.606099369498676,19.93340778009773,23.681188713210005,10855.761828430994,10812.412562379124,1620.9437853810405,[-0.88877176  0.22431762  0.39970784],[ 0.08575381 -0.77528051  0.62576866],[-0.45025663 -0.59044198 -0.66981134]
42,30.960283560456837,85.24930497816153,126.31399389119746,2.1520937677351863,3.3762786679029855,4.358484393367797,4.346331518562433,1008.4262213542604,1008.2474425901225,26.027311977147598,[-0.93113056 -0.15271111  0.33117247],[ 0.30557888 -0.82234477  0.4799694 ],[-0.19904129 -0.54811349 -0.81237563]
379,121.65939146178107,37.054757057010555,165.16140634989725,16.161564551329565,9.397794991642455,7.368906474543036,12.8460574575517,4074.729229046187,4067.8916378864883,303.009618164045,[ 0.39236698 -0.91602725 -0.08332002],[ 0.70930094  0.35899759 -0.60664067],[0.58561107 0.1789268  0.79059779]
325,150.05541304278594,164.38602158223117,185.84996447323513,10.051579259645452,14.043974655975672,8.46909788895452,11.422181028929186,5236.502669120344,5233.915577284633,278.2144392917547,[-0.26194801 -0.60760374  0.7498006 ],[-0.8149431   0.55543856  0.16539573],[-0.51696322 -0.56771975 -0.6406585 ]
75,9.827944524271645,175.92961195997052,5.8635752852923995,5.581769073649118,4.474771896631377,3.282118513503512,4.673663867152354,1528.1495964903065,1527.5368918599438,54.88547562225938,[-0.34666979 -0.01181333  0.93791284],[-0.93630135  0.06428218 -0.3452645 ],[-0.05621236 -0.99786184 -0.03334552]
14,94.12188521798839,87.80480972770442,9.277751319968791,3.493395437009716,2.7263120231928264,2.5160351549716324,3.491473779301896,483.20879823669225,483.0886067673636,13.894874937798535,[-0.48137394  0.43575395  0.76052457],[-0.48601672  0.58937125 -0.64531332],[-0.72942915 -0.68026467 -0.07192425]
207,168.02475723472662,127.58206501737293,84.10099983657791,8.314677914493394,4.54420887804762,6.9748760803399374,8.112895777383674,3271.1056861931693,3270.6719844316995,122.59851627973826,[-0.57937705  0.81180088 -0.07281188],[-0.34153521 -0.16069421  0.92602974],[-0.7400513  -0.5613882  -0.37036112]
15,191.43141377389964,36.943970697217345,27.359968605188037,2.184799954791474,2.733006934323607,2.765552222584497,2.103188151871332,762.651635170785,762.5681998866193,15.208010095997288,[-0.23086226  0.68355375  0.69242826],[ 0.03493497 -0.70537031  0.70797759],[-0.97235907 -0.18763526 -0.13896346]
189,50.389019552370016,22.348102719234515,120.20394911347096,8.649451765325814,9.739737314575219,11.64424690032774,13.596012175498753,1831.140916095776,1830.2637758189107,150.7143723769699,[-0.89262302 -0.18677218  0.41029294],[ 0.24056103 -0.96706733  0.08313339],[-0.3812539  -0.17290727 -0.90815667]
149,127.23335476198486,49.163466960947474,28.59885709808275,6.148983110696012,8.858012270340422,5.378693571545244,7.48297311229591,1706.3362331609699,1704.888827961318,114.78465554372606,[-0.2234677   0.0110724   0.97464844],[-0.34283798  0.93514715 -0.08922965],[-0.9124277  -0.35408645 -0.20517914]
181,85.91748214218633,181.64182113402157,99.84268898422262,4.85403527274205,6.352201465143483,13.190770458893976,6.843373384856297,3025.119988931865,3020.669341028867,186.82296848778566,[-0.85185333  0.49566134 -0.16930962],[-0.35795898 -0.31493593  0.8790226 ],[-0.38237584 -0.80940422 -0.44570565]
2,74.90602503891895,160.9894031802529,192.65258168092873,0.25012632949157165,0.22244075242325323,0.3042526178060285,0.2888926956445914,370.5232040359054,370.5228770564007,0.49224676796752437,[ 0.06719344 -0.77831403  0.62426943],[ 0.9559006  -0.12907036 -0.26380841],[0.28590046 0.61446572 0.73531817]
32,6.175688830118409,111.22219685818402,106.24979553164505,4.27367710482934,3.489515241632311,4.999178142485463,3.2133036327150775,871.5785356950144,871.260466620512,38.02646460204075,[-0.86361013 -0.32247329  0.38754163],[ 0.50256314 -0.61177311  0.61087147],[-0.04009782 -0.72231893 -0.69039665]
162,54.80978377223733,81.3579630387926,177.34707311007972,9.51749826958434,9.322941036190423,8.874838392485971,8.929330822705168,2586.2908686388105,2583.350795703726,169.69669054036774,[-0.35020129 -0.80563781  0.47781458],[-0.89718542  0.43506698  0.07599375],[-0.26910479 -0.40207516 -0.87516751]
22,171.32744010575541,10.498426182028522,17.07753075557455,3.8585648914107322,3.289452569525278,3.782672107871667,3.6086801390299508,809.5032516411346,809.3721504055512,24.491142995530698,[-0.0035497  -0.83604236  0.54865342],[-0.11586124  0.5453057   0.83019147],[-0.99325907 -0.06062073 -0.09880058]
6,104.45017509459562,179.20932346893258,197.41093801595048,2.775804297001127,1.5966195083159584,0.6596724252508697,1.734509234067967,701.4538345388667,701.432485718977,6.785950734821403,[-0.04768106 -0.72687882  0.68510853],[ 0.92986688 -0.28279354 -0.23531979],[0.36479323 0.62583943 0.68938444]
2,32.340964638662406,132.1875351747969,176.47150482766298,0.7013802360074521,0.9379757228682308,0.08511240295334233,0.5907620690908431,315.16044625650767,315.1571781818912,1.4352438917418933,[ 0.78163198 -0.55944539  0.27581209],[-0.60662019 -0.5789308   0.54484041],[0.14513234 0.59317787 0.79188169]
159,15.546085247390115,118.40061672561862,109.57859541443992,4.790751099232606,7.387637850331148,14.923511985571695,8.669023316569303,2054.487859538774,2047.5195511033314,188.14238803220587,[-0.99419591  0.10340059  0.02971197],[-0.04849345 -0.67722767  0.73417373],[-0.09603577 -0.72847169 -0.67831124]
10,18.086244233723914,142.38151106343244,7.891556434225313,3.2786990049472973,1.6676913661536674,2.5371534101575053,1.9299863463137505,454.71541151216866,454.65189882537226,12.750738502058436,[-0.40751076  0.00110907  0.91319973],[-0.90446901  0.13746333 -0.40378167],[-0.1259793  -0.99050623 -0.05501467]
57,19.392384226408304,46.404872088315585,185.40360102000048,7.630329860583171,6.063166846988661,4.528742974007864,4.2240895998621575,1451.9368313174161,1451.3816856205,74.76429285549878,[-0.33491298 -0.90523415  0.26150416],[-0.93684498  0.3495923   0.01033005],[-0.10077096 -0.24152919 -0.96514707]
2,17.173162573212675,18.21906826320856,2.005407379205415,1.3129139027359464,0.038946238787485044,0.48711661094956726,0.9074905681851586,35.57628879521285,35.5443422841014,1.5073340807628717,[-0.33420612  0.21398676  0.91788667],[-0.64766407  0.65537596 -0.3886047 ],[-0.68471711 -0.72435628 -0.08043912]
200,189.51820947731343,33.38735763012577,63.09270404507829,5.153359435152621,7.453781927346081,6.826898251177897,4.4798852042597055,2866.682543314699,2866.504284829471,147.6348837117745,[ 0.15187643  0.60856694 -0.77883235],[-0.31798991  0.77616478  0.54447283],[0.9358504  0.16496824 0.31139928]
3,198.1983994116366,15.770180924733603,163.9222779232741,0.4809334306116993,0.6510520907639653,2.1185104691620764,1.6808603657657366,446.3412515067075,446.334285042575,2.637560440212358,[-0.33090979  0.88970998  0.31450733],[-0.54675512 -0.45240779  0.70454669],[0.76912778 0.06118291 0.63615965]
79,3.389095082789572,94.41381943896823,79.33966468891718,2.421655459351887,6.640931494781769,10.12991743032959,9.748068642789953,1101.820288644619,1100.1686624073736,67.27860661376134,[-0.99847732 -0.00981694  0.05428325],[ 0.04779511 -0.64529603  0.76243601],[-0.02754397 -0.76386953 -0.64478265]
643,182.13850265971033,95.44376021621974,67.91614753679015,8.594078508531956,10.388360639174277,10.95582823316396,10.988015123333184,5504.8014286103835,5502.556645712167,340.7581694517225,[ 0.34810441 -0.884328    0.31110658],[-0.41504771  0.15218002  0.89698196],[-0.84057047 -0.44136745 -0.31406378]
97,142.0055245218217,188.08867758318075,48.23199134274136,4.49537996848364,3.9685420085260654,6.997053162207488,4.394742648905646,2370.828075475551,2369.794217813266,79.72993529785718,[-0.68063828  0.61568951 -0.39706167],[-0.43391255  0.09790447  0.89561968],[-0.59029775 -0.78188308 -0.20051787]
8,103.36720025227777,165.68358600867376,80.23564705161931,1.634207904573379,2.8373843944696957,2.935883453981857,2.5638263016307925,597.2593430798331,597.215348605207,10.097640675524888,[-0.85745541  0.51246964  0.0463151 ],[-0.15840195 -0.34852658  0.92381711],[-0.48957027 -0.78479557 -0.38002219]
