N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
570,110.15824794928955,104.87401000180769,183.61338360501614,16.33002943500062,13.46696996782335,10.613941416666973,11.533314270834767,5714.890713264806,5704.766632463009,490.6453873566432,[ 0.14631592 -0.89354071  0.42447219],[-0.87475999  0.08350198  0.47730743],[-0.4619379  -0.44114897 -0.76941599]
2045,91.52013424616689,127.42777205745809,148.11096474356833,13.66424131983069,33.08851229196245,13.692110121939177,23.693472650797663,9894.361265723688,9833.396992236925,1344.0046175688212,[-0.88731637  0.12031468  0.4451899 ],[ 0.18441493 -0.79224518  0.58166889],[-0.42268286 -0.59822399 -0.68078429]
633,181.788425761807,95.84532018679779,68.46646958097945,8.804719307089307,10.293525590484187,11.999657512295467,10.755821015038562,5464.324627276008,5461.131565455517,365.7619916396012,[ 0.32240591 -0.8727294   0.36660309],[-0.43880653  0.20536738  0.87479887],[-0.83875101 -0.44290816 -0.3167477 ]
495,111.58649261749201,120.73935047159206,40.13099013966829,13.291775862661048,7.970186524027983,17.511670709358636,12.57956504359173,3794.383572372963,3781.4519620284664,445.29961657615246,[-0.74887291  0.60365832  0.27347028],[ 0.05001128 -0.35999831  0.93161155],[-0.6608239  -0.71133526 -0.23940326]
69,4.157960509283648,67.32567260195214,110.40327932057374,2.890057431533777,4.454094339712186,6.279913814834059,5.821203238580878,1076.6240586925367,1076.0231834757199,48.562496670530074,[-0.98219482  0.17458056 -0.06938995],[-0.18510118 -0.83618489  0.51626775],[-0.03210749 -0.51991967 -0.85361153]
397,113.6508773555768,42.28143077086798,171.38463976102813,12.635060352200952,12.229129623446875,11.182647347895983,10.664223355902054,4199.545229491286,4192.534402806383,358.2670223956436,[-0.30650403 -0.85619518  0.41591477],[-0.78332181  0.4751264   0.40082645],[-0.54079776 -0.20294019 -0.81630452]
181,54.32685016238447,161.83584267999754,94.6171323773372,6.01385375345885,10.06675779839463,8.171045449425032,10.3877051555348,2631.8747937483176,2630.6163942912326,131.53569807405577,[-0.95188207  0.30553384  0.02386604],[-0.12824488 -0.46784919  0.87445433],[-0.2783411  -0.82931671 -0.48452041]
58,182.3299917375179,194.05795709456427,179.2653204571037,4.400451702882202,3.7257453686665,3.6561829315940955,3.7079446674343703,2445.0984327005126,2444.89332550365,43.53031697390238,[-0.67713673  0.72897692 -0.10039175],[-0.4677508  -0.32108131  0.82347798],[-0.56806252 -0.60456551 -0.55839549]
36,184.61954606995337,163.21688300085376,132.0310250019537,5.461170940260703,4.507760629194056,4.020848400314497,3.801381936944643,1678.0101038585342,1677.6314916692731,43.17504710073116,[-0.2722513  -0.4001129   0.87509365],[-0.69982437  0.70650959  0.10530931],[-0.66039767 -0.58374127 -0.47235691]
12,162.37900140327227,3.7053689534127456,170.73880561916215,3.720033681485178,1.3791543136252409,3.4738012769592994,2.154210238592097,816.5175008476268,816.3731649887452,16.71074498304643,[-0.03556816 -0.9978257   0.05548669],[-0.7238261   0.06400409  0.68700746],[-0.68906507 -0.01572712 -0.7245288 ]
429,113.78434913578154,119.24657874764853,107.65583893906295,13.357808593748862,14.546601541793523,11.377755083345,11.181682493436009,4101.310040025285,4087.869828381837,409.0132071610569,[-0.75791281  0.6467131   0.08561744],[-0.29960991 -0.46166141  0.83492673],[-0.57948432 -0.60714983 -0.54366075]
4,81.65321370491621,86.89027437703103,165.0240631389339,1.1111829583670878,2.5258744422672073,0.6320534034937804,0.6396420667605224,407.2196248036439,407.19375737403976,5.5139144774855575,[-0.84021222 -0.18114085  0.51110803],[ 0.36497378 -0.88601011  0.28597243],[-0.40104559 -0.42681856 -0.81054818]
61,179.29303966521442,18.94167482870369,190.1938800116389,4.377198664735635,6.1001175880585325,4.213004744121216,4.59904465704428,2047.721976442258,2047.2956518313767,56.86921514056495,[-0.69707202  0.35745879  0.62154148],[-0.21448583 -0.93112665  0.29495591],[-0.68416842 -0.07229367 -0.72573218]
41,80.32191611198579,88.43140351848213,64.52882626776153,3.344150896539761,2.9242223041045032,2.597996949656281,3.385077882183291,869.9107387493127,869.7900641451824,24.880628226418434,[ 0.30787853 -0.72721468  0.61348971],[-0.74511631  0.21666221  0.63076079],[-0.59161854 -0.65131889 -0.47515388]
68,40.4520210608848,20.77828731953566,4.789364665605258,11.015142435507046,7.269252231320881,3.8678791945384337,10.465039268370301,392.64306516373017,388.4249365424067,71.14479038067604,[ 0.06253677 -0.32607319  0.94327378],[-0.45271048  0.83303243  0.31797829],[-0.88946185 -0.44691526 -0.09552159]
63,187.54042758758146,187.71418127870535,11.796958740846797,4.814180388578711,6.442898800569431,5.428070829958328,5.93387266094742,2109.4360807672642,2108.8766994027033,61.05731373642254,[-0.51169489  0.46561264  0.72206178],[ 0.4896324  -0.53255609  0.69039417],[-0.70599465 -0.70681602 -0.0445272 ]
11,172.09230174512348,76.99947310149125,76.99275780936672,1.8437072697285068,3.2078966398801585,2.60041925793299,3.0124763843709177,675.5724843328092,675.5167161205719,11.195356504376141,[-0.10443139 -0.57674769  0.81021984],[-0.52452291  0.72409857  0.44783589],[-0.84496734 -0.37821074 -0.378136  ]
172,23.700994997232783,34.28221504584724,186.9326010924262,10.611306897596789,15.457375593983164,5.175751600295585,4.469249424187256,2522.2746320413044,2514.9364627057516,248.12042857271524,[ 0.89010523  0.41476242 -0.18890424],[ 0.43861611 -0.8921807   0.10784016],[0.12380867 0.17884553 0.97605619]
61,128.04366193381787,6.789919898437378,146.4606999279393,4.245256811688108,3.772580840159449,4.992377410147079,4.281169939524539,1521.3358467152568,1520.8416050433013,48.78664540241269,[ 0.42471834 -0.84215616 -0.33224591],[-0.62211236 -0.5381069   0.56869779],[-0.65771616 -0.03484209 -0.75245962]
2,121.91903932302864,191.01579232193185,183.6145900178657,0.04086705263899404,0.7495730207193958,1.0328441467322023,1.1582230808390648,412.4735943793623,412.4728941956517,0.7600092719239426,[-0.38060729  0.75550824 -0.53324047],[-0.82486632 -0.01671221  0.56508075],[0.41801154 0.65492595 0.62955409]
21,128.1449623336724,115.23849430645525,144.89298871646508,3.229828158661928,3.8826673651383805,2.4447587608340533,3.251048294913633,1032.079543052344,1031.9327646741417,20.970174176653522,[-0.56543535 -0.32458311  0.75824051],[-0.59696675  0.79540774 -0.10467679],[-0.56913405 -0.51183233 -0.64351698]
149,135.13638737429173,169.49378246098794,140.40747441447914,5.218330121125962,6.823057636154764,8.297378192636938,6.008098831191572,3155.477109862098,3153.971561459249,125.6846242256795,[-0.84838966  0.34100864  0.40490503],[ 0.0802491  -0.67319067  0.73510163],[-0.5232543  -0.65614589 -0.54376237]
12,117.33165734545516,17.8946079816577,51.87572435503728,2.0011882082078025,2.6527565870042826,1.4521405282677093,1.6616117404811472,448.8522638638344,448.770605041873,11.172170339873764,[-0.42177004  0.38080702  0.82285846],[-0.03884034 -0.91428335  0.40320886],[-0.90587055 -0.13810131 -0.400408  ]
26,158.00552677909587,53.058659154858326,170.81252984975157,4.5981427881235994,5.810519332396092,2.7751745806342596,2.0624028254594524,1217.5502166721026,1217.0128667989645,38.94716574128713,[-0.49069867 -0.59324183  0.6381841 ],[-0.56646278  0.77372121  0.28368186],[-0.66206853 -0.22230523 -0.71571339]
21,146.76960601394956,40.650607699127555,92.02566199372005,3.70378220798103,3.478397058100203,3.701730588217131,2.840496659149784,815.8963558790007,815.5613828217723,25.65341775274536,[-0.44438035  0.82751723  0.34313459],[-0.3493629  -0.51278855  0.78421519],[-0.82490707 -0.22861133 -0.51697697]
5,126.05301088935755,147.33362970017794,197.21847923231925,2.533778963078669,0.8789762929852367,0.3425210365934958,1.2167936203975285,618.4606209024457,618.4394416603909,5.394664589027111,[-0.1345148  -0.75070298  0.64680044],[ 0.87986094 -0.39072828 -0.27051088],[0.45579655 0.53270673 0.71307296]
277,17.615736055434496,29.648984964647596,141.47594520480388,7.172122716572177,10.900352771557806,6.217410816625358,6.068701723931262,2432.703420199086,2428.383510497756,219.35256962758416,[-0.94651407 -0.27165638  0.17410895],[ 0.29945054 -0.94052513  0.16044267],[-0.12016857 -0.20399826 -0.97156792]
150,122.59687677916585,10.094273596330591,105.47914207162542,11.311972911767871,4.973847132828767,5.242102256712979,8.42014593823063,1990.4812625609452,1988.2721929264014,127.01683853128445,[-0.09848307 -0.97337444  0.20698622],[-0.64493329  0.22083372  0.73163756],[-0.75786683 -0.06143839 -0.64950996]
12,152.55331571619286,173.07533764518612,7.639241785932216,3.773128319204618,2.307828587284413,3.3339336122775465,0.9656170733090819,799.8593481398093,799.6669458841355,18.88742718331508,[ 0.43325439 -0.4171381   0.79892831],[-0.61276898  0.51370473  0.6005178 ],[-0.6609121  -0.74973546 -0.03304446]
8,24.051762393130794,179.20934331552303,157.46791279563024,1.6606366119491802,1.612617241553308,2.7813238235942017,1.5746094348456703,678.2377801757564,678.2093594290588,9.219303108780737,[-0.99488408  0.08334857  0.05708486],[-0.0120762  -0.65913611  0.75192669],[-0.10029871 -0.74739053 -0.65677056]
115,103.33523744157587,57.02629398509987,6.572640435530448,7.654735225967701,6.985633841527798,5.810340189286372,5.220587940391276,1272.5040839572232,1270.45137902571,114.1358317266725,[-0.11459625  0.09552249  0.98880896],[-0.47043581  0.87146459 -0.13870692],[-0.87496163 -0.48106644 -0.05492938]
53,133.5060659505101,167.2386026391236,85.32456429352754,3.1487696875793705,4.984278745516356,6.0078733150981165,5.142063935228396,1678.1354791072097,1677.7180603097659,48.59310982309212,[-0.81429366  0.5348329   0.22556509],[-0.03437894 -0.43235782  0.90104651],[-0.57943414 -0.72596177 -0.37045322]
2,194.89126659206545,120.38236472061737,122.39957785440538,0.2941688235099349,0.6795877126983569,1.0418163959006392,1.026700662758543,367.30861668270904,367.3070386499296,1.0766836046145716,[-0.21359244  0.84473317 -0.49071799],[-0.6255544   0.26756028  0.73286642],[0.75037321 0.46350553 0.4712777 ]
68,108.37965919890193,148.49497293133305,41.17571948758134,6.606052442999137,5.617167144509179,3.320980752358929,6.552681464389826,1555.1621068779818,1554.7369257148234,54.30717892030005,[-0.33199186 -0.01881595  0.94309457],[-0.74735156  0.61527222 -0.25081016],[-0.57554066 -0.78809013 -0.2183275 ]
84,153.54671790631505,176.95383676593693,182.47057490226393,8.631813268530639,4.88179975158854,6.926456677179116,3.1733349839689926,2723.683293428074,2722.090136226966,106.75353181290379,[ 0.18097987 -0.77773663  0.60197344],[-0.8366801   0.19995859  0.50988526],[-0.5169262  -0.59593816 -0.61452828]
28,179.29667035055164,165.47611370420682,88.41036251834547,2.2426487501273513,1.8337749003841828,3.1691407651857073,2.420731245067376,1373.3447985112898,1373.3112386707783,18.72211723587816,[ 0.64080634 -0.75831231  0.11970661],[-0.3347099  -0.13563915  0.93250807],[0.69089545 0.63762407 0.34073306]
61,4.677687315108072,97.21959670510213,86.74009130581912,2.531901420132121,6.062573142620084,4.493706934082362,4.223754993605071,1019.9766447010512,1018.9434867500767,53.02102499461912,[-0.98885756  0.12264067 -0.08438007],[-0.14449706 -0.65446018  0.74216068],[-0.03579569 -0.74608387 -0.66488911]
5,188.6780329913168,184.22242300777162,157.68915646897236,2.258864442521806,1.763191471946194,2.2043888481589553,1.6173860190006002,687.0794925065003,687.0456353516995,7.24470515073034,[ 0.680759   -0.07337574 -0.72882315],[ 0.3993037  -0.79696922  0.45320705],[0.61410401 0.59954655 0.51324476]
3,126.52625837623184,66.50842061371203,105.77810230851519,0.6650626940931296,0.6108036754321249,0.36856670032827743,0.7767349210594835,308.0042725129509,308.00269541350275,1.0203492652887534,[ 0.62359529 -0.72625828 -0.2892712 ],[-0.32381487 -0.57676478  0.74999088],[0.71152853 0.37402046 0.59484103]
80,192.4074381707177,44.85271973285218,101.91855330508487,3.680602888155514,7.916480266989536,7.638468182788116,4.2757248823519545,1990.8958326036307,1988.8999533107149,96.46651546272193,[-0.19054703 -0.71376459  0.67396731],[-0.46375002  0.670558    0.57904049],[-0.86523277 -0.20221791 -0.45878118]
88,23.673665712612305,148.9759824605626,101.51948183725298,6.479012641072931,3.0390418311369682,6.830469470779321,4.782250302421584,1707.955596355301,1706.4965426397325,81.41581689729138,[ 0.5804092  -0.51963064  0.62698418],[-0.80392776 -0.24299432  0.54282034],[-0.12971249 -0.8191079  -0.55878163]
198,127.70599576129123,48.765909900146305,27.984047239839175,5.1421205242147465,9.328906394679736,6.0011234959728315,6.428116221467857,1969.3337168047026,1967.185514294211,145.73264205755643,[-0.10114039 -0.28205769  0.9540514 ],[-0.39140385  0.89291712  0.22249053],[-0.914644   -0.35091661 -0.20070846]
9,34.32258855069953,68.16277637856382,192.76291487487686,1.3719985921143418,1.3726137743121838,2.1452944226191804,2.023759893033083,622.0088238435707,622.0036450629135,6.208478403974084,[ 0.93220045 -0.35986329 -0.03873924],[-0.32186223 -0.8731657   0.36604148],[0.16555067 0.32875533 0.92979186]
356,16.153389594818496,188.872367372181,106.49271389100264,7.474432378238613,6.354991538376196,9.730868316613709,7.787543346640142,4108.397540985124,4107.331671289513,214.9911626726357,[-0.97423876 -0.04147071  0.2216732 ],[ 0.21282659 -0.49417793  0.84290748],[-0.07459004 -0.86837109 -0.49027337]
145,184.40235583623024,138.17357066569346,184.9643565296131,4.348045739990952,6.982844698294218,8.259857413478365,8.076114228332361,3560.497444508476,3559.6988291743864,100.61840970486243,[-0.02819553 -0.78713542  0.61613542],[-0.7811463   0.40194653  0.47775458],[-0.62371104 -0.46782136 -0.62620102]
3,199.05973003187728,177.18802880560952,2.188259715837878,0.5292596351424959,0.21911169547917939,1.009044879073985,0.38380521001891726,461.6053347286298,461.6015278755498,1.8960786920736181,[ 0.61522564 -0.69574567  0.37072277],[-0.25218653  0.27185413  0.92870732],[0.74692662 0.66485584 0.00820606]
45,180.19140136146825,109.64549955078587,11.203218809521317,3.4479933596005186,4.360238918750458,3.347368163249113,3.6488474021486983,1417.4984097087602,1417.2815771103267,35.96737068472223,[ 0.20525088 -0.4274301   0.88044057],[-0.47979944  0.74013169  0.47116618],[-0.85303257 -0.51914216 -0.05316804]
151,11.519062392439615,41.61662358106334,72.38218276045403,6.057526684987011,6.547619316169132,9.298674840682361,9.167602216356455,1045.7386210603418,1043.529945824399,113.87943730006752,[ 0.88959697  0.32036498 -0.32555107],[ 0.43545771 -0.80995416  0.39287511],[0.13781802 0.49126423 0.86003817]
21,32.06591984339474,67.53125599619702,3.5809712009412378,2.698980118227794,5.2445719088981315,1.7337775881174264,5.43068019984609,344.0693653105011,343.9341707686862,13.293195652315838,[ 0.3737656  -0.22510641  0.89979241],[-0.822936    0.36703252  0.43366285],[-0.42787337 -0.90255982 -0.04806404]
74,101.04178839225956,35.96033500154115,55.24168560716119,9.247815764540354,5.047144958153474,5.708297104127661,6.918289869244646,1042.0992122793918,1040.2099179116801,85.25769623279875,[ 0.28538008 -0.95334173  0.09847715],[ 0.46329487  0.04727425 -0.88494238],[0.83899707 0.29816889 0.45516946]
201,24.3172011751569,13.214284795037095,106.47923568652432,5.3037554999987035,8.280107187783234,13.917385434312981,13.026919702690499,1575.9596249113492,1573.049416799047,155.93921816348498,[-0.94707368  0.26514239  0.18097227],[-0.23603362 -0.957246    0.16723703],[-0.21757661 -0.11567025 -0.96916501]
