N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
8,130.13231247563257,137.85640833214114,136.33509575944072,2.048937334756982,1.8221519757320956,1.7686026326717437,1.3554158019530886,660.5135593465521,660.4837535518939,8.393633168699612,[ 0.54129504  0.27491361 -0.79462078],[-0.62961796  0.75888792 -0.16634407],[0.55729786 0.59034874 0.58387281]
2247,95.23336137172656,125.19699711270702,142.97946165974918,14.971933128964155,31.43135016274887,19.645061874175223,24.32626542601171,10221.394889850739,10177.73057943686,1479.1513889701434,[-0.89512343  0.26985826  0.35486696],[ 0.03082293 -0.75662448  0.65312277],[-0.44475161 -0.59556353 -0.66895447]
8,52.73121373596672,81.30672778132744,31.60931055725422,1.0277549142438738,2.5083440084685207,2.212954363547462,1.6381917033520568,288.4529358557755,288.3793859746142,8.739090700312273,[-0.82206655  0.36223298  0.43931066],[ 0.2382127  -0.48198255  0.84317704],[-0.51716661 -0.79779702 -0.30993324]
221,49.43027524565253,94.92246287492685,124.79810642225792,9.646250210257383,11.266469510063663,7.14967946884898,10.065600274176715,2452.711087118719,2452.172026677047,193.25886733183023,[-0.89232699  0.4512711   0.01034093],[-0.33607139 -0.67948048  0.65219805],[-0.30134459 -0.57849863 -0.75797808]
559,18.56926226987667,19.843194933270627,124.98541260762816,8.056578123492548,13.409080817544483,22.0610073043011,22.01290159188261,3082.4081720970103,3076.768454551547,374.63991826109657,[-0.95637115 -0.23638985  0.17168012],[ 0.25841071 -0.95860339  0.11959704],[-0.13630162 -0.15874314 -0.97786629]
291,175.00808876897324,160.85046546641448,149.80873215361504,10.510733471009184,11.34907755104765,9.025983612852666,14.711292487657804,4801.818661842095,4800.400510107928,174.3606285483952,[-0.5832822  -0.11431743  0.80418493],[ 0.52139977 -0.81184644  0.26276917],[-0.62283558 -0.57257042 -0.53314066]
42,46.07065275548939,55.369764712586814,138.08452698944902,2.276057874489234,5.791039362526733,5.3001022898546895,3.767836129065393,1010.6117983402532,1009.7293536529405,46.87299369198727,[-0.95488254  0.13593841  0.26404562],[-0.02681875 -0.92492841  0.37919413],[-0.29577034 -0.35500448 -0.88684369]
31,120.9024243394783,182.25932338238,192.01038999090736,2.653104903083763,5.971885864601224,4.184795418533181,6.247952220531373,1620.9463270379076,1620.8769314708445,25.745248662989557,[ 0.87163934 -0.06652136 -0.48561279],[ 0.26027873 -0.77670089  0.57357712],[0.41533101 0.62634706 0.65968895]
39,185.13786977242123,191.33829278764222,11.129727176354145,4.932003696539182,3.420395417018468,5.844562071923911,4.488053035682499,1664.9304203525278,1664.4243996897173,44.40032199925552,[-0.61211835  0.55980621  0.55850527],[ 0.37752375 -0.41371456  0.82844196],[-0.69482872 -0.71795353 -0.04190214]
91,11.536773187001637,176.06021449424844,6.706356215268393,5.497883958106507,4.3822363580238894,4.0397579056276065,4.651226334305046,1685.7276065584,1685.2809602987572,63.3758395142006,[-0.35281194 -0.01253611  0.93561027],[-0.93337604  0.07505753 -0.35096373],[-0.06582487 -0.9971004  -0.0381821 ]
124,179.7945196817349,120.13543728804333,120.54532323225462,4.779199350396841,7.142274104560523,9.474814147088422,7.1517310396928515,2759.9272516877027,2758.4922058827474,118.16789340535448,[-0.6630864   0.68174291  0.30910035],[-0.1821401  -0.54747283  0.81676097],[-0.72604505 -0.48528353 -0.48719451]
13,172.59711502479934,62.17674913718106,27.348197542823627,1.600537002252373,1.3596928591115967,3.0439081108145443,1.8927259700544212,668.8829431656482,668.8158464964534,11.44920337450894,[-0.33511738  0.94180946 -0.02629224],[-0.14775956 -0.02497474  0.98870793],[-0.93051784 -0.33521814 -0.14753082]
17,82.17854024221958,3.65569684975685,23.716466696195447,2.4256029891573445,2.1580371492059247,1.9889125781682389,2.4101803538021125,353.25796885697,353.19428401939865,12.10353634434523,[-0.25513656  0.54116068  0.80128051],[-0.11595843 -0.83985059  0.53028731],[-0.95992655 -0.04238045 -0.27702874]
123,54.941974200056784,50.07710451231876,182.68876037782513,6.698841552728236,5.37403329002773,10.67221153571939,8.997289420650077,2191.7204220419208,2190.711504004067,114.371064496799,[ 0.36611139 -0.91971871  0.14170376],[-0.8882216  -0.29995987  0.34797482],[-0.27753351 -0.25326188 -0.92673274]
