N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
76,187.16919950682748,14.886336729896414,111.98187402063525,4.422261541315138,7.066449083187974,7.104941513671608,5.255993711487066,1907.919125609458,1906.7633053311943,83.66304520165106,[-0.32602168 -0.69765654  0.63795393],[-0.40128667  0.71314016  0.57480442],[-0.85596663 -0.06860371 -0.51245942]
53,26.750355641028463,107.61374515077452,193.17827328011543,4.089504159559158,3.477843881999466,3.4133659129313885,3.347724188094902,1622.031772024462,1621.9887988496723,39.427205595883734,[-0.101365   -0.86306555  0.49481612],[ 0.98756532 -0.14737111 -0.05474027],[0.12016604 0.48311449 0.86727188]
385,100.72808568914306,105.80543097614951,188.9477346773441,12.458656465330453,13.36882259583996,5.963121061512344,11.751371395662403,4697.313419937781,4696.049416060901,298.93840212762905,[ 0.53383163 -0.8263537   0.17934144],[-0.73253058 -0.34598839  0.58625164],[-0.42240115 -0.44433276 -0.7900289 ]
2786,98.13548795516105,129.4555270065377,131.85512276644243,15.535095305969,29.284903668146985,32.18603916162782,23.41528269517573,11269.308222485075,11165.11443781751,2037.951553083991,[-0.84621941  0.52165144  0.1085932 ],[-0.26215276 -0.58502906  0.76747438],[-0.46388429 -0.62098371 -0.63181532]
12,165.808770133771,102.51339650736134,25.86513229621673,3.1663678612714774,2.1999358849029735,2.5261662724316216,2.143011664298641,681.3676569464013,681.2790100539751,14.147517197140685,[-0.36142639  0.36852584  0.85648098],[-0.39789298  0.76977598 -0.49912534],[-0.84323908 -0.52118484 -0.13158351]
111,78.67139307408304,140.86943623837382,76.46477876462589,5.460405284480319,12.607641981779052,4.364350452305663,9.245271517408424,1886.6114727484803,1884.2220390284297,118.13058835839546,[-0.72360281  0.03022546  0.68955449],[ 0.53207827 -0.61193474  0.58517398],[-0.4396495  -0.7903305  -0.42671539]
163,15.415157000698812,117.63154446657748,111.97781415939428,4.630354407810079,7.5789404734113495,11.755170750945387,7.241362665479898,2090.5609129763325,2085.6439610621123,162.84542057660022,[-0.97911518  0.19198196 -0.06690591],[-0.18015151 -0.66675051  0.72317992],[-0.09422795 -0.72012963 -0.68741138]
276,52.189323043120154,101.75095151984227,127.71410369384846,6.983110884772484,13.218761166654676,9.537570591595426,13.491791011670394,2861.4994411141925,2858.4519124814055,191.74075375826814,[-0.7089988  -0.38108196  0.59337783],[ 0.63678848 -0.70750545  0.30649058],[-0.30302001 -0.59515762 -0.74428911]
156,191.01768364893354,46.672252387985175,100.96681770728644,8.279160094230631,17.354715144271992,7.914246840881802,11.736740422683932,2771.5641446060636,2766.2463428650085,213.63902923740014,[ 0.43621812  0.13717671 -0.88932351],[ 0.2533492  -0.96705445 -0.02489739],[0.86343959 0.2144487  0.45660028]
10,70.33954676081657,92.15892380780278,161.77069106894342,2.6527045891165666,2.3323659324842643,1.9143309014213397,1.989134439261562,629.470967784103,629.4290020430482,11.035039950243732,[-0.55889291 -0.59224699  0.58041555],[-0.75014514  0.65942046 -0.04946632],[-0.35344161 -0.46304228 -0.81281663]
2,49.111975718072955,161.48336741721292,7.368633029385174,1.2975811283131087,1.272175542236596,0.5922561949489147,0.8128994747775948,238.94272861442002,238.93020657993642,2.446209593075337,[-0.35934476  0.0668139   0.93081   ],[-0.88678838  0.2862068  -0.36289398],[-0.29065051 -0.95583554 -0.04359712]
138,136.83227424569918,15.268813278185508,124.57448755992944,5.185888164275502,5.863580296390297,4.622392010119507,4.183661337808258,2183.013694642547,2182.521612892782,94.6714394151785,[-0.54330295  0.66264666  0.51548164],[-0.40203192 -0.74438205  0.53316574],[-0.73701577 -0.08243044 -0.67083007]
10,129.85654656454145,196.2608024065072,87.7787841416646,2.618180611287889,1.8049714494932478,1.6312736973225868,1.239244280026245,794.3342472500103,794.2914974893864,10.601953515943451,[ 0.10701564 -0.46407583  0.87930727],[ 0.84926567 -0.41720797 -0.32355111],[0.51700626 0.78139051 0.3494759 ]
374,52.17468689138411,45.46802272056086,97.49368774124318,9.577730471197317,8.188071555641482,14.317870320506074,12.912818149029393,2335.935729129945,2331.90840394816,264.6574581443436,[-0.62892749 -0.52341114  0.57488346],[ 0.64442139 -0.76461943  0.00884353],[0.43493826 0.37602914 0.81818751]
44,45.855224227231474,88.91008892931079,92.01946708872994,3.7784317333969337,4.054440628264289,5.20852519558596,4.816697381352817,902.7939734365556,902.4183048174293,38.98493380028721,[ 0.08112485 -0.73680738  0.67121803],[-0.93817408  0.1709278   0.30102006],[-0.33652362 -0.65413957 -0.6773871 ]
54,109.1919970310281,51.220936903469195,4.665226869658675,4.853110223520052,4.822006010984183,2.809639678771457,5.294607302726858,888.3812087380384,888.0439949044531,37.87016737952689,[-0.11582096  0.15804333  0.98061604],[-0.41031358  0.89147375 -0.1921388 ],[-0.90455971 -0.42461377 -0.03840402]
187,9.567883526039727,36.98320908931308,79.19832609607903,5.242719046575911,8.743583923139989,13.162120716185258,9.943625180797936,1221.6936717144067,1212.554617997346,180.24306530060218,[-0.9710264   0.23893941  0.00395981],[-0.21464284 -0.87933232  0.42509189],[-0.1050532  -0.4119255  -0.90514154]
234,48.00931456998843,47.87551093021055,182.71958145924773,16.139376263703106,4.584841871930056,9.769191211469105,8.326330002590733,2994.8840230733467,2985.3918916826624,265.97898249803643,[ 0.03725796 -0.96919386  0.2434648 ],[-0.96846301  0.02504238  0.24789571],[-0.24635593 -0.24502274 -0.93769537]
36,191.4294204783536,97.58679291855981,194.06340590936918,3.704693016516785,5.0587591948237876,3.3036350675810766,4.188253042877311,1737.5800237851843,1737.5110939261317,34.29540310194303,[ 0.73796422 -0.13125506 -0.66195235],[ 0.13521443 -0.93225249  0.33559254],[0.66115495 0.3371608  0.67022141]
353,116.94388149791462,34.35950357678427,165.42378187400638,12.850495929960934,7.140065439170928,7.537645791704857,8.878893854079124,3870.7230675976098,3866.5922390722535,260.80319935020736,[ 0.02550661 -0.98222598  0.18596109],[-0.82122511  0.08548539  0.56416448],[-0.57003397 -0.16710584 -0.8044482 ]
212,24.53112550081126,15.613965824502111,104.36106745769187,5.759493328618972,9.607573500825287,9.914637989527193,9.210267240101569,1589.581392954832,1585.76149388534,172.85291926574152,[-0.92161613 -0.29097299  0.25682375],[ 0.31742196 -0.94588492  0.06741679],[-0.22330924 -0.14365389 -0.96410401]
29,141.4261660929027,188.82593795225475,119.3118419848874,4.374763064692937,2.370006780575083,3.9238944601712165,2.7869859575638127,1423.9681582648093,1423.8814638308709,30.593080927461802,[-0.33760849 -0.30903138  0.88911198],[-0.77446609  0.62806037 -0.07577894],[-0.53499794 -0.71417069 -0.45137284]
2,56.208366912413474,172.96779517173877,115.25456902963997,1.1352129752075228,0.162183676079664,0.7878763604684309,0.8483587948073819,304.50875232395,304.50475894521736,1.5594940217153643,[ 0.49522605  0.36453188 -0.78858586],[-0.82861018  0.47096275 -0.30265368],[0.26106766 0.80331226 0.53528786]
47,127.59336002152554,113.76947447235166,141.01024938537597,2.927462186196316,4.9076642975869875,5.120260761075932,5.1487561480369735,1519.976429074093,1519.8028380140208,38.79709047306112,[-0.06507182 -0.74701947  0.66160983],[-0.81519722  0.42218166  0.39650491],[-0.57551642 -0.5135412  -0.63644032]
691,179.63327094954548,94.11274613277862,67.20883567398181,11.379621122391855,12.526465651099675,12.097123358293349,15.550139455521787,5637.920343646732,5635.650272721593,359.283208839793,[ 0.27232241 -0.84575009  0.45885433],[-0.46956249  0.29942705  0.83057481],[-0.83985211 -0.44164491 -0.31559183]
37,182.83896909695852,164.07625328549247,132.8163220148695,4.1410665101335935,4.227457033990949,2.673992101599217,3.2199742350296203,1699.1504782965212,1698.8767871745533,34.36110442934332,[-0.36852772 -0.30127713  0.87944267],[-0.65996229  0.75105177 -0.01926183],[-0.65470382 -0.58749752 -0.47561494]
