N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
7,32.43517344068366,168.9356795584208,76.81982145225345,1.1173150460413963,1.9268833006573862,4.141264979930956,2.784832757550848,498.59352134662015,498.5074411014786,10.031964619274278,[-0.98427201  0.17322918  0.03464471],[-0.03960076 -0.4074735   0.912358  ],[-0.17216382 -0.89663649 -0.40792477]
577,112.93030271374806,132.70045886498406,97.02283273702328,11.767816725132084,19.693553931742564,15.666123053954916,10.142015907684039,4829.515328923814,4805.217486428366,614.714639718292,[-0.8171105   0.3787662   0.43458785],[ 0.10681271 -0.64133713  0.75978795],[-0.56649932 -0.66725022 -0.48358626]
108,11.286355489232866,40.63260847916677,70.01241232626504,4.922732067390841,6.852036833453066,7.9456175173029315,7.623977563126393,856.667582786053,854.2372879182224,91.21103081443275,[-0.94494605  0.32528976 -0.03554622],[-0.29644618 -0.8050005   0.51390064],[-0.13855188 -0.49614592 -0.85711295]
377,93.61131540092475,88.79617209150454,82.04433225264206,13.38045215249223,13.792507040994895,8.831222727068324,8.06079827345121,2991.678921217513,2978.4473683005276,379.1997210416947,[-0.22939992 -0.51822247  0.82390604],[-0.75722256  0.62686429  0.1834534 ],[-0.61154695 -0.58179605 -0.53621236]
67,109.76011991933692,51.62339925920221,5.615358517871698,4.173851129740821,4.020403144528656,3.945785275033057,4.476043703988457,995.1961376496724,994.9364027449689,44.05551962007126,[-0.3826108   0.75595687  0.53116682],[ 0.19128002 -0.49764259  0.84602825],[-0.9038921  -0.42530114 -0.04580399]
148,133.93306056641273,169.654280178116,138.59493184099543,4.2521718219265034,7.588125863518551,8.930387721182841,7.638406937561986,3126.9237870275674,3125.542165477056,119.90619311515123,[-0.85086545  0.35492198  0.38737368],[ 0.06427328 -0.66145892  0.74722222],[-0.52143736 -0.66068335 -0.54000055]
560,108.56893493505287,107.25950363396025,184.29062157546832,15.007471379545454,14.107633383227967,10.742702777766635,11.834474505813414,5683.322920746843,5675.334658022309,469.3193019880163,[ 0.27725951 -0.8916909   0.35779115],[-0.84704263 -0.05108971  0.52906392],[-0.45348204 -0.44975236 -0.76946531]
82,158.21404908712495,185.1661946681855,161.48283052148983,7.375538928744985,6.745547711807057,5.4138957747871475,7.7316234059762134,2647.8031603207924,2647.5325727223135,75.26957818666735,[ 0.45935592 -0.77338868  0.43687767],[-0.70409379 -0.01718493  0.70989902],[-0.54152015 -0.63369917 -0.55243216]
9,83.76845658415222,51.43619562234608,26.4637139160091,1.2057320444701045,1.4967289539385793,1.4051664555161099,1.1177296007516202,305.4532772789959,305.44643987254705,6.305940145810812,[-0.09549093 -0.32802417  0.93983064],[ 0.56015523 -0.79817832 -0.22166977],[0.82286548 0.50528359 0.25996324]
12,29.685235789031143,55.70958678331686,191.9833522964426,1.253361372863698,2.2555294486305817,2.9160947422755434,2.636610701449679,700.1988428111882,700.145303224788,9.955580776382336,[-0.95636543 -0.20565659  0.20753443],[ 0.25256337 -0.93902216  0.23334337],[-0.14689083 -0.27557713 -0.94998965]
