N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
2078,94.72886403070679,125.49867074848157,135.08177405449297,18.029982114043193,33.26448292857243,17.944503696747365,23.31834138313991,9595.224584532589,9557.94980870443,1565.5399587113334,[-0.89099999  0.324148    0.31787905],[-0.01414085 -0.71964358  0.69419965],[-0.45378305 -0.61403681 -0.64578615]
577,19.80761480438214,20.68820168656721,126.83509997715277,9.648229155826375,13.321852307395723,21.01680320697378,20.60561752661294,3177.0744117491467,3173.483567027828,410.3583883005647,[ 0.88068705  0.42947415 -0.19985566],[ 0.45163411 -0.88853908  0.08077703],[0.14288792 0.16140092 0.97649003]
10,191.74012296549233,136.33885472237995,119.54019525701935,2.931001676367735,1.3992197686542043,2.068523466443855,2.5572887252611016,834.5933293824961,834.5750613971412,9.127751363387786,[ 0.3467423   0.29348852 -0.89086153],[-0.59315121  0.80436747  0.03412653],[0.72659578 0.51658248 0.4529913 ]
15,41.81537905299186,77.94533209340847,71.58101527221369,1.6004846496990368,2.9172751039186777,3.1147224280710266,2.124268687747086,441.0155656488471,440.8174417397004,15.611988307948565,[-0.87115027  0.49036281 -0.02532811],[-0.32580963 -0.53868317  0.77696108],[-0.36734899 -0.685102   -0.62903892]
229,83.22808988414721,175.87174556028975,106.73677627078291,9.789709153826884,8.03095619064188,13.571481092043763,7.234206515441999,3368.9466092191124,3361.3802364870335,256.61695414273936,[ 0.78246227 -0.54886199  0.29411444],[-0.49699803 -0.26589727  0.82600944],[0.37516096 0.79249552 0.48083791]
493,101.50199026108608,131.7364375338792,168.71597194010639,9.403314236387871,10.7557252572324,7.353486909180946,10.850927510112584,5269.459905971177,5268.221739562521,264.02698812215687,[ 0.44472777 -0.8155746   0.37020978],[-0.78649611 -0.15783957  0.59708504],[-0.42853364 -0.55670884 -0.71164189]
11,195.91609253403038,185.3016155365012,19.606837135750222,2.4174359403370276,4.38120912257158,3.3021468214203584,2.5751214163125327,896.925104458111,896.820422385331,17.953905164905837,[ 0.31713959 -0.42495258  0.84784302],[-0.61194035  0.59129219  0.52526428],[-0.72453536 -0.68541145 -0.07252347]
686,182.285804086246,94.76476522098388,67.76300015689367,8.991643051312149,10.455680312338684,10.880868497854255,11.159874532064434,5680.666282005203,5677.812756953303,354.7303050231509,[ 0.27605686 -0.85029291  0.44810107],[-0.46325278  0.29078187  0.83716352],[-0.84213388 -0.4386888  -0.31362822]
162,135.4571093472287,171.27698330438912,136.99328043860146,5.318645629524213,6.687029753013328,8.190600036813697,6.197361522602654,3283.7134013314326,3282.7637961614128,128.03646660694253,[-0.84725958  0.35108522  0.39861057],[ 0.07817909 -0.65983261  0.74733457],[-0.52539437 -0.66434938 -0.53160197]
5,121.09589245327572,52.366199969368814,195.29546717669186,1.2094138467355156,1.3467384568766605,2.7833795181903294,1.7514421054329943,527.0559336737741,527.0199467476796,6.307936944582091,[-0.60212108  0.78141494  0.16383191],[-0.61114173 -0.58313173  0.53522254],[0.51376648 0.22214425 0.82867119]
40,144.2604210453521,173.1799318496288,4.327760678731539,5.929426103840494,3.033675490671901,2.573545829230954,3.6178081951282426,1426.3990393814613,1426.0515312862972,39.09674078601112,[-0.01840159 -0.00958875  0.9997847 ],[-0.76807648  0.6403082  -0.00799579],[-0.64009366 -0.76805825 -0.01914758]
