N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
4,82.82579925012718,185.44343784631462,165.95561411282938,1.7716466880138613,2.481737059850106,1.5211345831848282,1.2034494913896323,524.5929581750892,524.5757584914661,6.369833917304349,[ 0.91429845 -0.04850787 -0.40212602],[ 0.2536364  -0.70548512  0.66178495],[0.3157957  0.70706275 0.63272059]
25,151.28963815851932,40.520727878824545,194.46073823761444,2.5304350964284357,4.1499563575737,2.5867715183898627,2.7401526293999487,1248.7290283193465,1248.5560204472567,23.929999027816795,[-0.77920827 -0.07625251  0.62210934],[ 0.16026992 -0.98381333  0.08015538],[-0.60592741 -0.16216315 -0.77881647]
543,115.02566364670766,139.11110710153048,92.17045383909222,10.044969616240678,14.740791813199001,11.457886917271116,8.8459888131723,4742.94085178899,4733.043669478202,449.2893907879316,[ 0.75035466 -0.20417244 -0.62871416],[ 0.33934788 -0.69723813  0.63142855],[0.56728379 0.68714817 0.45389039]
157,107.4447025076268,56.871615011344836,184.47965891829523,9.755300704759055,8.471065585571946,6.028039566393063,6.120692835954718,2773.460372952931,2769.9394358579175,161.198652035879,[ 0.61595049 -0.77878797 -0.1187194 ],[-0.6193775  -0.57186949  0.53790037],[-0.48680233 -0.25778787 -0.83460703]
217,28.84861504335238,30.266623954060115,189.93414708190826,13.031319753514092,15.151282036819316,5.467381144944484,5.534039053122156,2877.953836063108,2869.2281926445303,294.14697162600953,[ 0.81147857  0.54509596 -0.21064881],[ 0.56492807 -0.82396093  0.04409827],[0.1495286  0.15478623 0.97656665]
54,138.0372524575675,146.8074406167128,118.45739011533033,5.001230507739588,2.850319697059569,3.9791981159213754,4.856082286046815,1718.323625048011,1718.2203000429583,36.996399439194846,[-0.30750019  0.75579015 -0.57812186],[-0.7460457   0.18563117  0.63949737],[0.59064325 0.62795089 0.50677237]
67,94.32673704384808,43.665048895111056,40.483242206274106,5.795223607484904,4.922727906865348,3.392956656039338,4.219009142186555,915.2324957150335,914.1067609305302,58.47166175033378,[-0.12992683 -0.50821963  0.85137056],[-0.51701551  0.76740254  0.37919429],[-0.84605791 -0.39090427 -0.36246361]
44,193.40253794035368,97.97188896146018,194.09559894884725,3.913969490673523,4.268048180688401,2.983142574257048,3.758083759817733,1930.5465821665148,1930.539032105945,35.25608488025688,[-0.20063641  0.94032241 -0.27484323],[-0.71971979  0.04885445  0.69254362],[0.6646416  0.33675958 0.66696666]
120,15.328267387403912,82.53735648924133,50.36666268730961,7.228544772764374,6.685929519226713,4.8986277208933116,6.436767120209823,1078.3928540812828,1075.4863472296279,98.1182704611072,[ 0.6338203  -0.48551827  0.60211613],[ 0.75693986  0.22921928 -0.61196451],[0.15910332 0.84364123 0.51279197]
2,71.42793711450847,90.21326129915727,24.16800073254477,0.6497236443848351,0.3803575511348072,0.1483461201625449,0.13335907041134476,166.28327512606091,166.27984099212645,1.0686750125270625,[ 0.25408421  0.05747315 -0.96547297],[-0.75258391  0.63875393 -0.16003398],[0.60750199 0.76726153 0.20555066]
334,15.373958510242897,188.18053849024272,106.4933038327344,6.925621427435413,6.097288333261577,10.86807170218971,7.480439865629356,3968.2579579019302,3965.872148569963,221.98888247749645,[-0.98481501 -0.01725445  0.17274744],[ 0.15838823 -0.49670967  0.85334206],[-0.07108138 -0.86774523 -0.49190004]
10,92.57821238788127,59.74332818027784,110.97595829295688,3.7436110177807436,3.79146156457128,1.6340923751058594,2.1587910293861157,494.81927372569254,494.5955011537763,16.231377989399054,[-0.53285106 -0.47505068  0.70028323],[-0.60455862  0.79275538  0.07776752],[-0.59209681 -0.38192376 -0.70961653]
338,148.49496932288505,162.0610943526041,185.78767542636783,9.885487258400664,13.541266769694706,8.905615616653943,11.050951536518996,5300.900247980052,5297.019882685487,282.5560502850576,[-0.27459268 -0.60481675  0.74752629],[-0.8118382   0.56242445  0.15683582],[-0.515284   -0.56380443 -0.64545098]
365,128.89957641317574,74.50399629724494,23.24952878148943,7.013124604742581,21.20466813248477,9.40482480033963,11.890693540600173,2911.5920053855584,2893.2329154480876,395.3222597310401,[-0.30485119  0.23927042  0.92185433],[ 0.42591809 -0.8314947   0.3566656 ],[0.85185652 0.50136437 0.15157255]
18,87.92849612350125,20.992978419510017,39.134454407644185,3.3274280755934247,2.06308165489252,2.010106902793531,2.868633784226603,418.27953567748,418.1779591198164,14.050410903068853,[ 0.25416385 -0.96572236 -0.05273584],[-0.37192344 -0.14792726  0.91640083],[-0.89278984 -0.21330227 -0.39677254]
20,168.76047885663675,167.96284836093338,49.23865978033142,3.704949491437817,3.0788065216134766,2.0328125368328216,3.845500630357244,1087.554456279509,1087.525060986732,15.830295453537884,[ 0.3087054  -0.03157226 -0.95063356],[-0.65029794  0.7223637  -0.23516647],[0.69412792 0.69079221 0.2024662 ]
80,12.91571418669136,111.27571438472326,115.75539646193606,7.506037786413889,4.323346620874245,9.72211349451082,7.752641404208322,1445.1528166201774,1442.8638929687472,92.47316024426613,[ 0.72274273  0.45636423 -0.51901314],[ 0.68631134 -0.56233733  0.46125207],[0.08136152 0.68957119 0.71963316]
3,4.766091047262644,135.50705514117203,4.554229931796705,0.7660490603611175,1.8724335626965245,2.5145791002227633,1.9170254994641125,235.04913295120858,235.00640429438337,4.483579209264765,[-0.94663686  0.04402726 -0.31928084],[-0.32039093 -0.0208253   0.94705647],[-0.03504718 -0.99881325 -0.03381994]
2182,92.28214797543892,124.50976061577784,147.2704090859946,15.030355898041668,30.828500106605848,15.727435894640402,24.595676027368523,10124.699371935149,10071.784485236796,1314.8789560125447,[-0.89703242  0.19801791  0.39512244],[ 0.09714684 -0.78380723  0.61335855],[-0.4311558  -0.5885874  -0.68386369]
47,33.32171793820573,92.15058843589324,149.45891303965817,3.4111036625550177,5.5531299591619705,3.080766070783068,3.5478314499515884,1226.0288624195973,1225.665443979821,42.95706074570363,[-0.899337   -0.25312164  0.35654229],[ 0.39557427 -0.81843499  0.41675553],[-0.18631684 -0.51584262 -0.83617727]
