N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
5,127.3537829436253,177.74921465880556,14.271025665157433,2.3599208071462736,2.092489793029082,1.6552395406506,0.7449342958745938,490.03764891949567,490.00364225302684,7.79255742276946,[-0.03469173 -0.05526216  0.99786902],[-0.81304427  0.58218829  0.00397554],[-0.58116736 -0.81117377 -0.06512771]
18,167.780935581403,188.4083956383553,36.16594708178971,3.256677040384212,2.6112155152506276,3.3509426314990995,3.9603812538103518,1081.5201940176887,1081.4493499167259,15.296643862111873,[ 0.69137947 -0.51920199 -0.50241788],[ 0.29764178 -0.4289618   0.85287815],[0.65833411 0.739203   0.14203918]
358,58.81777040231624,41.80487873360845,103.6940262769659,11.058829944112926,7.707129886355601,10.392429168463469,9.69781800600796,2408.7300418913023,2400.4286793304163,265.4834789209261,[-0.19356405 -0.86738986  0.45844061],[-0.86410195  0.37201229  0.33902018],[-0.4646082  -0.33051731 -0.82152147]
132,136.3709317616865,171.57794811386384,142.43944619434887,3.8537038697458703,6.146321613672299,5.677218446208257,4.381519661277714,3004.644199127087,3003.9327572182588,93.32248129359083,[-0.83044735  0.53710109  0.14791762],[-0.19551807 -0.52961731  0.82539578],[-0.52166071 -0.65652716 -0.54483226]
6,29.853296343346827,51.88243243225924,197.86365275134912,0.9559935754262345,0.6814076782306832,1.1227831986213157,1.284458430515586,506.37232257225946,506.36860317216167,2.439133936949757,[-0.21353991  0.95240993 -0.21752247],[-0.96620003 -0.17297553  0.19114647],[0.14442373 0.25098762 0.95715568]
25,130.10925599744454,28.315602589013213,16.350678244772332,2.193806571813433,3.6613102045328874,5.709742626205424,2.0849294303112136,671.514284854977,671.0625426762693,34.079500325552715,[-0.23586554  0.93900561  0.25027169],[-0.06142745 -0.27142927  0.96049613],[-0.96984232 -0.21117438 -0.12170153]
38,30.377052243777364,85.56774558982794,126.19027961996352,2.340898719363721,3.9612330396612623,3.831303239011915,3.915267315502482,958.9070946045551,958.7762151522099,27.979958900695753,[-0.85278314 -0.31364021  0.41760116],[ 0.48447965 -0.7736851   0.40827788],[-0.19503943 -0.55049176 -0.81173791]
161,87.07002658480427,179.8401871821346,100.42801426348241,4.664066252510072,4.726054206710092,12.038308730092306,6.480428797562076,2842.3729094334017,2839.2255495455142,153.70294150758838,[-0.85413704  0.4977084  -0.15078548],[-0.34513035 -0.32560749  0.88026405],[-0.38901793 -0.80390678 -0.44988769]
34,44.542692647395484,109.81098920844069,166.44061975394766,1.7699686010680153,3.792511438345912,5.254209760411067,5.674965866944293,1191.9435820812423,1191.871640278549,20.97121263864437,[-0.9211069  -0.16272598  0.3536698 ],[ 0.32264273 -0.82745902  0.45957942],[-0.21786175 -0.53743076 -0.81468057]
2,34.935582419656626,107.84089305393856,7.618793892174525,0.38332913405111313,1.9301467618565482,0.52714036732322,1.678758599782654,160.70064989761087,160.69236426205077,1.631853359493486,[ 0.54573213 -0.11818376 -0.82958366],[-0.77954889  0.29154461 -0.55435122],[0.30737596 0.94922828 0.06697524]
339,118.52142037604757,35.388510961353255,165.13091778156402,12.78243809672264,7.395452176110087,7.698668849268286,9.67054882712458,3808.834941163271,3805.299431988014,248.09255326518766,[ 0.07453103 -0.98466044  0.15776227],[-0.81448988  0.03117134  0.57933978],[-0.57537062 -0.17167457 -0.79967274]
25,53.30322327815375,80.20607509733946,8.725358440809103,2.4056613420346658,3.168454942809505,4.217027133139266,3.3894458584565887,484.1983683285392,483.94118751403875,23.502072302060654,[-0.82748733  0.5572765  -0.06861212],[-0.10780107 -0.03775675  0.99345526],[-0.5510387  -0.8294681  -0.09131824]
12,91.4590200309929,65.61218090241104,51.68233334207668,3.9333028801434393,2.1296297665864383,2.0255863806589005,4.235790903178048,429.3652677792383,429.33493064412306,8.61311821796273,[-0.25795291 -0.34979216  0.90061409],[-0.62284901  0.77280924  0.12175792],[-0.73859285 -0.52953879 -0.41721609]
8,135.3071699326552,190.18088200787574,149.12276845502564,2.5680319644292084,0.8667016502991531,1.197635668048279,1.6490799054963377,783.4383632420315,783.4198942341648,6.961033494580504,[-0.31708322  0.7145647  -0.62358281],[-0.81287895  0.13394206  0.56682214],[0.48855506 0.68662713 0.53838383]
26,89.95376386533714,36.163691130442125,22.86824139976974,3.570534368298324,2.217599571627887,2.1375416616209724,3.9111658100470317,508.42622145796474,508.3768591638729,13.391225548074472,[-0.2787014   0.90180598 -0.33025974],[-0.32691897  0.2342621   0.91555735],[0.90302244 0.36313528 0.22952831]
272,17.647890536459172,32.81768623776373,141.29496291498774,6.4827354605612095,13.13754228537521,6.108402629593745,6.142710119753957,2421.7472942760273,2414.3803114306015,242.56252598053598,[-0.98195769 -0.11629315  0.14911405],[ 0.14604507 -0.9673031   0.2073537 ],[-0.12012466 -0.22538994 -0.96683475]
