N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
64,27.989882611984374,109.77531146205791,193.8292679158866,4.448141151558602,4.272708500219677,3.7560056928566308,3.8626554988639175,1796.7421872804823,1796.57884526541,48.870526724930954,[-0.57947771 -0.67043036  0.46338831],[-0.80539889  0.55804931 -0.19978386],[-0.12465236 -0.48898272 -0.863341  ]
34,21.03487138593468,23.092652378449834,163.98998046908062,4.582998859800488,3.4688516277626062,3.941119140342585,4.093018199727869,974.0945587281954,973.8743664432773,32.64695478508042,[-0.19402401 -0.9676303   0.16138862],[-0.97287876  0.21091747  0.0949776 ],[-0.12594288 -0.13858363 -0.98231002]
119,10.708771519885369,40.283897952620805,68.94129438492908,4.231636225656694,6.802098712750326,7.779496262798127,7.097209510808985,885.9416330499765,883.5870371939479,93.63540782322893,[-0.98542475  0.15984707  0.05819775],[-0.1078704  -0.85170247  0.51280296],[-0.13153722 -0.49905092 -0.85653146]
2601,94.4401340727872,120.94999011989862,151.8420222148599,14.769458626147834,29.644218486712067,21.98950314468758,24.424889773448214,11171.43933790182,11103.452027140038,1602.183340789548,[-0.89038672  0.15593164  0.42766436],[ 0.13154861 -0.81127036  0.56968006],[-0.43578256 -0.56349422 -0.70183176]
696,181.17999374137992,94.45601663878587,66.86477653333307,10.728146831441745,12.244799306953007,12.652993188143274,15.066268517421262,5693.394257693758,5690.229425930861,367.71364018817644,[ 0.30411243 -0.86464079  0.39988989],[-0.44610032  0.24164686  0.86174318],[-0.84173044 -0.44045782 -0.31222872]
38,128.77375434753313,166.94162519607912,125.07583842128773,5.579429032116233,7.218748526156198,2.6098292887042787,3.29633560191917,1512.1729928265197,1511.4489784904156,54.829279185540514,[-0.53420967 -0.20267068  0.82069765],[-0.6623946   0.70353658 -0.25742898],[-0.52521751 -0.68114674 -0.510084  ]
3,82.01019900845499,198.95387919933603,158.40123848094962,1.0926367083970308,0.36339505615241197,0.42053863897014815,0.8539245191847075,462.8199622211995,462.81745880027205,1.5250686482089892,[-0.11449899 -0.58945618  0.79964454],[ 0.94482053 -0.31330788 -0.09566785],[0.30692694 0.74456671 0.59280374]
17,177.2430642662264,28.040317631803838,136.88812340560816,2.8673857598639403,3.1280220837256887,2.2767841157560125,2.7423855181050247,930.757087303128,930.6787881026596,16.347386344429665,[-0.55969766  0.56117895  0.60976776],[-0.26456549 -0.81831231  0.5102647 ],[-0.78533027 -0.12427045 -0.60647607]
189,149.54877306780915,153.52878057079832,182.67214604752436,11.271673792302275,8.443496952952572,8.9540946668833,6.886110241070361,3877.638212908084,3873.390526360277,208.20935899676675,[-0.10534706 -0.71725127  0.68880521],[-0.84099206  0.43390473  0.32320122],[-0.53069233 -0.54523142 -0.64891321]
10,30.53159293131706,9.564610481256615,181.29407631166208,2.4744193525616534,3.1887522906311876,1.8787691051526225,2.01165721095219,582.3213174365462,582.2068653928239,12.550035343184188,[-0.82722278 -0.53629476  0.1676019 ],[ 0.53681298 -0.84243913 -0.04613175],[-0.16593461 -0.05180964 -0.98477483]
68,52.13031336083734,24.272630091049933,5.881988260313547,5.875685188048345,5.552019476131538,3.8582647034423334,5.993462577443078,481.4563332956273,480.29996248990955,53.33176050914179,[ 0.00957    -0.25766298  0.96618746],[-0.43269823  0.87001914  0.23630264],[-0.90148802 -0.42032902 -0.10316423]
182,41.19734432017853,54.92808683661807,74.1211538807835,6.252111327945628,9.43242029630172,9.046237550311332,10.582240565073084,1375.1075583064305,1372.6164674750412,131.19350421980252,[-0.8994038   0.09923836  0.42570477],[ 0.15898934 -0.83291618  0.53006889],[-0.40717956 -0.54442849 -0.73335014]
145,166.86667049011686,153.6108608401247,140.16663763185204,8.100339322394584,6.090414702969332,7.662041522800892,8.099886543163327,3213.744924480962,3212.4788720325387,118.31928227540567,[-0.67706557  0.06679075  0.73288554],[ 0.38680044 -0.81492374  0.43160714],[-0.62607318 -0.57570678 -0.52592211]
