N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
11,132.16539537644852,77.59303968623963,197.80801870502518,1.5797326134485048,2.2862845836941212,1.2542712475450037,1.7617036775296655,829.9802533679816,829.9575157628329,8.261565720169974,[ 0.7586094   0.24592945 -0.60334939],[ 0.38150497 -0.91834328  0.10535454],[0.52817207 0.31010374 0.79048715]
19,168.68002979762764,197.68270742694583,194.9145349801361,2.628079954056406,1.50695835982113,2.1508019937083893,2.144073906846246,1416.0355054032914,1416.005138204916,13.210673621274136,[-0.23351618  0.77642443 -0.58535058],[-0.82208541  0.16384135  0.54528121],[0.51927428 0.60854015 0.60002759]
23,172.51967563931638,42.86186057001243,38.92376581880505,1.2845976816879974,2.3903845657592235,4.436745082216821,1.299070327073986,873.0598465565804,872.7705550818549,24.14987576700537,[-0.30299204  0.87352078  0.3809951 ],[-0.09711662 -0.42600867  0.89949151],[-0.94803174 -0.23553781 -0.21391062]
111,177.89399196115542,32.96070162893163,107.10209083650376,11.848203326518737,7.4451433992333484,12.102041568949897,8.049348507422385,2222.5621137708017,2217.7070950736756,176.52811117765248,[ 0.12146416 -0.9871578   0.10375907],[-0.51827019  0.02607891  0.85481922],[-0.84654738 -0.15760513 -0.50844681]
6,90.62980715039384,136.53768170216978,143.99092097031317,0.6645400972009565,2.309644965575176,1.1853932654667991,1.7605834575073789,534.3962826797588,534.3766851274528,4.957388895867929,[ 0.87308151 -0.07077481 -0.4824102 ],[ 0.25523558 -0.77667078  0.57587959],[0.41543167 0.62591807 0.66003265]
3206,93.75486976826821,120.06102456279964,147.97754742585792,20.91825800096517,29.10417448406588,25.138042805724584,27.06066591074127,12229.509454562516,12171.240078375824,1944.9451104526281,[-0.89674784  0.25122826  0.36431809],[ 0.03187178 -0.78443832  0.61938736],[-0.44139268 -0.56704575 -0.69543628]
749,178.3164789671621,94.26896064656573,70.0217867001979,12.164057655844337,12.264616186001929,14.367925571207072,14.605214536696216,5870.829487653536,5861.699017171416,467.523405643484,[ 0.32232436 -0.87521527  0.36070104],[-0.4469143   0.19520625  0.87301897],[-0.83449063 -0.44259773 -0.32822649]
86,22.830901415561303,46.37768949934278,185.8652014891058,9.67400944545342,6.04730085541754,3.8255907716600834,3.868217758867885,1792.361881383826,1789.5872726294265,105.9183241074138,[-0.46843657 -0.84200154  0.26758286],[ 0.87557428 -0.48290161  0.01325613],[0.11805451 0.24049832 0.96344366]
10,64.69347326639407,21.054411405215166,123.79784255262484,1.7982879707644706,2.046202201990684,3.581354275520297,3.6677714481348804,446.906970607444,446.87831956970115,8.225303824256054,[-0.37131018 -0.86361273  0.34103051],[-0.80779653  0.48155585  0.339954  ],[-0.45781384 -0.14925489 -0.87642996]
17,41.07823694828204,46.41228714634241,53.49882902035357,2.9690296487435512,3.8160854654139698,2.7589356756725905,2.10275300812059,338.1240765437543,337.934025580391,21.220936133354236,[-0.20584909 -0.6551878   0.72688039],[-0.84060513  0.49867608  0.211436  ],[-0.50100815 -0.56749548 -0.65340624]
4,25.89401209597523,187.18640095541176,83.7299795544447,1.0523052082285307,0.3525471630119388,1.1524480475762726,0.3745660190146316,413.3837074139137,413.3816315594255,3.111212316265777,[ 0.92951747  0.03559936 -0.3670558 ],[ 0.34684336 -0.42254255  0.83735147],[0.12528752 0.90564368 0.40510809]
100,25.0952612164201,148.02886179070308,101.76260422542691,6.815311727306163,3.679886232898547,6.545990101954475,5.137524955009262,1816.02183372403,1815.0799982931896,87.7840492602857,[ 0.33089005 -0.57225278  0.75035893],[-0.93355053 -0.08237246  0.34885266],[-0.137823   -0.81592986 -0.56148311]
6,36.740124621034006,132.02756977323835,60.30102818400229,1.9498462912362764,1.0288763329781858,0.8666082070357997,1.44509708306193,366.79185120002455,366.7670854552131,4.576038844759215,[-0.09702797 -0.39103597  0.91524666],[-0.96454292  0.26372029  0.01041957],[-0.24544354 -0.88178369 -0.40275922]
19,68.30683325155034,166.57718351445337,188.53976776029154,1.626748536834944,5.377208547422416,2.605968377431275,4.345512191769709,1136.6388085322692,1136.5122286019034,19.196646444143763,[-0.87929906 -0.15079289  0.45176838],[ 0.39777299 -0.7541903   0.52246879],[-0.26193475 -0.63910758 -0.72314016]
29,119.31805014410165,4.282809614858117,51.5787013904425,5.036786451347522,2.1177000204267187,3.726065995006769,4.9779258312979655,701.2012013178884,701.0014146020227,23.447358360126007,[ 0.04694956 -0.99855427 -0.02617476],[-0.39499325 -0.04262682  0.91769455],[-0.91748355 -0.0327465  -0.39642351]
28,43.89970661154381,110.86475839675168,165.47919781207045,2.9221454094196635,4.268330619781812,3.38072493175124,4.8320560156330945,1079.703567732347,1079.6538737434087,20.313470291127405,[ 0.71468216 -0.65380107  0.24854289],[-0.66550074 -0.52625568  0.52930494],[0.21526303 0.54369028 0.81121065]
65,128.7013287243754,119.88016338651835,75.38508417173404,7.004123063787827,5.490447129318868,5.35827740455736,8.739426636143746,1544.9128555113957,1544.5277858337217,45.52514117996849,[-0.59170081  0.77500634 -0.22193541],[-0.44423634 -0.08372987  0.89198844],[-0.67271408 -0.62638205 -0.39382902]
4,167.03975649662127,46.416009827132434,101.5631210598937,1.9716438634881797,1.054030985891248,2.179856158055151,2.626632448648223,401.9016981122027,401.8905930753887,3.3656421296257824,[ 0.55395175 -0.41802119 -0.71999704],[-0.04504414 -0.87859233  0.47544352],[0.83132935 0.23094112 0.50552717]
51,195.44394367606978,66.65824183090358,110.00032633317181,2.5154334906482987,4.521741270239242,8.508047462155783,4.787111840241382,1672.176834305219,1671.4438328519125,62.215587706589766,[ 0.10904521 -0.92415346  0.36612775],[-0.5392868   0.25440725  0.80277438],[-0.83503227 -0.28498656 -0.47064187]
303,54.283001052697685,42.98716518934212,103.03296294903653,9.024955110476808,6.70801200269315,10.41938826058617,9.557927528458123,2175.6545089820243,2169.1025772140015,206.395921725126,[-0.01345641 -0.92005531  0.39155734],[-0.90036077  0.18148233  0.39549292],[-0.4349361  -0.34722095 -0.83082381]
4,97.57032654127909,168.74402037504552,52.79141686131402,1.9398231638814523,1.498349419972855,2.173016769426814,1.8741029686625101,403.93435702931106,403.9127532041801,5.379272065504687,[-0.86681729  0.41461703  0.27698466],[ 0.12306668 -0.36041508  0.92463807],[-0.48320014 -0.83557985 -0.26138849]
232,110.53254660930982,149.66417629294858,82.11436834931158,8.10261110628606,8.40272078528026,10.048049060815268,6.981907718597624,3104.8449471030763,3101.056249013472,210.48360297424304,[ 0.41460084 -0.65331804  0.63346798],[-0.73042733  0.17626882  0.65985242],[-0.54275414 -0.73627769 -0.40412015]
