N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
203,55.13552726738832,164.19830424211835,95.93746975144462,5.871233182049306,10.838858617257834,8.849863464059098,10.953478090817832,2828.4183804234613,2826.445243520555,148.25785523890494,[-0.95764195  0.20127411  0.20593841],[ 0.07334465 -0.52108621  0.85034682],[-0.27846447 -0.82943227 -0.48425164]
645,180.00281477710678,96.85004047124372,70.71195670451469,10.137331954868039,9.922180386211268,12.836860301455818,10.821181791867359,5510.070144478735,5504.443589830744,400.023181858124,[-0.4370788   0.89254916 -0.11098697],[-0.3415276  -0.05054276  0.93851176],[-0.8320583  -0.44810871 -0.32692134]
90,22.907345631490948,148.67996996452553,102.26637983419302,6.761889095894203,3.582192983480631,5.559784085811192,4.11381730451387,1727.4954063354191,1726.6559729349806,80.76734877280371,[ 0.38462813 -0.56272166  0.73171411],[-0.91446259 -0.12427928  0.38511406],[-0.12577512 -0.81725088 -0.56238921]
41,39.3107601035575,83.62859830310484,67.56068611501733,2.6031004032283658,7.260741566935831,3.5162496433764625,5.033521912514242,734.7422301779171,733.9162099228138,43.61500858600267,[-0.85137587 -0.02357179  0.52402625],[ 0.3973156  -0.68123233  0.61486814],[-0.34249008 -0.7316877  -0.5893502 ]
75,170.09760063938208,32.87280406784486,125.84166434414648,4.638267848263883,5.788064271649296,6.6273668182933925,6.5748606720673495,1856.0575623527689,1855.5833329120617,64.7481452229272,[-0.60762714  0.19809869  0.76912038],[ 0.00129918 -0.96814498  0.25038691],[-0.79422136 -0.15314111 -0.5880138 ]
49,132.32631899643974,166.19592676327466,85.43536760439802,2.8597506915553965,4.730866260685093,6.563483489971915,4.304869672039403,1603.8065857586282,1603.28115522283,51.99759092499275,[-0.81511616  0.53637828  0.21882411],[-0.04135098 -0.43065011  0.90157117],[-0.57781982 -0.72583664 -0.37320963]
302,54.97890576344597,43.13197889687925,104.25764514712151,8.509039177838863,7.5139074959933545,10.819705550160458,9.478442569009621,2195.5680860016946,2190.1240370401492,214.50341489043925,[-0.01501454 -0.9209389   0.38941766],[-0.90020722  0.18196429  0.39562098],[-0.43520286 -0.34461652 -0.83176795]
25,174.80701001132937,165.27471322590776,63.60770697555102,3.1991792388788336,3.134728091125167,2.2139915542426634,3.1050632070770923,1244.402315950723,1244.301081163798,19.594519292699296,[-0.33799866 -0.00477033  0.9411345 ],[-0.62629658  0.74756288 -0.22113872],[-0.70250232 -0.66417391 -0.25566289]
150,186.02752961596138,139.19356630840068,185.7594348825379,5.471134343537377,6.637531817744683,7.8471964212257665,6.592752698346322,3645.550902789388,3644.6073093765835,117.32119317382926,[ 0.01828273 -0.80881802  0.58777474],[-0.78032621  0.35600116  0.51415385],[-0.62510539 -0.46805617 -0.62463323]
3,180.3638201599109,20.518051910675847,25.808758424901118,2.0473868115951883,2.4110992384648786,0.8901193613194209,2.052820005154427,317.6267684931069,317.59642478249697,4.435364760105929,[ 0.17202667 -0.35791214 -0.91777215],[ 0.0523537  -0.92702268  0.3713328 ],[0.98370012 0.11192791 0.1407346 ]
