N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
90,-234.7643661240348,191.86532517307035,44.94671316718231,30.410272238022216,15.8665345384736,13.965032117304856,21.559450937910995,2926.67775618648,2917.7771929661258,280.0721383066865,[0.23013733 0.0540105  0.97165821],[ 0.59708856  0.78059611 -0.18481062],[-0.76845433  0.62269783  0.14739525]
13,-314.38302706383377,-160.76586246886512,121.91485863273171,4.394661033339116,6.586967309691665,6.466006738731279,4.376599000073299,1347.2361177834343,1347.1269289978534,33.26122554557419,[-0.50821633  0.42621217 -0.74837113],[-0.18295277  0.79569468  0.57740649],[-0.8415726  -0.43036398  0.32640834]
6,-385.02154821338513,57.22446416857618,242.6059591171602,4.394183290993781,2.695271454167543,6.131502129703298,5.6638827524883135,1123.6558998730177,1123.593103672874,13.877296056270412,[0.36448315 0.85115828 0.3777322 ],[ 0.40315517 -0.50988307  0.75992445],[ 0.83941524 -0.12469497 -0.52899265]
3,-382.3801983259653,47.47750525464772,187.3863904362618,4.0526405471707445,3.935794212631738,3.2316684766099204,4.6310395852847694,742.2071914097226,742.1687413379724,7.90734485999067,[-0.45061503 -0.17074193 -0.87623814],[-0.02233231 -0.97907609  0.20226535],[ 0.892439   -0.11071223 -0.43737334]
10,-350.9490600453912,-36.22835289762271,11.88702472955374,1.7051243586817006,6.427639864144396,5.963598342330864,1.4856328305591453,1116.5865665278636,1116.439259938825,27.8262759520078,[-0.09146818  0.63435318 -0.76761293],[-0.05742646  0.7662013   0.6400295 ],[-0.99415078 -0.10262362  0.03365438]
38,-295.2454202188364,-254.19725837734083,248.49409532884337,13.475721515851502,14.213884130859359,7.697562508648759,6.6562835087852115,2851.2353145810525,2849.1733775695006,122.55276740122211,[0.42589828 0.32927843 0.84272556],[-0.64058002  0.76752115  0.02384379],[-0.63895844 -0.54998818  0.53781512]
333,-380.3350927460241,102.88014844693339,180.31316747697878,22.51412124044484,33.31128723841351,35.78421341695137,26.423356284903775,7960.179258912486,7929.926082104086,850.9062975207381,[ 0.08610682 -0.77496669  0.62610881],[0.47388127 0.58465913 0.65849088],[-0.87636873  0.24000069  0.41758534]
222,-292.1444153924279,227.39549115623703,278.68845252275753,28.16452489940928,16.014744443163167,15.513742550220433,18.380433394775658,6919.678168681644,6915.30296119516,455.160120583229,[-0.26098705 -0.86386614  0.43083761],[0.73005319 0.11537597 0.67358052],[-0.63159171  0.49033017  0.6005566 ]
5,-346.3336237996661,-234.93427469188924,113.8122661636099,7.233790630494072,4.010466454566813,2.8194496441304375,4.116071750855177,969.9620151027261,969.8362925935643,17.265768299405554,[0.09070152 0.32274409 0.94213029],[-0.5949438   0.77621838 -0.208631  ],[-0.79863327 -0.54159143  0.26241879]
3,-315.7259912598678,149.45749664261555,285.40855157182926,1.537610869966533,7.492359753495539,4.523914066530537,0.8666642951277277,781.4552458165869,781.3052430244601,15.314242733271238,[0.70524083 0.4606236  0.53894459],[ 0.11285623 -0.82342729  0.5560854 ],[-0.69992774  0.33135087  0.63269879]
11,-371.72339860362285,-3.99408844081067,189.48591416291003,3.5641292623781187,5.6239765694355075,3.936170720641218,3.478077242140491,1384.0409095004263,1383.9798957777555,22.97520326142953,[0.45374695 0.02734018 0.89071107],[-0.02093472  0.99958043 -0.02001732],[ 0.89088464  0.00956399 -0.45412894]
5,-296.49088783428266,137.1696193084357,318.0333345993085,5.58667248758494,3.5022835708518243,4.167715549172544,4.15188518928153,1019.6076895581276,1019.5425055760514,14.738918106644821,[-0.13781759 -0.94971018  0.28117057],[0.74705287 0.0867191  0.65908407],[-0.65032171  0.30088266  0.6975323 ]
41,-386.07082976694863,225.47673701257548,131.48549022451024,11.784109259437061,18.578795724767925,12.927454867525828,12.401131781096122,2987.4751894429255,2986.088139058904,142.5919311316074,[0.5424487  0.56828744 0.61870735],[-0.13973964 -0.66518086  0.73348978],[-0.82838532  0.48433852  0.28141422]
113,-438.7794645661725,-106.89059584596976,104.980522347259,10.851949372832644,31.047146279989974,14.12810858095065,11.467507539988489,4940.626710606532,4933.009386006213,359.5917013977713,[-0.23733242  0.02181345 -0.97118355],[-0.2199487   0.97257803  0.07559461],[-0.94620077 -0.23155161  0.22602646]
39,-375.05926177365325,-0.8886351206901151,116.5375052946337,11.453274354643407,7.88648648653794,12.303241809627242,10.95846301836129,2455.189822825145,2453.9305142623007,93.56230026455466,[-0.12932757  0.90310811 -0.40947542],[-0.2669774  -0.42940733 -0.86274702],[-0.95498557 -0.0022563   0.29664366]
15,-201.78485676167097,51.86611185795281,153.64718765351492,7.105845286008042,12.222229941633382,8.44876177640468,11.025262739506577,1004.5194311428982,1003.6586068013771,46.77869727203746,[ 0.5194535 -0.322829   0.7911697],[-0.35109351 -0.92475748 -0.14682284],[-0.77903877  0.20150691  0.59371168]
261,-329.8588466918559,-47.311244379761526,216.49898340973056,18.05207034655372,28.460004790084213,31.963874608059207,20.503022850165603,6457.795435625193,6434.717805591525,670.9736294071288,[ 0.45778101 -0.70371544  0.54334255],[0.32025457 0.70063492 0.63761094],[ 0.82938143  0.11787825 -0.54610545]
57,-207.90697861871845,127.38639978744565,249.5741573978339,10.74703347228086,8.633033150194453,9.314346964807648,10.798837795763092,2636.8010625529428,2635.8998381033716,95.97131715823484,[ 0.1596121  -0.81900576  0.55113841],[0.78707033 0.44256218 0.42971968],[-0.59585591  0.36519623  0.71525341]
8,-415.9130170180932,175.44886040032662,86.99427505740306,5.876807328079017,6.442758299329748,4.705701097053322,6.236218331160178,1300.5092832296257,1300.4281003880628,21.8289175123265,[ 0.0833792   0.59415235 -0.80001931],[0.41777737 0.70801531 0.5693649 ],[ 0.90471541 -0.38170316 -0.18918966]
149,-293.7945142224988,183.49322747972332,218.6008395902643,26.875844342667094,24.29396486228287,15.228450516611545,27.278339183609404,5019.6758638053725,5014.156828742283,342.30186248872917,[0.55824377 0.82792501 0.05388943],[ 0.41579811 -0.3353837   0.84535774],[-0.71796645  0.44950857  0.53147551]
