N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
52,-289.3829582551311,123.1758850898021,240.1724695492482,12.598608759270567,11.328223653204985,17.782909990664425,17.090908357176744,2858.547147493863,2856.798209341008,127.69244533800276,[-0.14168499 -0.9395473   0.31173103],[0.66773151 0.14176889 0.73077781],[-0.73079408  0.31169288  0.60727882]
9,-165.88761555511957,-181.73640335698556,208.48066831231978,4.69014712395769,6.730405799412,10.445757502909608,6.496409937105306,968.2802139468646,967.7780765778017,34.822158253881874,[-0.85427585  0.27047903 -0.4439075 ],[-0.07505137  0.78083871  0.6202082 ],[-0.51437347 -0.56314475  0.64675183]
31,-253.86249739131355,152.73820068022331,226.89243653758817,6.124580550087301,13.305121650132758,16.190508429521305,15.625262164018057,2080.596252086247,2080.2360262699794,84.37779299617995,[-0.25445135 -0.90960028  0.32845371],[0.68813334 0.06834304 0.72235846],[-0.67950498  0.40982503  0.6085363 ]
19,-323.35413241532905,-157.5490317507913,31.27467363689796,7.083282457464536,15.235965079217566,9.893537285210398,11.563034915025025,1575.9208139909063,1574.7734376450803,67.83745677668388,[-0.35606745  0.58618145 -0.72774121],[-0.26784166  0.68208568  0.68045571],[-0.89525237 -0.43720755  0.0858647 ]
137,-257.13875247343907,-219.19212633532155,320.98040504852946,15.978183869010863,26.293265759580766,20.518189932010543,14.799154662155905,5469.5174435222225,5460.091108885875,397.0607147448745,[-0.79296525  0.03955453 -0.60798154],[-0.25840744  0.88185718  0.39440271],[-0.5517533  -0.4698546   0.68906092]
100,-249.1284190426521,190.0784069286071,52.322380393252125,12.51771889338593,18.882146506868338,12.250447683793054,12.36820311631622,3185.2353661039597,3181.549344413091,226.186124510148,[0.3064703  0.14273417 0.94111791],[ 0.54012779  0.78803357 -0.2954066 ],[-0.78379712  0.59885728  0.16441419]
150,-230.501562163552,-155.70761291552165,294.4010653412439,22.932315079635245,19.50575917072004,21.88425595482231,23.42287302195715,4978.002586194129,4972.3534287401,353.7272819495841,[-0.61523423 -0.38797086 -0.68626923],[-0.54508782  0.83824872  0.01477644],[-0.56953148 -0.38316797  0.7271975 ]
98,-305.52366088621164,186.79134891393016,211.60244009468735,18.02259778459718,19.844049476422683,13.581486993054082,20.243255875373123,4125.73814300966,4125.157139953505,220.40625701003458,[-0.38799804 -0.89260831  0.22958209],[ 0.55677917 -0.02849704  0.83017159],[-0.73447565  0.44993147  0.50804251]
73,-387.1893689497666,48.95534799307577,276.5059759437554,11.731513528362603,17.047977163267575,17.756055929334163,7.727831367779854,4090.842793993314,4089.450705188171,223.72306766759286,[-0.36966935 -0.85371335 -0.36676708],[ 0.45621488 -0.51063964  0.72877647],[-0.80945201  0.10208172  0.57824456]
297,-334.69520985041237,-44.26037721224525,218.35796962101034,19.11605467201757,36.99251158883336,36.77924423762657,26.506478423027655,6986.38921589816,6952.319843818596,845.6502859538117,[ 0.48994068 -0.607524    0.62519815],[0.26289615 0.78675023 0.55848875],[ 0.83117011  0.10926417 -0.54517667]
