N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
214,-310.51456665948086,-257.73998069142084,172.85845482396553,25.69470137336824,20.184672778937454,23.664994656088243,29.464265849123166,6444.1615483999685,6441.55007964885,404.9344569532828,[-0.29401415  0.75151027  0.59058276],[-0.64281358  0.3018065  -0.70406217],[-0.70735167 -0.58663886  0.39434562]
14,-290.3055638348012,128.14272469471672,121.83064204521813,8.33216691814436,9.822681636440215,6.82376870107798,6.038362024161124,1272.811749878664,1272.2320467504753,49.61329785457763,[ 0.15214816 -0.4778639   0.86515723],[0.49736516 0.793456   0.35079264],[-0.85409533  0.3769266   0.35839572]
11,-254.6700195789249,-267.8954888584887,90.08771394531475,4.489643972650831,3.530522078923315,6.550666970197077,4.768960654333166,1262.066635357595,1261.9681596768164,24.067996674409876,[-0.73767986  0.66773499 -0.09979178],[0.08791184 0.24154709 0.96639873],[-0.66940266 -0.70412001  0.23688624]
169,-135.2722600178064,111.55537944185043,161.30623815093585,24.089071272899588,21.385519837715176,23.996568772470347,34.94162761416452,3137.8014395931414,3133.4706127974036,258.39867083171737,[ 0.63460698  0.77282981 -0.00283922],[ 0.52325646 -0.42696111  0.73750044],[-0.56875009  0.46950856  0.67534069]
160,-248.97774802205157,-225.54121515978167,318.817344805908,20.157361654776903,21.448745871506876,19.244754567100536,14.410758064373153,5870.1157858369315,5866.3071337353795,406.17359107332175,[-0.75100419 -0.0947163  -0.65346884],[-0.38317038  0.86849508  0.31447854],[-0.53774823 -0.48656461  0.68853593]
12,-238.3960788187364,-156.12591943452955,43.85635303429913,11.36177271777302,6.922662734525369,10.12842278552624,9.174516414744888,1000.3609247705054,999.396044498155,48.465122729657935,[-0.45297846  0.48078292 -0.7507718 ],[-0.33253423  0.69023349  0.64264976],[-0.82718287 -0.54076383  0.15278413]
12,-282.92191500513894,-206.5149340621206,239.2221662267289,8.540802339928064,10.865562877760807,8.635319953932454,5.493776380383476,1470.385339582631,1469.5589149842965,53.18537298391362,[0.14649356 0.65649798 0.73996624],[-0.73073267  0.57601828 -0.36637781],[-0.66676038 -0.48704552  0.56410749]
8,-255.03233714583044,254.77053450305195,229.7783855650576,6.710521069792248,7.054946669994064,2.227987806035892,7.610676169749304,1209.4152299040875,1209.3526656572951,18.417488691064456,[-0.2905168   0.46381829 -0.8369424 ],[0.74810146 0.65545341 0.10356176],[ 0.59661059 -0.5960314  -0.53740337]
37,-200.02757551631478,197.68702754481734,36.72102795746881,18.816567646234915,7.002885875774312,6.863132495063003,13.005776788052582,1729.5833126642744,1727.4299293598817,101.8575821259028,[ 0.13501265 -0.04737776  0.98971053],[ 0.69460259  0.71685029 -0.06043926],[-0.7066108   0.69561556  0.12969257]
253,-281.29016081800904,236.0521881386777,280.5181906548176,31.711399705969217,18.193411719712156,19.303412447982794,15.230869429062878,7374.043882931258,7359.602289942277,611.0956861988344,[-0.08704611 -0.80343373  0.58899678],[0.78800746 0.30619252 0.53412581],[-0.6094811   0.51062744  0.60645891]
7,-93.87031501255206,-41.87814654319954,106.167274049395,5.722712058670618,5.337220399477824,5.140516337105703,4.273636657716181,391.5116926989641,391.37301822436854,22.128548413727064,[0.17726523 0.85195614 0.49269439],[-0.75168412  0.44034414 -0.49098679],[-0.6352543  -0.28331566  0.71845961]
9,-418.4040673137431,-88.2118468359563,169.31507270325812,5.2607478098171185,5.5212195814746075,4.0064469577207324,6.168896753066796,1379.9254346460004,1379.8590272581748,18.072864294649175,[ 0.37971165 -0.0259251   0.92474156],[-0.16784596  0.98108615  0.09642458],[ 0.90975096  0.19182767 -0.36817841]
4,-319.79436833994697,274.2899314627371,98.2622192005793,1.6670245928703304,1.4784856750465942,4.1976573241516295,1.955300266309053,865.2887878228289,865.2468607159333,8.649358386448903,[-0.63862696 -0.76697194  0.06252718],[ 0.21384898 -0.09883337  0.97185419],[ 0.73920513 -0.63402366 -0.22713383]
2,-242.42009117507018,133.1950266450301,130.14491311545444,3.902340480711132,0.7306331689598693,3.3755289112383267,4.213202722736469,432.3731499980414,432.35140519773586,4.336272912535037,[-0.58106858 -0.33115779 -0.74343381],[-0.18283145 -0.83700868  0.51574135],[ 0.79305231 -0.43560418 -0.42581338]
123,-341.33060756780355,-165.36263599563082,156.5074902777638,24.82227726937676,20.701098296175278,10.187245327089915,23.17186720014473,4563.892968382599,4559.663960142712,275.64087763475084,[0.29626226 0.25699202 0.91988248],[-0.46837257  0.87845508 -0.09457168],[-0.8323796 -0.4028297  0.3806211]
69,-337.78514000562546,312.7534989110204,33.81604166139472,12.277416516679715,11.242238702418982,9.660280233338344,8.81768235007394,3837.01098770114,3835.3858475981133,141.98557835754087,[-0.25987992 -0.37686874  0.88906264],[0.62998268 0.63160437 0.45188244],[-0.73183621  0.67752924  0.07327949]
76,-159.613292467239,24.314490694781327,64.64494508518067,11.57539977535151,19.55849333979752,11.1272213603462,12.282656886840208,1529.2324159599173,1522.6976844461433,194.0353286723722,[0.39621898 0.2567237  0.88153472],[-0.0306863  -0.95587524  0.29216583],[-0.91764311  0.14281269  0.37085801]
75,-211.79091839120167,55.597863568124374,79.9760856897507,13.030092603138726,21.258668398159564,13.735845875945625,12.67524951198728,2030.3135698191184,2025.1540771766959,222.57450387661254,[-0.34164676  0.04892613 -0.93855406],[-0.24067093 -0.96989948  0.03704743],[ 0.9084905  -0.23853981 -0.34313811]
307,-328.49182946314534,-45.8230001687673,224.28102401413574,16.94229992368732,28.55832655259375,33.472913473937325,19.120165625153593,7056.849146741723,7030.709754326509,751.2930817237175,[ 0.45278536 -0.72848     0.51410339],[0.35108812 0.67568164 0.64822176],[ 0.81958681  0.11300973 -0.56169943]
78,-374.61291214399483,160.7760789439635,27.554079176978302,14.771479319371748,20.772268177550792,11.937124421778623,20.26732664073506,3615.744509092043,3614.3449785377093,172.0211133159866,[-0.08503648 -0.35628091  0.93050132],[0.39135869 0.84688618 0.3600308 ],[-0.91630081  0.39477553  0.06741741]
6,-422.3931991636244,-226.3755222227834,11.217401268520481,5.7590903596174865,6.614251838799299,6.014498623845295,6.857700597577263,1174.4290212511971,1174.3637071126175,19.902145722662816,[ 0.40569151 -0.72981549  0.5502579 ],[-0.24293403  0.49427344  0.83467168],[ 0.88113419  0.47229558 -0.02322552]
78,-366.5551075485018,-155.56271095817908,232.82653352079447,13.486760179894022,14.479105050963746,11.672888925043287,13.017557453833149,4078.0785865408225,4076.2462584726486,167.4534450893728,[-0.59816569  0.57581787 -0.55734333],[0.10250235 0.74474908 0.65942557],[-0.79478996 -0.33731675  0.50450603]
3,-401.49607284783207,-79.05280085727263,94.29025267551167,7.240792833917859,0.6326835747009399,2.938716926479986,6.288143639379725,727.462182555838,727.4173349740951,8.133129833039341,[ 0.11077336 -0.94165928 -0.31781609],[-0.27111386  0.27902421 -0.92121809],[ 0.95615194  0.18821077 -0.22438844]
60,-219.89013442732184,145.84866857902034,284.92814810306754,13.113694163780986,15.167731230892215,25.63189350972452,27.749982041009023,3017.8757338315772,3016.5463017449347,129.86075984011228,[ 0.22652026 -0.78540879  0.57603958],[0.79338977 0.49185079 0.35863001],[-0.56499668  0.37578695  0.73454947]
15,-468.9520875251892,23.158390522013804,60.92857656910385,5.847940741237028,13.656146413459947,4.029444768469272,5.982559552435296,1834.601956586195,1833.9195766825756,54.97534842396065,[ 0.12857671 -0.00494746  0.99168722],[-0.04926338 -0.99878484  0.00140435],[-0.99047521  0.04903443  0.1286642 ]
63,-207.37163685686477,-147.37532781394538,79.7736285503403,9.839946997078481,13.770701737633518,13.360584223497748,16.07269642915872,2121.9409054862094,2121.2967741069283,113.69991205816754,[-0.34023363  0.7703959   0.53919498],[-0.52987385  0.31663154 -0.78675166],[-0.77683639 -0.5533847   0.30048394]
20,-253.91383689616242,-144.48425426553126,216.47943622381655,12.0583138505375,7.255756846115152,8.094184605067687,9.005556959313356,1627.514526429944,1626.809998139948,60.65963264426493,[0.27590058 0.61828901 0.73593313],[-0.66025722  0.67833528 -0.32236882],[-0.69852651 -0.39696342  0.59538287]
37,-371.2320846815176,25.557790405773236,289.1277401561377,7.7161440024697185,15.938998093149364,9.671019264245919,10.43321771263996,2868.764919127945,2867.366315190143,105.17661200862054,[ 0.61275565 -0.03383263  0.78954789],[-0.06347958 -0.99796196  0.0065022 ],[-0.78771877  0.05410443  0.6136545 ]
7,-183.02968859688045,162.29757674992007,214.39233217975433,7.0789819347844745,5.015223604479959,2.632629687057437,2.270417872331878,860.8616513917767,860.6916986967483,23.236686217685893,[ 0.20034067 -0.69118619  0.69435241],[0.80196802 0.522795   0.28902021],[-0.56277074  0.49894592  0.65904632]
3,-395.70629434730176,-109.34457942920851,49.43364181320427,3.4833233996040165,6.065759868816537,7.825890243498112,2.7633454965120605,716.4343861763341,716.2227499798149,17.553696177881676,[-0.27547142  0.69811575 -0.66087056],[-0.09114856  0.66540374  0.74089797],[-0.95697828 -0.26433361  0.11966746]
8,-263.34122105322245,42.75661483546924,208.83745992738056,6.131096832561881,4.196480970302952,5.595556832889615,4.109014412160618,958.5884490650508,958.4230140502448,23.551479003963617,[ 0.08397711 -0.95010556  0.30041182],[0.62350681 0.28526809 0.72791577],[-0.77729473  0.12618055  0.61635328]
17,-292.0240118665861,126.4688742212528,244.58695408350954,11.074695387766512,5.378823931405106,8.310713690662213,10.47196981141286,1655.8519644921953,1655.5919747525709,43.67585900345157,[ 0.14919378 -0.79447547  0.58868492],[0.66947957 0.51929522 0.53115871],[-0.72769383  0.31486695  0.60936072]
