N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
26,-195.42711046564906,-70.79610414614477,217.5453508396763,8.226656218163582,11.356896121759073,12.925049043060689,7.773348979925208,1537.003998516649,1534.9881696413777,88.84802807529174,[0.2681489  0.81887373 0.50748594],[-0.7122518   0.52321663 -0.4679121 ],[-0.64868601 -0.23598766  0.72354425]
37,-231.33463451144402,255.86256143310266,308.0077104988896,12.538345248863397,10.496831617033989,11.07882355718153,12.10602673361873,2814.9990249375574,2814.3438238079707,95.01377004742596,[0.76110843 0.64773888 0.03388657],[ 0.41259366 -0.5237954   0.74525488],[-0.5004802   0.55323839  0.66591806]
45,-275.71000907330813,-110.60520580663523,114.42476584019401,13.800444292559822,10.220595345762002,12.614508620822445,11.001162562500857,2139.464613537404,2137.540015197591,123.71993584770243,[-0.39901106  0.91357566 -0.07854741],[0.30003443 0.21102712 0.93029398],[-0.86646957 -0.34763066  0.3583063 ]
16,-434.74087991486783,177.32342049794028,43.78460077266534,8.618341126179077,14.783234978190471,7.080571817828128,12.570994487705123,1887.4799327405528,1887.0490456870223,54.499192526502874,[0.10428137 0.0095959  0.99450154],[ 0.37351639  0.92637543 -0.0481047 ],[-0.9217434   0.37647905  0.09301948]
10,-243.63107385394133,188.7110674986401,259.061516138638,5.13395982931568,9.506651099993826,4.926609234783005,5.836099586824801,1273.5667177764326,1273.3403379012334,32.69608149485258,[ 0.7116028  -0.04390619  0.70120875],[-0.35702181 -0.88217887  0.30707632],[-0.60510899  0.46886318  0.64343642]
101,-383.842570447925,50.17287527621064,273.40325448352985,12.520018506839607,24.250587942540772,14.061821190640472,9.9794094340775,4770.998595921988,4765.706261692974,292.53280443026586,[0.55874791 0.43851636 0.70392057],[ 0.17814089 -0.89242303  0.41454428],[-0.80997938  0.10622872  0.5767572 ]
9,-195.50039563709657,159.59382750243276,208.18527356644123,7.226869859115785,4.05118175217491,6.530918137648153,6.242094991104779,981.8831635558834,981.749697463575,25.43419968907738,[ 0.07783951 -0.75471082  0.6514235 ],[0.79799247 0.43884143 0.41306927],[-0.59761947  0.48767794  0.63641276]
5,-221.26503642909762,-110.32234038894251,196.16534415103098,3.596394827417553,7.420356602562278,6.522605062421897,4.183601249579886,706.0988412323372,705.8099997012994,21.51385103147242,[0.25104511 0.69483925 0.6739249 ],[-0.66770477  0.62837322 -0.39914589],[-0.70081859 -0.34977924  0.6216975 ]
211,-291.68592094582505,226.6186891323969,280.5688268623945,27.353035718202893,19.096163211365727,14.827688524162198,18.296819750834185,6752.580042406207,6749.249531187389,456.45383732822097,[ 0.29525598 -0.56910578  0.76742591],[0.71843024 0.66175376 0.21433609],[-0.62982688  0.48805797  0.60424955]
446,-320.80710031314374,-216.231475457464,160.72869198212868,27.998313551871725,48.865479979709484,27.47903544268962,34.51760577018437,8936.64591592633,8887.020854134991,1100.9846161813227,[0.20939286 0.36514072 0.90709806],[-0.611884    0.77252316 -0.16972313],[-0.76272708 -0.51949997  0.3851846 ]
39,-295.9278512412401,78.2514732646921,313.36801632736746,9.304215619696905,15.592918509898437,9.645960255000615,8.226417496225656,2737.9517798167885,2736.8943740577342,117.89694138508553,[ 0.64346618 -0.33086947  0.69027289],[-0.36013193 -0.926579   -0.10842667],[-0.67546744  0.17882041  0.71537892]
36,-218.5752591165799,118.67284776172454,9.575380803229285,9.19725270920555,18.598704804223473,5.365089847460374,15.31892845662203,1498.6684078745348,1496.4948698697508,89.27584958390649,[0.14425037 0.18663037 0.97178235],[ 0.45856374  0.85763295 -0.23277675],[-0.87687578  0.47920228  0.03813195]
283,-244.9008724324125,-185.1934571734858,307.67706510218255,24.033105797994477,39.095365479994065,26.535990256497975,37.38024582972802,7360.709360805456,7344.451068295316,639.2228127764046,[-0.76393955 -0.05737005 -0.64273248],[-0.31578347  0.90186111  0.29483443],[-0.56274077 -0.42819997  0.70708388]
42,-352.251122150489,51.84011337327712,149.09418577584933,9.632496070538046,17.01595992439087,8.464245509501426,9.856768522264701,2504.7528482391267,2502.9968734871827,122.99938959784897,[ 0.37248787 -0.11634795  0.92071491],[-0.16883855 -0.98404902 -0.05604533],[-0.91254936  0.13457596  0.38619035]
21,-234.97730277533714,228.12549180428812,100.68202494379018,5.9385742300002065,11.727403167900654,6.960105147088829,10.765749513210077,1571.3249306522498,1571.1430352758723,47.14108601849545,[0.56273327 0.22879222 0.79434589],[-0.46193081 -0.70986755  0.5317029 ],[-0.68552986  0.66613976  0.29377991]
45,-210.2779370854476,60.99274072179289,92.62127085001329,9.74776076268421,11.884970101041384,8.212013209986663,9.375657190621789,1598.4419925124232,1596.5634143379193,98.53163092412902,[0.46578168 0.45242465 0.76049941],[-0.01901351 -0.85410354  0.51975535],[-0.88469538  0.25655229  0.38922361]
317,-389.0550005477259,106.57693843308192,172.83211721471736,23.470567422142974,26.636575225096635,41.45179712973489,19.847512268305163,7868.37259424889,7827.289081941477,902.7230926305983,[-0.02852982 -0.87795069  0.47790023],[0.4632822  0.41203201 0.78460131],[-0.88575146  0.24378721  0.39498373]
8,-275.1665635435432,11.506566707832341,290.27511083007704,6.449816701882818,4.354022393817572,7.0428909843795475,8.791323289382069,1132.1257535418272,1132.0471578190925,16.184245255782173,[-0.57920246  0.58084088 -0.57196886],[-0.43775505 -0.81351313 -0.38284057],[ 0.68767363 -0.02864005 -0.72545484]
43,-36.728534348426294,-15.476460679970918,27.907917452877886,13.977845475863246,8.122467460889435,13.679903546393962,16.24839436388733,345.1244899525033,339.75595689627477,87.28273921511578,[-0.6312386   0.07984771 -0.77146754],[-0.15618589  0.9612222   0.22728364],[-0.75969981 -0.26396255  0.59428947]
37,-416.3512349008281,-88.722628962639,222.77453690974735,7.0826466088106335,9.906652506194549,10.903157460101678,7.151133703432718,2923.80210538504,2923.3415249844725,89.55405206833437,[0.11380081 0.83142656 0.54385592],[-0.48603518  0.52402382 -0.69940606],[-0.86649823 -0.18474013  0.46373689]
