N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
12,-368.43948442767504,-165.02201174131253,45.7032106339434,9.516447489941351,6.950416602750677,4.130969790736972,6.523553044269289,1408.0095677367276,1407.6746627655018,36.774998790490024,[0.0330798  0.19744681 0.97975532],[-0.41988591  0.89233139 -0.16565181],[-0.90697384 -0.40590572  0.11242328]
296,-244.34436591549235,-181.88779187084936,312.101958356368,22.70179449046018,36.45907723558055,26.889761399849,36.57190824579311,7549.726457814394,7533.087424721666,608.0478683793791,[-0.78339246 -0.01388578 -0.62137222],[-0.2699966   0.90809432  0.32010396],[-0.55981969 -0.41853542  0.71514335]
39,-229.33132154021996,258.21636367560706,307.36177830379074,9.400036771791202,12.714337468761409,13.094981764865828,10.147718917928128,2889.784368506383,2888.1387625418897,111.27595899039136,[0.78892437 0.60973174 0.07632525],[ 0.36266305 -0.56227575  0.74318335],[-0.49605832  0.55863511  0.66472021]
7,-51.37742368767375,-44.48003606419833,43.15546015233867,4.734181809571597,3.3205893338883765,7.123252308989632,2.922891779805555,214.22018826334966,213.26373632922994,23.10630011394813,[-0.47718697  0.83014304  0.28836631],[0.60508528 0.07240222 0.79286173],[ 0.63731029  0.55282949 -0.53685673]
3,-253.6316504067195,183.3460085276416,319.52376577485757,1.370685144776936,1.6494814844368169,4.057440562789148,2.2720049829879914,774.7081019006944,774.6917052346726,6.91028155330338,[-0.62564052 -0.77851375 -0.04990268],[ 0.53573985 -0.47527581  0.69792243],[ 0.56705975 -0.40991369 -0.71443265]
198,-312.51334922271275,-256.91971130043913,164.5318854205666,28.592196728248584,19.11240700167157,23.5065789048954,32.33491730937359,6169.172243702185,6166.406761737893,371.75221644506064,[-0.30476192  0.7491657   0.58810792],[-0.62819425  0.30601286 -0.71535175],[-0.71588558 -0.58745798  0.37736051]
179,-132.73455012942196,109.88683654790218,156.0956847217013,21.12708754193259,19.33849219230101,30.424712256539486,34.40323580163787,3156.724990673908,3149.7715914686637,303.92739627517324,[0.77406686 0.58252191 0.24796919],[ 0.27582758 -0.66284339  0.69610185],[-0.56985932  0.47043263  0.67376071]
53,-234.1712033448993,111.17921338709883,15.839623164469053,22.491201686515026,17.646173348778166,10.06459951272199,23.21062442542746,1902.438782928153,1899.1221525419417,144.56926710070147,[0.17713943 0.23698953 0.95522646],[-0.393944   -0.8723573   0.28948378],[ 0.9019034  -0.42758472 -0.06116827]
196,-341.08607521242783,-175.75957641052935,137.4485173060596,21.507388437665313,22.214360951814605,34.08477259357823,21.078329447791194,5736.390573696746,5720.058165381228,570.306942004807,[-0.52342853  0.81047753 -0.2629615 ],[0.16009927 0.39666704 0.90389351],[-0.83689354 -0.43102371  0.33738371]
4,-227.3202061889233,134.54149450317612,182.66516090558946,1.9735157488926456,5.102883222680715,4.9010777218136,4.620739044099304,642.4675074021302,642.3991319177361,11.40624162376066,[ 0.22809831 -0.62653658  0.74526712],[0.66869812 0.65716889 0.34781011],[-0.70768212  0.41902383  0.56886294]
353,-389.31243374113245,103.18458235892636,163.6153640944754,24.63874423216209,26.456790726638637,44.025096680671886,19.647661531617015,8229.121705506443,8183.8635664046,1008.8658896713861,[-0.07050681 -0.91040912  0.40765675],[0.4403559  0.33828863 0.83165346],[-0.89505054  0.23815129  0.37705237]
19,-381.2124225265991,-266.9232714363064,113.963328098993,8.778678423698725,5.733652929533695,17.52727032252745,5.069086454006646,2090.2396331854775,2088.6779689621167,86.02516685770024,[-0.49167003  0.82326241  0.28372449],[ 0.35379584 -0.10885915  0.92896619],[-0.79566895 -0.55712538  0.23774404]
8,-147.89237508732225,-73.47199668015573,7.334541497545173,6.682996078236701,3.9273492226357325,4.653556064987284,6.272736114042425,468.12958145598725,467.9865597320682,18.34390423637719,[-0.33059762  0.72541069  0.60372556],[ 0.29984884 -0.52581665  0.79599468],[-0.89487199 -0.44418035  0.04367982]
126,-303.9903633710876,189.68391407350921,215.99261308192246,15.375208455365819,17.661038516694173,15.363862380375954,19.21426248777652,4704.318289057103,4703.810423784201,228.11228485009474,[-0.46475244 -0.87757716  0.11774339],[ 0.50636673 -0.15433669  0.84839432],[-0.72635935  0.45391466  0.51610423]
90,-128.75945637965535,-122.33984812970739,29.24112049736987,17.22366690098934,10.739075620970779,18.21747474203072,16.655112522079072,1724.4343185569483,1717.7227899480788,204.5569342606553,[ 0.61598599 -0.72505644 -0.30798444],[ 0.32642907 -0.1208835   0.93746   ],[ 0.71694165  0.67799729 -0.16221695]
4,-299.1740925726291,109.0147490253585,121.68692021799922,3.3404286892837898,5.3809300586627105,3.3023939603784704,2.5248372897752236,681.9023990476223,681.7731890516402,13.381482663859957,[0.44090044 0.24665413 0.86299973],[-0.18782663 -0.91485612  0.35743451],[-0.87768329  0.31968737  0.35703225]
46,-33.85639742553516,-4.3304814266308345,27.062430885042545,15.27257618401151,15.558793115994069,19.784123634769667,23.068425928846985,353.9213345093926,338.3643197490203,120.61756608028949,[-0.64980456  0.2646461  -0.71254226],[0.15484029 0.96386203 0.21678209],[-0.74416297 -0.03053574  0.66729982]
5,-312.722078469554,-182.9152092104659,317.8589642649279,2.537432042754179,6.1974302914840065,5.055215975975061,5.055720577851549,1077.8581898694654,1077.7640204777617,14.97967557901657,[0.32926036 0.64134216 0.6930136 ],[-0.68606463  0.66676782 -0.29109447],[-0.64877033 -0.37960625  0.65954239]
45,-286.57146759211014,119.93808937413364,238.08119091156303,13.995772113928016,10.579154507927269,15.889819573137608,19.49313313962418,2629.916045524427,2629.2750581747737,89.83584433653384,[-0.08419361 -0.92684163  0.36589072],[0.67621218 0.21655558 0.70415962],[-0.73188013  0.3067055   0.60850901]
14,-450.5740115725562,-78.45468564264607,87.06004112942726,8.843082273488516,10.044821723644372,5.515947331899098,9.37179775015045,1742.6851203553226,1742.4889060746143,41.11515485746226,[-0.21950794  0.20183989 -0.9545035 ],[-0.12336381  0.96476967  0.23238086],[-0.96777974 -0.16876063  0.18687486]
60,-366.26220926873503,15.279130787717682,289.0918338924631,13.554763271397636,14.612007791419023,12.720278835300052,11.313350111413836,3620.172374491033,3618.063777101213,160.3676165709332,[0.45726725 0.70483549 0.5423224 ],[ 0.41869675 -0.70861995  0.56793556],[-0.78460161  0.03262971  0.61914103]
18,-147.98165111307696,4.699541375963438,74.27268371553183,7.957902543344742,5.736272706856039,8.034826299608275,8.497751917734512,704.3827853310328,704.1098389576425,39.97281864558426,[-0.06578321 -0.99541173 -0.06948419],[ 0.44466128 -0.09158218  0.89100452],[-0.89327986  0.02771621  0.44864563]
121,-251.33804406323523,6.903159209294206,20.476412697201972,15.461520379858039,25.397702984531392,13.037009282099717,15.82722995431742,2795.0570117004536,2783.0883058579743,312.24192139513866,[0.08620794 0.27346647 0.95801059],[-0.00610367 -0.96142741  0.27499105],[-0.99625847  0.02955379  0.08121353]
5,-414.22163322754056,215.61960540742695,84.51761144830257,4.377873316994627,4.765011147743602,3.5617835973259204,4.071744577072506,1061.2669773935738,1061.2324249090823,13.774623273750068,[-0.07285591 -0.48212305  0.87306895],[-0.48253641 -0.74907673 -0.45391923],[ 0.87284055 -0.45435826 -0.17806726]
26,-249.34475347971545,150.19895155540115,225.9591518996103,3.962849334679525,10.330782916776775,13.174569767603673,9.64868972000945,1880.3432146419116,1880.3013773755033,72.46834839246698,[-0.09619965 -0.87466375  0.47508836],[-0.73041232 -0.2622218  -0.63066439],[ 0.67619781 -0.40768008 -0.61363953]
221,-284.8060428813439,229.63234193053466,277.15905539898915,28.39912161907467,17.92801343394828,16.688359283773444,18.590495074440085,6840.521113391756,6834.633614201254,479.14454369346817,[-0.44277748 -0.85921734  0.25630775],[ 0.64610659 -0.10754801  0.75563199],[-0.62168672  0.50017895  0.60276582]
14,-218.73196405195714,-196.06326193845712,184.7697269150155,7.647438436076789,7.045391078312017,3.9075382790983864,5.544845163846995,1298.859304489758,1298.847775415008,35.98645011185875,[ 0.54989746 -0.80903005 -0.20756484],[0.54787595 0.16181679 0.82076018],[ 0.63043217  0.56505372 -0.53223075]
326,-330.00169210344,-50.51638341619934,216.47181746384476,16.332976849035102,30.123566157531176,36.9641103639335,21.89332596465316,7234.180972488894,7202.828404070274,813.9057671155767,[ 0.44984404 -0.73070926  0.51352149],[0.3345048  0.67097881 0.66173557],[ 0.82809835  0.1259024  -0.54626158]
27,-414.7151963135645,-97.71689895738939,223.03147231418066,6.163613614806747,8.94783221722814,8.64579054518217,7.03712521816084,2499.6179445621206,2499.520144373903,62.113345324610215,[0.06660585 0.86234636 0.50191873],[ 0.50200737 -0.46369294  0.73005305],[ 0.86229477  0.2033411  -0.46378889]
3,-486.2906901430802,-11.057830095536218,11.735319186239144,1.155967189716114,2.5910443380420656,2.4218417155904404,1.2202441069145338,842.7619909634861,842.7515548719667,6.107841950800974,[ 0.03311562 -0.65213671  0.75737776],[-0.00148329  0.75776048  0.65253111],[ 0.99945043  0.02273238 -0.0241264 ]
5,-188.08238895841686,-170.79463366644742,236.5380009210299,4.364124438086428,3.3219179244134263,5.39120391030937,5.250922916223249,776.353051991486,776.3187268231218,12.522344194160462,[-0.50682884 -0.45557812 -0.7318286 ],[-0.6704898   0.74191456  0.00249173],[ 0.54181912  0.4919465  -0.68148418]
8,-447.8413211477224,155.99812059498475,67.80514678368434,5.151619159700201,3.965461146921945,4.521192591764142,3.890893499488331,1355.1195128759277,1355.061365967801,19.490818007306427,[ 0.12293568  0.67083517 -0.73134602],[0.33304451 0.66631213 0.66716527],[ 0.93486265 -0.32558919 -0.14150444]
67,-204.73403715361997,-149.84950120925114,74.06959830386207,8.94774671114781,12.330528268620181,14.595280788707596,11.829943770261963,2168.2935145291312,2167.6036495385506,143.2130107342766,[-0.46776427  0.81179031  0.34956128],[ 0.42671408 -0.13893282  0.89365137],[-0.77402305 -0.5671809   0.28141455]
31,-316.38326398267293,147.50985233701084,321.4341942808885,15.689152739698752,11.622140307777366,7.544048661396503,9.864954694539685,2644.0995556453845,2643.159510715948,103.01834431189556,[ 0.37369577 -0.64686323  0.66477021],[0.64454381 0.696483   0.31539612],[-0.6670193   0.31061133  0.67720444]
15,-148.6276391221124,-143.26439384632147,91.32555117894317,8.920740420304389,6.214049739526223,15.123354487013472,15.037095639220903,877.1360990997242,876.2922117102454,42.521267546615064,[-0.73139846  0.66627796 -0.14536154],[0.17911063 0.39335543 0.90177097],[-0.65800887 -0.6335181   0.40703702]
37,-367.5684642161325,-306.97242409341976,14.492707150338578,13.920963328243165,17.50892583393891,7.858119516776725,6.302860986069527,2917.5539990653874,2914.9297414149273,138.78644317814715,[ 0.11454217 -0.09044337  0.98929272],[-0.63117449  0.76238658  0.14277767],[-0.76713679 -0.64077039  0.03023987]
75,-216.3153910054469,54.268494750775254,79.69489507404987,15.265664189124415,22.571265052116885,12.870660744267212,13.763237599934245,2065.1568333462697,2056.723588351177,233.54427580887432,[ 0.24384168 -0.35382026  0.90296869],[-0.32571077 -0.90687025 -0.26739267],[ 0.91348439 -0.22890515 -0.33637584]
2,-353.2213224968604,85.17110166885823,180.4845001772223,2.6976456259826023,1.5624720578347322,1.732819410242044,1.249745665500683,573.7713748595397,573.7519256720071,4.724234950788357,[-0.09918017  0.81087343 -0.57675608],[0.4817923  0.54627587 0.68517067],[ 0.87065462 -0.2099213  -0.44485231]
75,-363.4863762999319,-156.8955161500256,231.47981479825344,14.580801136042853,12.834911091137432,10.6899751754181,13.062912910264483,3975.3924374535222,3974.176815545748,155.34850651822288,[-0.60867539  0.48692293 -0.62643462],[0.03145668 0.80372703 0.59416609],[-0.79279553 -0.34194872  0.50452584]
21,-330.4356227534433,239.27920722127757,63.676393838484536,12.12279772288,10.923439304581228,12.908137557305805,13.497801075343114,1894.4856067763756,1893.3476935211336,72.19084559352052,[0.58723048 0.70591038 0.39604407],[-0.12102337 -0.40721986  0.90527638],[-0.800321    0.57953647  0.15370026]
