N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
138,-300.1089860600138,226.64079185622242,275.4776800598629,15.900818474834796,17.376157721877064,17.357188378839975,13.824345778824613,5484.786054110206,5481.00372508484,303.5496840839385,[0.75153157 0.54638987 0.36967338],[ 0.14311213 -0.68205574  0.71716029],[-0.64398697  0.48606385  0.59078144]
35,-382.2345256542753,221.05875262473742,135.61599613380676,10.152693870233694,14.821546820067612,10.872657050488899,10.869022322752304,2735.1268607203765,2733.8515464160223,106.47959631724402,[0.53925794 0.53235377 0.65253379],[-0.15633645 -0.69809934  0.69872471],[-0.82750214  0.47880766  0.29322931]
13,-280.42084799731293,-249.9767518992335,65.04496189347417,4.91530025327519,12.941968948752246,3.998890519137072,10.177937541085337,1375.5086351104778,1375.2261910944358,36.87376798623192,[0.22146777 0.00510215 0.97515434],[-0.64063812  0.75468354  0.14154702],[-0.73521074 -0.65606915  0.17040671]
386,-387.0213032177894,96.82346540315511,159.55591236931923,26.90455716119531,32.2110466828296,41.1433358895293,28.396617807407385,8509.358579483007,8469.878449953896,1021.7526519719011,[-0.01785474 -0.87126853  0.49048176],[0.4359003  0.43470183 0.78805155],[-0.89981783  0.2278716   0.37202473]
59,-314.82267589861254,-317.57426839785495,60.804559874012426,11.801393740946066,18.28988315265959,9.82543620042275,15.530000361363504,3470.5601353483503,3469.2155060024156,139.27941611788032,[ 0.43701922 -0.26929804  0.85819157],[-0.56808591  0.65709605  0.49548278],[-0.69734683 -0.70406203  0.13417918]
111,-377.0545638400368,40.240664614238455,282.49036467399026,15.014800490098947,32.411506437787494,17.117185613077513,9.996622439239907,4996.716711945934,4985.499080842335,403.6898484335221,[0.56405323 0.45748163 0.68742601],[ 0.2141306  -0.88505768  0.41330495],[-0.79749109  0.08592705  0.59718046]
53,-338.87350645486976,167.82579606406466,175.06935456116022,12.304262816738031,7.718607789399976,13.274687694897032,15.175351785501244,3036.6425399596433,3036.192261106135,91.0158041306765,[0.56220119 0.73020654 0.38823734],[ 0.15080849 -0.55210236  0.82002426],[-0.81313382  0.40246913  0.42051395]
69,-45.97518331081855,3.7211750661566456,19.36858581225417,17.598171857313105,18.236291338529018,12.587686901410677,17.036305146850562,466.3637772956768,452.23901343818557,183.9997650549665,[0.38228404 0.11888409 0.91636537],[-0.01256524 -0.99092877  0.13379942],[-0.92395943  0.06266373  0.37732245]
14,-315.66451460249476,-175.53600128364016,318.965371199242,3.0266716885854,9.217638226766875,4.4752326226174155,4.476589074756887,1803.3552594820787,1803.130466891717,36.21192281307101,[-0.7067569  -0.01436543 -0.70731062],[-0.26723925  0.93113925  0.24811868],[-0.65504035 -0.36438075  0.6619281 ]
137,-301.91521805165723,190.07844493955443,214.35885062229468,17.00285991818495,17.505248421606744,13.983257528564751,18.30349836123421,4879.870779635074,4879.191385713929,250.52423619588726,[-0.45338335 -0.8798472   0.14252175],[ 0.51791228 -0.12991936  0.8455104 ],[-0.72540362  0.4571541   0.51458694]
162,-341.24462363405314,-168.1357884184007,158.6820477601925,21.602827200815288,21.64162463457186,12.033352821340129,19.536559980644352,5260.266375831074,5254.908816039907,334.96217241895374,[0.16531705 0.47706953 0.86317723],[-0.53571632  0.77828083 -0.3275469 ],[-0.82805694 -0.40826905  0.38423703]
16,-212.29923838435923,-232.2511879804195,341.726739075694,3.8399061142779347,10.947397541458336,11.869125920062872,13.693361604592287,1859.1480953846067,1859.0920616118265,37.414430134283485,[ 0.77595081 -0.62843569  0.05448785],[0.43508108 0.59574522 0.67512375],[ 0.45673274  0.50015619 -0.73568947]
65,-337.06220752028634,311.6474060809256,35.01705010195218,14.2134081712809,12.348859694694566,9.527265428223858,10.111388693264448,3715.34853735477,3713.061849047354,149.00988654188956,[-0.25739659 -0.3782494   0.88919873],[0.63058353 0.63151404 0.45117007],[-0.73219629  0.67684371  0.07596828]
4,-373.58891341524907,1.3483290129036472,218.90516099392653,2.7199640712451294,4.3966569659934125,4.316052393449811,1.4505134566746931,866.0851195578342,866.0289877556528,13.150084077428694,[-0.3205945   0.76987013 -0.55183254],[0.39091526 0.63819312 0.66324566],[ 0.86278875 -0.00308685 -0.50555518]
134,-241.87050832658647,-2.5542715071365674,24.624305796792264,11.469101269838424,30.016750616242845,17.555254402528856,11.913696234717278,2841.3863591692875,2822.628215397116,401.5242822277624,[-0.09253506 -0.34708542 -0.93325718],[-0.0441062   0.93778747 -0.34439702],[-0.99473208 -0.00929363  0.10208684]
4,-156.93846772525728,-73.48988049107359,4.417401502860602,4.140431012133476,2.963696163620205,0.37090937569052707,4.7481705124274995,346.8484243997316,346.82858933541536,3.7792847381756784,[ 0.05209467 -0.05122369  0.99732757],[ 0.42157485 -0.90420555 -0.0684615 ],[ 0.90529597  0.4240147  -0.02550967]
39,-301.14996474419934,-165.00007900635597,276.2474531464854,10.840457178959989,10.32337030517286,9.902209381109667,14.4555144320649,2754.178629365046,2754.0958002634798,66.66384464117081,[ 0.24070853 -0.92593426 -0.29104151],[-0.68934312  0.04800181 -0.72284292],[ 0.68327554  0.37462192 -0.62673197]
40,-231.46977148504874,-55.56967448453081,265.57201887485024,10.577046208958347,25.199884456555335,7.708723802303796,6.399575765246092,2262.1082833359674,2256.6024865924282,175.20620954922555,[-0.69211549 -0.28539392 -0.66296791],[-0.31593408  0.94563103 -0.07725031],[-0.6489698  -0.15598802  0.74465156]
126,-209.4694536671729,-103.6152915134605,143.39353011338358,13.871692203123692,20.53705276027532,17.936114426828116,17.80839650944554,3092.3114090704025,3088.740649791381,278.0461181017261,[0.42746419 0.31240484 0.84833813],[-0.48508623  0.87112521 -0.07636901],[-0.76286678 -0.37887213  0.52391811]
17,-213.33026250231674,-194.7726803736645,192.77085815665293,8.090388954844313,9.770721312442374,9.775996697249438,6.709401892391707,1433.1907314024684,1432.3866315785294,59.87347490555253,[-0.66346835  0.74788624  0.02181564],[0.42716394 0.35468716 0.83170186],[-0.61428065 -0.56112672  0.55479374]
270,-329.03616525963406,-47.10437348921568,219.46688033780077,17.54165128324098,30.44434383224596,33.85723516788512,20.064205303756516,6585.923927993486,6561.281135721971,729.0474136599713,[-0.46266037  0.7010143  -0.54270096],[0.32392336 0.70350491 0.63257766],[-0.82523878 -0.11687509  0.55255875]
197,-134.63013685234708,109.33872404102478,155.92405892653068,24.07066075920766,21.228177264248657,31.64967768795958,38.438538263871266,3329.422089977826,3323.0165640304417,321.98527667977214,[-0.64506698 -0.76383596 -0.02105302],[ 0.50209098 -0.44446802  0.74185768],[ 0.57601496 -0.46797736 -0.67022679]
11,-412.15437953839995,22.312204884649027,20.530829903556292,4.463552412806111,9.502033272801903,4.714011390694893,4.796068147109119,1371.1018266244146,1370.8328159512214,34.69180029557083,[ 0.04586744 -0.07026944  0.99647297],[0.05743229 0.99605835 0.0675966 ],[-0.9972952   0.05412924  0.04972238]
13,-200.66968052693585,198.90366642828855,44.073117725463355,6.397765482995185,4.402166785798338,4.457535320618898,5.943913256812518,1031.424622117316,1031.3945482225267,24.13232055119049,[-0.28223514 -0.07287665 -0.95657322],[ 0.65403925  0.71484902 -0.24743392],[ 0.70183758 -0.69547098 -0.15409133]
30,-101.83207700776546,-46.95248276035031,59.65562461386935,12.68789628784645,9.962937975242234,6.426049433628213,14.948361889397878,701.7921428354686,700.890825917997,48.14687305751759,[-0.5677774   0.23107953 -0.79008295],[-0.1852227   0.89931653  0.39613424],[-0.80207317 -0.37125736  0.46781043]
101,-141.6746694547765,-114.72000560759182,183.99265063900063,11.784998230930418,21.732723461002756,19.95263597052347,22.80961010335766,2621.07988180679,2614.800028142683,218.97375560406795,[0.44236243 0.56810937 0.69395045],[-0.71320232  0.6919756  -0.111858  ],[-0.54374436 -0.44544529  0.71128093]
95,-214.37951148778416,143.52867323789295,281.7192303522918,12.764677954531788,17.29282801679713,30.25364410242565,33.056143514891694,3739.965350772958,3738.1337973263367,162.48937405614635,[ 0.12769489 -0.84130451  0.52526253],[0.81912409 0.38806512 0.422423  ],[-0.55922245  0.37631393  0.73868672]
99,-390.53260563136934,166.4598100630284,31.957190526438012,28.379625381444338,21.26250230966707,14.262732011760681,31.93762833008873,4251.0627949602385,4249.864800890892,207.4959592670033,[-0.00951332 -0.21222574  0.97717436],[0.39871909 0.89536814 0.19834056],[-0.91702376  0.39150495  0.07610053]
62,-129.8665483667886,-120.482903665227,32.366296062517264,17.219824283350334,12.405261074872174,15.661913160049574,16.43632223679622,1431.3077403358113,1425.6029337921063,162.73194559323164,[ 0.50370393 -0.6845665  -0.52692604],[ 0.4737322  -0.29117532  0.83114062],[ 0.72239889  0.66827063 -0.17763505]
7,-297.23802109418557,118.44889867400151,161.64431013703415,3.8119983357671057,4.583864534119425,10.110072695057317,4.840595576663207,948.9033684672688,948.5973644991586,28.39986480785713,[0.41140243 0.9068044  0.09194467],[ 0.37866328 -0.26180447  0.8877345 ],[-0.82907307  0.33040006  0.45108052]
12,-168.35430799939363,-186.2687420148596,214.13343242486687,11.268844602290692,7.212710317413617,4.43269488819706,8.351740277272203,1144.1292828297103,1143.5055766704154,39.335124519896205,[-0.55620865  0.7920259   0.25164839],[-0.65562946 -0.23213046 -0.71851616],[-0.51066815 -0.564633    0.64838848]
46,-235.69306970318902,125.12930629896609,13.939096553218837,16.878746685374633,16.27070850794202,8.73546225524273,13.563922872594864,1819.4636230821573,1815.2662451201584,144.94926796781027,[0.13471827 0.1446604  0.98026749],[ 0.45038382  0.87224988 -0.19061628],[-0.88261283  0.46717612  0.05235529]
198,-242.50620642412204,-199.5195499802504,304.75189181584864,26.26971415283948,31.00179742530452,26.006195479206674,38.01507347338559,6191.877500615749,6183.410165377333,422.18567096514664,[-0.77960793 -0.0073955  -0.62622423],[-0.29101947  0.88969054  0.35179313],[-0.55454409 -0.45650416  0.69576204]
5,-177.20813526104044,154.33238445773344,15.547316930497885,2.7047882562879386,2.2982571386590642,4.960637115673901,1.5172226969190332,526.7700463420233,526.630800318441,13.215441006814231,[0.59195423 0.62897932 0.50395952],[-0.2887117  -0.41830607  0.86120008],[-0.75248637  0.65529004  0.06602436]
54,-284.87200707275434,121.20231360019541,243.60845533634838,10.229349007660483,9.193732402593056,21.454169336449908,18.93100320317457,2900.5045527654033,2898.545094908816,125.94048646425637,[-0.25828698 -0.95076013  0.17129803],[ 0.64153376 -0.0362285   0.76623882],[-0.72230345  0.30780298  0.61930207]
14,-249.24648602840904,-183.39884720954564,148.13273992248983,4.011032530885382,10.440656470808712,11.942218642289463,9.599372294930312,1284.8269498014,1284.5037964421315,49.28320494421838,[-0.68097416  0.64605805 -0.34479441],[0.09480863 0.54464943 0.83328766],[-0.72614428 -0.53475788  0.43214407]
26,-380.69532404833757,-42.58018337434596,163.28797543020343,6.202559783149237,16.03125967593684,6.817849461698636,5.3674433517389115,2125.2578142904404,2123.668720730083,90.27883862819058,[-0.40024085  0.3790412  -0.83434707],[0.06301633 0.91968028 0.38757853],[-0.91424078 -0.10254727  0.3919794 ]
4,-238.66732758295836,-267.4144805885901,138.95157247205702,3.6610254801820052,3.438517325695141,4.209014563522847,2.8600157869330554,768.9412631692862,768.8790443029574,11.789187418875668,[-0.64966489  0.71458711  0.25942396],[0.43871204 0.07371521 0.89559914],[-0.62086011 -0.69565173  0.36138815]
9,-288.13468350845596,-203.44594229971798,226.75198243771982,6.213678779051711,5.975075347361102,7.979450141211831,4.714389728462618,1258.3365097174205,1258.1507684921585,32.23544559460412,[-0.60003521  0.79865477 -0.04591628],[0.40959653 0.35602205 0.83992796],[-0.68715968 -0.4851792   0.54075199]
10,-166.5788573715501,-152.8055478968143,110.2142810575444,6.7735540896724835,6.522865795941894,6.085423138994588,9.269407913174382,795.9743792358416,795.8939289628621,19.7899976125352,[-0.60699237  0.092189   -0.78934242],[-0.43914087  0.78892279  0.42983267],[-0.66235607 -0.60753767  0.43838616]
39,-418.9510650974372,92.84278651540556,206.85964031620597,8.45123073171821,9.931027329329185,18.911602325125468,5.849342425603918,2978.141467069186,2975.439022559419,138.52847108488362,[0.34241633 0.89270956 0.29295171],[ 0.33067246 -0.40635639  0.85178061],[-0.87943549  0.19479253  0.43433752]
