N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
25,-295.9061040359017,-159.97467284296633,273.6175204833314,7.211712751720094,7.900711055872369,7.632983547829678,8.565241870924604,2168.8435119438977,2168.688023910593,49.8797850446155,[ 0.57360977 -0.80541086  0.14928224],[0.45311013 0.4638086  0.76129678],[ 0.68239508  0.36904598 -0.63098496]
102,-302.77965558021697,188.21231866226728,214.92076318996425,16.801920668983996,17.658320866478633,13.614567703893842,20.32789258109376,4211.938815869185,4210.9802055102955,193.54081617870563,[-0.11957565 -0.82366649  0.55432408],[0.67594559 0.34140393 0.653101  ],[-0.72718582  0.45278789  0.51593013]
3,-329.819320497638,-183.99957278549394,28.624315197354974,4.694682047594375,6.339406703943313,2.662541084846457,3.605795072598508,656.1641594185879,656.0729964855127,12.984333029408518,[0.01340779 0.13005009 0.99141677],[-0.49145698  0.8643367  -0.10673383],[-0.87079864 -0.48580763  0.07550287]
15,-463.0278534044796,36.01295331613188,111.81288624847453,5.906600409428523,7.9501889144837605,8.136946585424491,6.355222671850306,1850.6668993356777,1850.381429340055,43.18697254564784,[0.2262393  0.64627398 0.72879745],[ 0.096479   -0.75938523  0.64344842],[-0.96928199  0.07525967  0.23415465]
116,-210.46075785317498,-109.0308639180268,147.194755286013,12.059382471931452,19.772136360619758,23.423908946449153,22.158929096468324,3023.133187778243,3017.4001658720294,261.48022177535086,[0.11250279 0.71598624 0.68898971],[-0.65001961  0.57747413 -0.49396168],[-0.7515435  -0.39228476  0.53037254]
36,-375.5285932447891,-1.3559743234915682,115.15376817532085,12.804704927248075,7.612518391238465,11.868674032115555,12.707332404197855,2359.2512426010653,2358.227352310117,85.21657631173673,[-0.12783425  0.90442156 -0.40703815],[-0.26379744 -0.42662785 -0.86510091],[-0.95606972 -0.00321391  0.29312174]
333,-327.01332281305207,-206.65319174257343,156.6617283009844,27.019015474967645,47.490663413137135,23.419100930626183,34.75962950948882,7686.143807895932,7648.872708823052,882.8688623325123,[0.31638116 0.2035833  0.92652944],[ 0.53806707 -0.84290073  0.00147456],[ 0.78127254  0.49806846 -0.37621938]
125,-142.55656938297932,-128.05232960680598,187.72381101437193,15.424349362092304,31.619549158433202,21.420803064754153,32.00576629683895,3030.5672644479773,3024.3327429020537,288.46798928420924,[0.69747361 0.22223327 0.68128037],[-0.48437052  0.8468422   0.219644  ],[ 0.52812476  0.48318802 -0.69829333]
3,-249.94522060442668,101.80185392468593,100.09862618670691,1.495769127335414,0.5717425001086509,3.7446473262897504,2.3873576700103167,498.61571516088964,498.58301889175783,5.714528621500539,[-0.46107648 -0.83397586 -0.30313816],[ 0.18288587 -0.42359489  0.88719791],[ 0.86830941 -0.3536264  -0.34783204]
8,-65.63846311006054,-63.80288889317938,9.035639866886044,5.62944342128254,6.809812275450909,3.9736750185804497,8.392837989886962,261.55280060123135,261.30812934459726,13.550294602737857,[-0.66940869  0.63298701 -0.38886944],[-0.20850672  0.34232614  0.91615379],[-0.71303362 -0.6943632   0.09717405]
187,-236.80574312001067,171.40305131203445,36.28880714487322,24.705785346787767,37.099963207431976,19.41427480009505,28.023587829982755,4077.417888787709,4053.8313978061765,527.4282571400547,[-0.02995021 -0.25132038  0.96744046],[0.597893   0.77112679 0.21883197],[-0.8010162   0.58497994  0.12716729]
57,-339.3997673470243,173.40200134452922,168.9343280808086,13.873983959365244,14.306354619092088,14.70404578038356,15.711453051440213,3152.6439839270083,3150.081599540165,144.4362168357533,[0.54552633 0.30767835 0.77957364],[-0.19897949 -0.85603022  0.47709478],[-0.81413033  0.41538693  0.40576534]
