N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
3,-402.18054592648485,-46.336179897471276,274.33527698169604,1.2908127163641911,3.291289362968521,2.0343424869284945,0.4183763317902815,847.0643366715786,847.0353733278955,7.026633647232994,[0.40782962 0.58930342 0.69742131],[-0.39666886  0.80233587 -0.44599435],[ 0.82239213  0.09475561 -0.56097465]
65,-361.0987702594594,-157.2975014415889,231.53085729165537,13.986511210257099,11.43643604480342,12.765789606285836,13.368783288005945,3687.0962546987153,3685.7862629329566,142.46932901921699,[-0.50671453  0.83224398 -0.2249674 ],[0.34410033 0.4345021  0.83234782],[-0.79046527 -0.34435138  0.50654396]
27,-234.61236265459678,259.293313127073,310.8624484996119,11.330722337734684,6.51987347593665,11.159858945672465,10.183560933762612,2432.339433160911,2432.2255274573063,71.94064012538597,[ 0.42507698  0.82677746 -0.36844076],[ 0.75349104 -0.09766198  0.65016413],[ 0.50155839 -0.55398661 -0.66448327]
22,-342.92265526589694,150.14836758610693,255.62397214428492,10.578682847490256,7.244761497178156,8.06764688396309,7.9466467189694345,2127.144678243471,2126.73030598385,60.58967720272088,[-0.32198514 -0.93914205  0.11974046],[ 0.56910858 -0.09092365  0.81721987],[-0.7565983   0.33127797  0.56374987]
11,-257.25115035985823,-90.58113012449581,198.03860597146658,5.856945636073603,8.206634116671706,8.335301874172272,8.63641474986942,1118.503243166701,1118.4355360330085,32.70739638016629,[-0.22356846 -0.74323836 -0.63056632],[-0.60642391  0.61254568 -0.50698899],[ 0.76306434  0.26904374 -0.5876634 ]
67,-204.51930937757527,-149.55270174433895,79.98320242769782,10.360246979033505,12.467502485667609,14.000048525415801,12.681424145884675,2180.4370476734143,2178.669162250366,140.81160989913334,[-0.22891421  0.68425995  0.6923775 ],[-0.59666371  0.46336321 -0.65519993],[-0.76914934 -0.5631011   0.30220266]
22,-218.13039226750223,194.1371669506756,40.70706011907347,9.944024864706478,11.324007065959204,5.481103434964708,5.466416743456997,1384.777731435462,1383.297828266831,70.6282127494625,[-0.04825361 -0.25661033  0.96530965],[0.67114173 0.7074314  0.22160684],[-0.73975696  0.65855292  0.13808578]
3,-254.46572242029663,202.5765770829213,175.35821898769348,0.3816948928772833,0.5459346170007171,3.6308828619883733,1.645445685932906,640.0489124331449,640.0233648787893,5.719702301820972,[-0.67625633 -0.72173432 -0.14757013],[ 0.26163467 -0.42257266  0.867744  ],[ 0.68863973 -0.54820791 -0.47459816]
8,-290.77533341895617,-91.99447859361584,72.13896991686116,5.017925410627148,8.061607663201613,2.795528978728004,3.8186841241146503,886.8276296184102,886.5182829640132,25.822240132324172,[0.19982791 0.12994977 0.97117551],[-0.3149146   0.94709729 -0.06193149],[-0.92784568 -0.29346171  0.23017955]
99,-218.81006943670005,-173.21382402930445,284.37475918397394,28.468711635756108,13.527401234621136,16.783264947621042,24.505447624714908,3979.4555661934082,3972.9618008213492,253.89153982582798,[0.1907126  0.76629934 0.6135259 ],[-0.81275856  0.4737572  -0.33908353],[-0.5505018  -0.43398092  0.71316781]
52,-286.1779848454652,120.25383471678543,236.63371008095126,13.681175366318097,14.171782974253732,16.00991799574035,18.62876103919466,2819.5667961569734,2818.972455392067,123.6885137242057,[-0.30602605 -0.94546236  0.11157501],[ 0.60770924 -0.10378671  0.78734859],[-0.73282845  0.30875434  0.60632765]
85,-128.22828038177175,-121.25757899645058,27.639653370568627,17.599414177336595,13.864964901295114,16.61136194921742,18.529195402843058,1664.158717422194,1658.448163058395,192.46845046097832,[ 0.58817363 -0.71053332 -0.38625663],[ 0.37037245 -0.18792207  0.90967552],[ 0.71894091  0.67810596 -0.15263116]
297,-332.5073753240601,-48.67776252423046,215.02987278216116,16.06414673301849,31.41006250362513,31.95413495206967,20.20608564938555,6916.859122422272,6892.183116526291,739.4666376059034,[ 0.48908296 -0.6181596   0.61536703],[0.25993177 0.77674247 0.57367815],[ 0.83260635  0.12062277 -0.54057082]
4,-263.6723946801585,47.463433615793065,113.12017952847921,3.3064848107973894,3.904029624789078,2.027673436751089,2.3156034631099507,581.7220463483127,581.6514997531918,9.997685974694495,[ 0.2822614  -0.45059821  0.84692961],[0.31340321 0.87770038 0.36251961],[-0.90670113  0.16310516  0.38895986]
