N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
176,-223.66260887281558,-109.46581658583128,139.21801232622838,25.285635501744572,19.897591605341702,23.033923697875373,24.471925629565593,3816.0035576542386,3802.9541324976904,419.3980919481834,[-0.09620179  0.85079847  0.51661124],[-0.61332622  0.35811142 -0.70397952],[-0.78394909 -0.3845753   0.48736605]
299,-334.3376876404267,-51.826350984287785,218.87313129190164,16.518903792127027,33.3373095964637,28.847356253370474,18.410145381193587,7008.007680754906,6982.127326041217,749.8427088903746,[-0.50866912  0.57653279 -0.63942604],[0.2315531  0.80693327 0.54336163],[-0.82923994 -0.1283302   0.54395999]
38,-367.6413884078816,-163.81518919192186,43.53776137549718,10.79051212052007,10.519530795733326,8.212986321529018,11.22853327924016,2497.411332819512,2496.9416248657435,79.57236746699252,[-0.0063572   0.27080546  0.96261311],[-0.41871238  0.8734602  -0.24848989],[-0.90809665 -0.40463773  0.10783683]
33,-295.39129990379894,89.62100484171765,306.80452942807534,11.202560832479406,12.736248924658666,11.620948675421634,9.512378318920355,2502.098197552773,2501.5948272498104,104.63952519025335,[-0.46991909 -0.85950872 -0.20104926],[ 0.56442095 -0.46769567  0.68021302],[-0.67867889  0.20616867  0.70490386]
83,-330.6290709361135,-207.84732404767144,92.08749650807033,22.257627102600438,12.323964769976964,16.60949436210643,17.781874291361095,3664.0815510039924,3660.9403349779755,225.023380109674,[-0.18001295  0.62437444  0.76009993],[-0.53635054  0.585447   -0.60793084],[-0.8245747  -0.51711543  0.22949553]
3,-190.33291010020062,3.4936300025387528,11.612622361810088,2.6898535858784665,5.356985238684688,0.257057162190364,2.754557344857712,330.4979483090535,330.36895269780035,9.24683955092847,[0.06196205 0.06601586 0.99589287],[-0.01449945 -0.99764532  0.06703415],[-0.99797318  0.01859347  0.06085895]
332,-243.2379300577404,-187.15029644474296,308.37897331868083,21.80149739123378,42.02327210934249,25.078935701698033,35.603185131762224,7982.781592552906,7957.974117448534,733.8787538277745,[-0.76593104 -0.05941789 -0.64017119],[-0.31898593  0.89964167  0.29814903],[-0.55820929 -0.4325672   0.70801695]
42,-101.90677225287861,-52.22664450219236,97.21407690338408,8.539822490252101,10.174573269127444,21.366522285601203,13.725781158957838,985.0149258668373,980.0147557795806,133.39715003491435,[-0.36109702  0.92485997  0.11934393],[0.64570693 0.15564164 0.74755484],[ 0.67280867  0.34700103 -0.65339022]
127,-235.83310863676408,192.09705130681277,44.26033539981057,30.088377207003646,15.171924158271093,15.378222710862882,22.579437075155024,3485.918560360528,3476.9541954829206,323.9344853872978,[0.26136868 0.09931267 0.96011635],[-0.58252104 -0.77690251  0.23893877],[ 0.76964645 -0.62173908 -0.14520627]
3,-165.33137279646726,98.39405150322828,79.37559294854452,3.493059930391494,3.536446286241877,4.848031432531313,2.733983625771628,360.68483025516866,360.51481152670317,11.082130385078104,[0.5652699  0.80518921 0.1792771 ],[ 0.22203206 -0.35782149  0.90700912],[-0.79446316  0.47289969  0.38104353]
71,-391.70534972416544,169.63275650857562,28.199024394626715,26.04501290309228,17.624684979972514,14.025449883974934,28.57282702786032,3614.755415782885,3614.1901443295797,161.37727491446793,[0.23457934 0.39105445 0.88997132],[ 0.32675814  0.83052571 -0.45106114],[-0.91553353  0.396615    0.06704394]
3,-324.0944426819016,94.46909732588915,328.11642075148274,2.2318981542210645,5.736750803571469,1.0448193193161868,2.4503494367237924,815.4644909134685,815.4044610228907,9.957465758654543,[0.72107055 0.29290064 0.62790642],[ 0.07811082 -0.93483837  0.34637542],[-0.68844459  0.20071483  0.69696313]
161,-313.37683409044865,-258.3574518094226,168.08342740556253,26.83191830670421,18.60040327016799,22.205207321906066,28.159752778107737,5595.430359213942,5592.964472922055,352.3133559601844,[-0.38409543  0.78413437  0.4874464 ],[-0.58616889  0.20080342 -0.7849102 ],[-0.71335596 -0.58720634  0.38250749]
3,-204.46444233420968,-165.45544209367372,235.17994079068902,1.2672960517532001,2.6442363305194503,4.32963776030862,3.4541493558500647,611.1908164127001,611.153261164434,6.814419753714408,[-0.07700445  0.84571995  0.52804174],[-0.81139214  0.25461992 -0.52612877],[-0.57940754 -0.46896318  0.66660366]
