N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
52,-202.74450254209282,-161.6670198927826,271.6179429851406,9.189078201824795,10.803639808255763,14.796366706635016,14.275522617417442,2711.433035835748,2710.3987459845293,106.85007051883812,[-0.31671799  0.89992569  0.29970563],[-0.78023125 -0.0674998  -0.62183839],[-0.53937827 -0.4307871   0.72352855]
9,-266.3008811610288,104.624372695007,213.44785363006704,5.5444065714962045,3.771132363869086,4.560318957717726,5.6691398986988055,1071.1209145364644,1071.065977511704,17.452716507271905,[-0.60764638  0.06773642 -0.79131388],[-0.27233051 -0.95372124  0.12748289],[ 0.74605762 -0.29296342 -0.59797195]
80,-217.7425170482107,143.47604608039904,283.51611034162715,14.337368693463917,16.07783658169829,32.1281875699199,34.005721307955895,3461.6993551550822,3459.7802351486052,162.8894732220727,[ 3.15545939e-04 -8.92451862e-01  4.51142520e-01],[-0.82626701 -0.25435162 -0.50258143],[ 0.56327856 -0.37260559 -0.73748379]
108,-247.2149730151101,9.389397800179578,18.978985478427255,14.55785540127245,26.077974245757495,10.977113424556487,14.838440241138056,2598.0050798491807,2584.810287093947,292.5094732615914,[0.0839363  0.24869692 0.96493758],[-0.01896084 -0.96778086  0.25107906],[-0.99629071  0.03937067  0.07651644]
202,-274.9056338643521,230.4445956514947,284.0593766468437,34.46778189280175,20.81786239277954,17.906575766781994,17.83114465651593,6527.752507164749,6513.777418176546,572.914977754281,[-0.01382047 -0.78270616  0.62223795],[0.7984814  0.36593307 0.47803812],[-0.60186082  0.50345214  0.61991894]
66,-383.6973926853612,179.2489176891931,30.500851098704025,17.499917018805267,11.908966221663864,11.918642490453378,18.802524575596344,3454.465132680236,3453.509113893888,123.90218095935744,[0.42431088 0.86058601 0.28169487],[-0.05770713 -0.28475619  0.95686143],[-0.90367592  0.42226252  0.0711632 ]
140,-253.96292861346598,-220.3693952550996,322.95336414427004,17.821120036050544,25.85233241015842,19.960837262755113,18.144960911328372,5531.064131813823,5523.236878662108,386.3260825229205,[-0.78215684 -0.01173166 -0.62297114],[-0.30241938  0.88130678  0.363099  ],[-0.54476894 -0.47239891  0.69286801]
16,-160.0659700205421,-179.7769933567763,201.12361748273582,4.255955098719522,7.402387115381763,18.26754428381482,15.718728687471044,1257.2079280728267,1256.3577325630595,50.358495831608955,[-0.69980434  0.71006153  0.0780161 ],[0.50077838 0.40977394 0.76243448],[-0.50940642 -0.57262373  0.64234504]
127,-214.9861471102127,-112.39789812815543,153.66528259889603,12.748891423035564,18.227117788519433,21.009772242603564,20.896339369633765,3250.303595681574,3249.0373167380103,251.53487700473988,[0.14295691 0.69370311 0.70593152],[-0.6492938   0.60405263 -0.4621017 ],[-0.74698118 -0.39229633  0.53677063]
40,-438.1865155604457,-141.51350225178345,100.38139064245513,7.313383598646371,10.592273329695525,11.458389746483212,6.256975816743274,2982.0688283533846,2981.527157778235,101.5520498430875,[-0.36327703  0.65496132 -0.6626126 ],[-0.05938356  0.69347751  0.71802684],[-0.92978675 -0.30019095  0.21303051]
